begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
585	43	744	225	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms105	LMN20200820-ara1.completed.ms19	117	م- ا-لله --وعلي ملة -رس--ول ال---له صل-ع--- -اشهد ان لا اله الا الله وحده لا شريك له واشهد ان محمدا عبده ورسوله صلي الله عليه وعلي اله فهذا كالذي ذكرناه من ال--دعاء -----عند دخ-----و-ل- ال	ما اسبغه من النعماء واستنصر علي دفع الاعداء واشهد ان لا اله الا الله وحده لا شريك له و-----ان محمدا عبده ورسوله صلي الله عليه وعلي اله نجوم -الاهتداء واءمة الاقتداء الاربعة الخلفاء وعلي ال	105	19	-6021101351375073522	955663746043543846	31234	31234	5407	5434	88	188	62.23404312133789	19	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
570	1201	728	1398	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms105	LMN20200820-ara1.completed.ms36	98	ت الوضوء فقل -بس-م ال---ل---ه- وعل--ي مل--ة -رسول -ال-له صل---ع -اشهد ان لا اله الا الله وحده لا شريك له واشه-د- -ان محمدا--- عبده ورسوله --صلي الله -عليه و-علي ا-------ل-ه -فه--ذا كالذي ذكرنا-ه من ال	ت الالاء حتي تمسكت الامال منها بالوعد الوفي واخذت بالوزن الوافي ونشهد ان لا اله الا الله وحده لا شريك له --شهادة عبد كثر الله عدده و-عدده واحمد امسه ويومه ونحمد ان شاء الله غده ونصلي علي سيدنا محمد ال	105	36	-6021101351375073522	4908225398117630220	31234	31234	10539	10539	66	200	49.0	11	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
544	878	704	1073	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms105	LMN20200820-ara1.completed.ms90	95	عليه واله انه قال-- اذا اردت ا-ل-وضوء فقل بس-م ا--لله- --وعل-ي ملة ---رسو-ل -الله صلع -اشهد ان لا اله الا الله وحده لا شريك له واشهد ------ان- محمد-ا--- -عبده ورسوله صل-ي ا-لله عليه ---وعلي -ال--ه	العز والانواع -التي امالهم بما لم يكن ف-ي حساب احسابهم من الابتداء بالتخويل والابتداع واشهد ان لا اله الا الله وحده لا شريك له ونصلي علي سيدنا محمد الذي اعلي الله به الاقدار وشرف به الموالي والاصه	105	90	-6021101351375073522	716981025381855714	31235	31235	26737	26737	68	197	48.223350524902344	10	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
111	244	240	432	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms153	LMN20200820-ara1.completed.ms01	97	ا- -لله -اشهد ان لا اله الا الله وحده لا شريك له --------------------------------و--ا------شهد ان محمدا عبده ورسوله ال---لهم صل عل-ي- محمد نب--يك -وتقبل شفاعته --في امته وص--ل عل-ي -ا---هل	اد كرمه ونشهد ان لا اله الا الله وحده لا شريك له شهادة شاهدة باخلاص ما لها من سر وعلانية ونشهد ان محمدا عبده ورسوله الذي شيد به الدين وثبت مبانيه صلي الله عليه وعلي ا-له وصحبه صلاة لا تزال	153	1	-7871429215217744015	5134781673944761771	45616	45629	40	40	69	189	51.322750091552734	13	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
20	1333	252	1634	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms153	LMN20200820-ara1.completed.ms10	141	ل- بع-د ال-ركعتين الاوليين من الظهر والعصر والمغرب والعشاء بسم الله و---بالله والاسماء الحسني كلها --لله -اشهد ان لا اله الا الله وحده لا شريك ل--------------------------------ه- -------و---ا------------شهد ان محمدا عبده ورسوله اللهم صل علي محمد نبيك وتقبل- ---شفاعته في ا-م--ته --و--صل- ----علي اهل- بيته وروينا--	لي نعمه التي رتعت الا-عي-ن منها- في -الروض -ال-انف وال-طا---فه التي وقفت الشكر عل-يها- فليس-- عنها منصرف واشهد ان لا اله الا الله وحده لا شريك له شهادة توجب من المخاوف امنا وتسهل من الامور ما كان حزنا واشهد ان محمدا عبده ورسوله الذي جبر من الدين وهنا ورسوله الذي اظهر من المكارم فنونا لا فنا صلي الله عليه وعلي اله	153	10	-7871429215217744015	-2824493650250929253	45603	45636	2761	2761	101	315	44.761905670166016	13	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
722	176	853	341	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms196	LMN20200820-ara1.completed.ms01	83	الله ع-ليه- -ا----نه قال ا-ذا--- -حضرت الميت ا-لمسلم- -----قبل ان يموت فلقنه --شهادة ان لا اله الا الله وحده لا شريك له -وا-ن محمد---ا---- -عبده- ---ورسو-ل---ه وعنه ع ان	حلل معاليهم باثبات هممهم العالية نحمده عل-ي وافر نعمه ونستزيده من -مواد كرمه ونشه-د- ان لا اله الا الله وحده لا شريك له شهادة شاهدة باخلاص ما لها من سر وعلانية و-نشهد ان	196	1	-3011402966539248526	5134781673944761771	58529	58529	33	33	59	170	48.82352828979492	11	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
727	1350	900	1551	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms196	LMN20200820-ara1.completed.ms10	95	عل--يه انه- --قال--- اذا-- ---حضرت المي----ت ال-مسلم قبل --ان يموت فلقنه --شهادة ان لا اله الا الله وحده لا شريك له -وا-ن --محمدا عبده و-رسوله وعنه ع انه قال- يستحب لمن حضر المنازع ان -يقرا عند- -ر-اسه ا--ي	الاعين منها في الروض الانف والطافه التي وقفت الشكر عليها فليس عنها منصرف واشه-د- ان لا اله الا الله وحده لا شريك له شهادة توجب من المخاوف امنا وتسه-ل من- -الامور ما كان ح-زنا واشهد ان محمدا عبده ورسوله الذي	196	10	-3011402966539248526	-2824493650250929253	58538	58538	2740	2740	62	207	45.89371871948242	11	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
780	86	855	173	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms196	LMN20200820-ara1.completed.ms19	70	--شهادة ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله --------وع-نه -ع-- انه	واشه-د- ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله صلي الله عليه وعلي اله	196	19	-3011402966539248526	955663746043543846	58518	58518	5419	5420	52	89	78.65168762207031	14	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
738	1203	845	1337	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms196	LMN20200820-ara1.completed.ms36	76	ال اذا- حضرت الميت ال-مسل-م--- قبل--- ا-ن يمو---ت -فل-قن------ه --شهادة ان لا اله الا الله وحده لا شريك له -وا-ن ----محمدا--- عبده ورسوله و	ال-الاء ح-تي تمسكت الامال منها بالوعد الوفي واخذت بالوزن الوافي ونشه-د- ان لا اله الا الله وحده لا شريك له شهادة عبد كثر الله عدده و-عدده و	196	36	-3011402966539248526	4908225398117630220	58523	58523	10526	10526	55	139	54.6762580871582	11	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
780	962	833	1032	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms196	LMN20200820-ara1.completed.ms90	50	--شهادة ان لا اله الا الله وحده لا شريك له و-----------ان- محمد-ا--- -ع	واشه-د- ان لا اله الا الله وحده لا شريك له ونصلي علي سيدنا محمد الذي اع	196	90	-3011402966539248526	716981025381855714	58513	58513	26716	26716	37	72	69.44444274902344	10	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
382	19	528	190	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms298	LMN20200820-ara1.completed.ms20	90	ما --يجب- للامراء --وم-ا يجب عل-يهم قا----ل ال-له تعالي اطيعوا الله واطيعوا الرسول واولي الامر منكم فا-ولوا- الامر --الاءمة الذين لهم ال-امر ----ك-له --صلوات الله -عليهم	ما وعظ به الانسان كلام الملك الديان يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم فان تنازعتم في شء فردوه الي الله والرسول وان كنتم تءمنون بالله واليوم	298	20	-4744687577508401100	8027054608337095444	89127	89127	5705	5732	68	171	52.6315803527832	10	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
1038	251	1094	319	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms410	LMN20200820-ara1.completed.ms01	50	-اشهد ان لا اله الا الله وحده لا شريك له -وا---ش-هد- -ا---ن م-حمدا	ونشهد ان لا اله الا الله وحده لا شريك له شهادة شاهدة باخلاص ما لها	410	1	542431286524676985	5134781673944761771	122714	122714	16	16	36	68	73.52941131591797	10	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
982	1364	1109	1503	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms410	LMN20200820-ara1.completed.ms10	77	ي عل--ي ال-فم وانتقلي الي من يزعم ان مع الله- الها اخرا -فانا -اشهد ان لا اله الا الله وحده لا شريك له -وا----شهد ان محمدا-- عبده ورسول-ه قال	ي الروض الانف والطافه ال--تي وقفت الشكر عليها فليس عنها منصرف واشهد ان لا اله الا الله وحده لا شريك له شهادة توجب من المخاوف امنا وتسهل من ال	410	10	542431286524676985	-2824493650250929253	122728	122728	2728	2728	52	141	54.609928131103516	10	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
987	17	1116	169	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms410	LMN20200820-ara1.completed.ms19	96	-ال--فم وانت-قلي الي -من -يزعم ان مع الله ا-لها- اخر---ا -ف--انا---- -اشهد ان لا اله الا الله وحده لا شريك له واشهد ان محمدا عبده ورسوله ---قال-- علي- -ع--	والضراء واستعينه علي شكر ما اسبغه من النعماء واستنصر علي دفع الاعداء واشهد ان لا اله الا الله وحده لا شريك له و-----ان محمدا عبده ورسوله صلي الله عليه وعلي	410	19	542431286524676985	955663746043543846	122730	122730	5402	5431	70	157	61.1464958190918	14	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
968	1183	1100	1331	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms410	LMN20200820-ara1.completed.ms36	84	الدم- ول-ا-- تفوري علي ا--لفم -وانت-قلي الي من-- --يزعم ان مع -الله -ال-ها اخرا فانا اشهد ان لا اله الا الله وحده لا شريك له واشه-د- -ان محمدا--- عبده و	الحمد الصافي وخولت الالاء حتي تمسكت الامال- منها بالوعد الوفي واخذت بالوزن الوا-ف-ي ونشهد ان لا اله الا الله وحده لا شريك له --شهادة عبد كثر الله عدده و	410	36	542431286524676985	4908225398117630220	122730	122730	10529	10529	59	153	54.90196228027344	11	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
957	866	1095	1032	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms410	LMN20200820-ara1.completed.ms90	87	م ولا- تشربي الدم ولا تفوري عل-ي ا--لفم -وانتقلي- الي --من يزعم ان مع ال-له ا-لها اخ-را فانا----- -اشهد ان لا اله الا الله وحده لا شريك له واشهد ------ان- محمد-ا--- -ع	م الاجناس من العز و-الانواع التي امالهم بما لم يكن في حساب احسابهم من الابتداء بالتخويل والابتداع واشهد ان لا اله الا الله وحده لا شريك له ونصلي علي سيدنا محمد الذي اع	410	90	542431286524676985	716981025381855714	122731	122731	26732	26732	62	167	52.09580993652344	10	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
968	240	1029	305	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms535	LMN20200820-ara1.completed.ms01	49	ن اوصي -انه -يشهد ان لا اله الا الله وحده لا شريك له -وا-ن محمدا	ن مواد كرمه ونشهد ان لا اله الا الله وحده لا شريك له شهادة شاهدة	535	1	7342175561293758602	5134781673944761771	160215	160215	15	15	34	65	75.38461303710938	10	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
911	1350	1042	1502	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms535	LMN20200820-ara1.completed.ms10	81	الخبير بسم الله الرحمن الرحيم هذا ما-- اوصي --به فل-ان ---بن فلان اوصي ان--ه -يشهد ان لا اله الا الله وحده لا شريك له------ -و---ان محمدا-- عبده ورسول--ه ا	الاعين -منها في الر-وض ال-انف -والطافه التي وقفت الشكر عليها فليس عنها منصرف واشهد ان لا اله الا الله وحده لا شريك له شهادة توجب من المخاوف امنا وتسهل من ا	535	10	7342175561293758602	-2824493650250929253	160229	160229	2731	2731	54	156	51.92307662963867	10	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
945	42	1100	228	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms535	LMN20200820-ara1.completed.ms19	105	ما ا-وصي به فل---ان ---بن-- فل---ان اوصي انه يشهد ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله ارسله باله--دي- ودين ال----حق -ل--ينذر ---من -كا--ن حيا- ويحق ال--قول -علي ال-كا	ما اسبغه من النعماء واستنصر علي دفع الاعداء واشهد ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله --صلي الله عليه وعلي اله نجوم الاهتداء واءمة الاقتداء الاربعة الخلفاء وعلي العبا	535	19	7342175561293758602	955663746043543846	160234	160234	5408	5435	75	188	55.8510627746582	15	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
897	1168	1107	1398	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms535	LMN20200820-ara1.completed.ms36	112	ا-ء وا--نت --ال--لطيف ال-خبي-ر بسم ال-ل-ه -الرحم--ن الرحيم -هذا ما اوصي به ف--لان بن فل-ان ا-و-صي انه يشهد ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسول-ه ارسله بالهدي و-دين الحق لينذر من-- كان حيا ويحق -القو--ل- علي -الكا-فرين ال	افي واوردت منهل الحمد الصافي وخولت الالاء حتي تمسكت الامال منها با-لوعد الوفي واخذت بالوزن الوافي ون---شهد ان لا اله الا الله وحده لا شريك له---- شهادة عبد كثر الله -عدده -وعدده واحمد امسه ويومه ونحمد ان شاء الله غده ونصلي علي سيدنا محمد ال	535	36	7342175561293758602	4908225398117630220	160243	160243	10544	10544	78	240	46.66666793823242	11	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
961	931	1066	1066	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms535	LMN20200820-ara1.completed.ms90	73	بن فلا----ن -ا---وصي -ا-----نه -يشهد ان لا اله الا الله وحده لا شريك له و--ان ---محمد-ا -عبد--ه ورسوله ارسله ب--ال-هد-ي ودين ---الحق لي	من الابتداء بالتخويل والابتداع واشهد ان لا اله الا الله وحده لا شريك له ونصلي علي سيدنا محمد الذي اعلي ا-لله به الاقدار وشرف به الموالي	535	90	7342175561293758602	716981025381855714	160223	160223	26726	26726	52	136	53.67647171020508	11	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
531	289	639	440	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms537	LMN20200820-ara1.completed.ms01	74	ل----ا-- -ا-له -ا-لا- -الله- -وحده --لا شريك له وان محمدا عبده ورسوله وامي-----نه صل----و-ات -----------الله عليه وعلي اله و-علي --ا-خوانه ال-مرسلين-	له شهادة شاهدة باخلاص ما لها من سر وعلانية ونشهد ان محمدا عبده ورسوله الذي شيد به الدين وثبت مبانيه صلي الله عليه وعلي اله وصحبه صلاة لا تزال الالسنة	537	1	4989457686793665632	5134781673944761771	160822	160822	31	31	56	151	49.006622314453125	7	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
523	251	574	305	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms537	LMN20200820-ara1.completed.ms01	44	-يشهد ان لا اله الا الله وحده لا شريك له -وا-ن محمدا	ونشهد ان لا اله الا الله وحده لا شريك له شهادة شاهدة	537	1	4989457686793665632	5134781673944761771	160813	160813	13	13	31	54	81.48148345947266	10	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
461	1350	589	1505	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms537	LMN20200820-ara1.completed.ms10	79	الدنيا -وهو --صاءر-- ال--ي ---برزخ الموتي والرحيل عن الاهل --والاخلا-ء وهو -يشهد ان لا اله الا الله وحده لا شريك له------ -و---ان محمدا-- عبده ورسول--ه -وام	الاعين منها في الروض الانف والطافه ال--تي وقفت الشكر عليها فليس عنها منصرف واشهد ان لا اله الا الله وحده لا شريك له شهادة توجب من المخاوف امنا وتسهل من الام	537	10	4989457686793665632	-2824493650250929253	160826	160826	2731	2731	55	157	50.3184700012207	9	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
512	79	668	234	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms537	LMN20200820-ara1.completed.ms19	112	الاخلاء وهو يشهد ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله وامينه صلوات الله عليه وعلي اله --و--عل--ي ا-خوا-نه المرسلين -وذريته الطيبين وجزي ال--له عنا	الاعداء و---اشهد ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله -------صل--ي الله عليه وعلي اله نجوم الاهتداء واءمة الاقتداء الاربعة الخلفاء وعلي العباس عمه	537	19	4989457686793665632	955663746043543846	160830	160830	5415	5429	85	167	67.06586456298828	17	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
456	1179	623	1381	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms537	LMN20200820-ara1.completed.ms36	98	م-ه- ---من الدنيا وهو-- -صا-ءر الي -برزخ ال-موتي والرحيل عن الاهل وا----لاخلاء --و-هو -يشهد ان لا اله الا الله وحده لا شريك له -وا-ن ----محمدا--- عبده ورسوله وا-م---ينه صلوات -الله --عليه وعلي اله و-علي	منهل الحمد الصافي وخولت الالاء حتي تمسكت الامال منها بالوعد الوفي واخذت بالوزن الوافي ونشهد ان لا اله الا الله وحده لا شريك له شهادة عبد كثر الله عدده و-عدده واحمد امسه ويومه ونحمد ان شاء الله غده ونصلي	537	36	4989457686793665632	4908225398117630220	160834	160834	10539	10539	66	203	48.27586364746094	9	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
501	931	621	1080	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms537	LMN20200820-ara1.completed.ms90	77	عن الا---هل والاخ--ل--ا--ء وهو -يشهد ان لا اله الا الله وحده لا شريك له و--ان ---محمد-ا -عبد--ه ورسوله -وامينه صل--وات الله -عليه وعلي -ال--ه-- و-عل	من الابتداء بالتخويل والابتداع واشهد ان لا اله الا الله وحده لا شريك له ونصلي علي سيدنا محمد الذي اعلي الله به الاقدار وشرف به الموالي والاصهار وجعل	537	90	4989457686793665632	716981025381855714	160825	160825	26728	26728	55	149	51.677852630615234	10	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
325	1187	448	1354	-5211760143430319471	1772412992146626924	Shia001131Vols-ara1.completed.ms543	LMN20200820-ara1.completed.ms32	75	ابي عبد ال-له -ع انهم قا----لوا--- ---لا وصية لوارث و-هذا اجما-ع -فيما---- علمن---اه --ولو -جازت الوصية للوارث ---لكا---ن --يعط-----ي م--ن ال-م-يرا-ث اكثر مما س-ما-ه ال	اضي تاج الدين بن بنت الاعز الشافعي ان لا وصية لوارث وافتي القاضي صدر الدين الحنفي ان مذهبه تجوز- الوصية للوارث فحمل الامر السلطان علي مذهب الامام ابي حنيفة واحسن الي ال	543	32	-6225679005579122445	-8975837593889948280	162624	162624	9331	9331	54	168	44.64285659790039	5	Shia001131Vols-ara1.completed	LMN20200820-ara1.completed
