begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
449	1396	576	1558	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms021	Shamela0005880-ara1.completed.ms029	94	الي -ما -------هاجر ----ال--يه -وال-ايم-ان -شهادة ان الا اله الا الله وحده لا شريك له وان محم-دا عبد----ه ورسوله وان ----ا--ل---جنة حق وال-نار حق وال-بع--ث --حق وان	علي هذا بني الله جل وعز الدنيا فقال المرتد اشه-د- ان -لا اله الا الله وحده لا شريك له وان المسيح عبد الله ورسوله وان محمدا صلي الله صلي الله عليه وسلم عليه صادق وان	21	29	-6504084382943731545	2706280143742418119	6027	6027	8435	8435	69	165	56.969696044921875	13	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
449	1333	546	1439	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms021	Shamela0005880-ara1.completed.ms067	80	ال-ي م-ا ها-جر ال----يه -والايما-ن -شهادة ان الا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله وان ال	الظالمين وامير المءمنين يختم كتابه بشهادة ان -لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله صلي ال	21	67	-6504084382943731545	3297388713611170312	6021	6021	19821	19821	60	107	74.766357421875	14	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
673	1302	911	1525	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms022	Shamela0005880-ara1.completed.ms067	113	ار وال-معرفة وا--ل-عقد والرضا- والتسل-يم با--ن ال---له تبارك وتعالي هو الواحد لا اله الا --هو وحده لا شريك له الها واحدا احدا صمدا لم يتخذ صاحبة ولا ولدا وان محمدا عبده ورسوله صلي الله عليه وعلي ---اله --والاقرار -بما كان من عن-د ال---له من --نبي او كتا--ب و---ذلك ما	ارع الخاسرين وانزل بهم من حواءج الظالمين وامير المءمنين يختم كت-ابه بشهادة ان لا اله الا الله وحده ------------ل-ا -----------------شري--ك -------له -----وان محمدا عبده ورسوله صلي الله عليه وسلم وضمانه لك في دينه وذمته الصفح عن سوالف جراءمك ومتقدمات جراءرك وانزالك ما	22	67	1860343402994368412	3297388713611170312	6349	6349	19842	19842	82	268	42.164180755615234	13	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
1016	10	1134	147	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms026	Shamela0005880-ara1.completed.ms022	69	خصاصة ومن يوق شح نفسه فاولءك هم المفلحون -وال--ذين --ج-اءوا من بعدهم -يقول-ون ---ربنا اغفر لنا و---لاخوا--ننا- الذين سبقونا بال-ا-يمان و	كتابه ومن يوق شح نفسه فاولءك هم المفلحون فسهل طريق الجود بالحق واجعل للمسلمين كلهم من نيتك حظا ونصيبا وايقن ان الجود افضل اعمال العباد و	26	22	5161377293480134957	-6442061537004834858	7521	7521	6302	6326	50	137	50.36496353149414	9	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
1493	585	1591	709	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms026	Shamela0005880-ara1.completed.ms037	67	ا ع-ي--سي- بن مر--يم- --ا-لب---ينا---ت وايدناه بروح القدس وقا-ل ولقد فضلنا بعض النبيين علي بعض ---و-قال-- ----هم درجا-ت عند ال	ا علي اخيه ونظيره ومن يفار به في الفضل وقد قال الله جل من -قاءل ولقد فضلنا بعض النبيين علي بعض ثم وسع لنا في جهل الفاضل من- ال	26	37	5161377293480134957	4259298438708981812	7519	7519	10828	10828	49	126	53.17460250854492	8	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
529	1348	705	1550	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms105	Shamela0005880-ara1.completed.ms029	113	محمد صلوات الله عليه واله ا-نه قال اذا -اردت ال--وضوء فقل بسم الله ---وعلي مل---ة رسول الله صلع اشهد ان لا اله الا الله وحده لا شريك له و---ا------شهد ا-------------ن محمدا عبده ورسوله صلي الله عليه وعلي ال-ه	محنة وذهبت ال-مسابقة والمنافسة ولم يكن تفاضل وليس علي هذا بني الله جل وع-ز الدنيا فقال ال--مرتد اشهد ان لا اله الا الله وحده لا شريك له وان المسيح عبد الله ورسوله وان محمدا -صلي --الله صلي الله عليه وسلم عليه	105	29	-6021101351375073522	2706280143742418119	31238	31238	8441	8441	78	209	54.066986083984375	15	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
548	1289	705	1459	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms105	Shamela0005880-ara1.completed.ms067	107	ه وال-ه انه قا-ل اذا اردت -ا--لوضوء -فقل بسم ال--ل--ه وعلي- ملة رسول الله --صلع اشه-د- ان لا اله الا الله وحده لا شريك له واشهد ان محمدا عبده ورسوله صلي الله عليه وعلي ---اله	هم اليه من مصارع الخاسرين وانزل بهم من حواءج الظالمين وامير المءمنين يختم كتابه بشهادة ان لا اله الا الله وحده لا شريك له و-----ان محمدا عبده ورسوله صلي الله عليه وسلم وضمانه	105	67	-6021101351375073522	3297388713611170312	31235	31235	19833	19833	78	175	61.14285659790039	17	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
252	718	423	919	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms139	Shamela0005880-ara1.completed.ms014	102	ا- ا-ذان ال----عصر-- -اذا ---سمعته -وان لم ت-سمعه ا-كتفت --بشهادة --ان لا اله الا الله وان محمدا رسول الله وعنه صلي الله عليه واله قا-ل لا باس ا-ن يءذن العبد وال-غلام ---ا-لذي -----لم يحتلم -وعن -علي --صلوا	اصلا فان الكلام فروع فاذا افتر عتم شيءا رجعتم الي الاصول قال فانا نقول لا اله الا الله وان محمدا رسول الله -----صلي الله عليه وسلم واذكروا الفراءض والشراءع في الاسلام وتناظروا بعد ذلك فاعاد محمد لعلي بمثل ا	139	14	-4291163940400088328	8588250625697370294	41436	41436	3938	3938	73	206	49.514564514160156	11	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
755	1408	860	1538	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms196	Shamela0005880-ara1.completed.ms029	79	ال-مسلم قبل ا--ن-- يموت فل-قنه -شهادة ان لا اله الا الله وحده لا شريك له وان محم-دا عبد----ه ورسوله وعن-----ه --ع ا-نه ---قال-- --ي	الله جل وعز الدنيا فقال المرتد اشه-د- ان لا اله الا الله وحده لا شريك له وان المسيح عبد الله ورسوله وان محمدا صلي الله صلي الله علي	196	29	-3011402966539248526	2706280143742418119	58524	58524	8428	8428	55	132	59.84848403930664	12	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
722	1291	859	1452	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms196	Shamela0005880-ara1.completed.ms067	98	الله -------ع--ل----يه -ان-ه قال اذا ح-ضرت ال---ميت -المسلم قبل ان يموت فلقنه -شهادة ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله ----وعنه ع انه قال-	اليه من مصارع الخاسرين وانزل بهم -من حواءج الظالمين وامير المءمنين يختم كتابه بشهادة ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله صلي الله ع-ليه وسلم	196	67	-3011402966539248526	3297388713611170312	58531	58531	19832	19832	70	163	60.12269973754883	15	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
316	1411	355	1450	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms199	Shamela0005880-ara1.completed.ms129	38	وعليكم السلام ورحمة الله وبركاته فقيل	وعليكم السلام ورحمة الله وبركاته فقال	199	129	7882840677248347368	8788245540416852698	59407	59407	38407	38407	31	39	97.43589782714844	6	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
1303	590	1450	741	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms230	Shamela0005880-ara1.completed.ms113	105	ن-وا -في هذه ال--حال بمنزلة من ذكر الله نباه --في كتابه مع رسوله -صلع بقوله- ومنهم من يلمزك في الصدقات فان اعطوا منها رضوا وان لم يعطوا منها اذا هم يسخطون	ن ما رضي اهل الصدقات -عن- رسول صلي الله عليه وسلم حتي انزل -الله عز وجل فيهم ومنهم من يلمزك في الصدقات فان اعطوا منها رضوا وان لم يعطوا منها اذا-هم يسخطون	230	113	-7778858643461940187	-1658940633097964570	68731	68731	33632	33632	78	155	67.74193572998047	17	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
456	1362	539	1460	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms296	Shamela0005880-ara1.completed.ms067	65	-قا-ل اشه-د- ان لا اله الا الله وحده وا-ش-----هد ان محمدا عبده ورسوله ----الحمد لله -الذي هدانا ل	كتابه بشهادة ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله صلي الله عليه وسلم وضمانه ل	296	67	-5481961432858773049	3297388713611170312	88518	88518	19821	19821	50	98	66.32653045654297	12	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
1416	762	1470	831	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms313	Shamela0005880-ara1.completed.ms014	49	م الي شها-دة -ا----ن- ---ل--ا اله الا الله وان محمدا رسول الله ---وال	م الي الاصول قال فانا نقول لا اله الا الله وان محمدا رسول الله صلي ال	313	14	6160166858212456914	8588250625697370294	93612	93612	3915	3915	37	69	71.01449584960938	9	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
848	414	980	551	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms332	Shamela0005880-ara1.completed.ms120	83	قال ابن --حنفي--ة فدنا-- منا ال--قوم ورشقونا بالنبل وقتل-وا -رجلا فالتفت ال----ي- امير المءمنين فرايته ناءما قد استثقل نوما فقلت يا امير المءمنين	قال قلت خراب يباب قد اخذ بها الاكراد والاعرا-ب- قال فقال له قاءل هذا افة الجبل يا امير المءمنين فرايته--ا--- قد ا--ثرت -فيه فقلت يا امير المءمنين	332	120	8292556354845082937	1716698748477575628	99324	99324	35728	35728	62	147	56.46258544921875	10	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
368	887	465	991	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms389	Shamela0005880-ara1.completed.ms084	79	عن ا-با-ءه عن رسول- --الله صلع ان-ه -قال من حلف علي يمين فراي غيرها خيرا منها فليات الذي هو خير فليكفر	من الطافات فنظر الي فقال ادنه فدنوت فقال من حلف علي يمين فراي غيرها خيرا منها فليات الذي هو خير وليكفر	389	84	-3129091955809323845	4282631367070771647	116422	116422	24922	24922	60	104	75.96154022216797	13	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
1018	1408	1110	1511	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms410	Shamela0005880-ara1.completed.ms029	75	الله ال--ها ا--خرا ف-ا-نا----- اشهد ان لا اله الا الله وحده لا شريك له واشهد ان محمدا عبد----ه ورسوله قال	الله جل وعز الدنيا فقال المرتد اشهد ان لا اله الا الله وحده لا شريك له وا--ن ا-لم-سيح عبد الله ورسوله وان	410	29	542431286524676985	2706280143742418119	122721	122721	8423	8423	55	107	70.09346008300781	13	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
961	1283	1114	1447	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms410	Shamela0005880-ara1.completed.ms067	102	ا -تشربي الدم ولا تفوري علي الفم وانتقلي الي من -يزعم ا--ن م-ع -الله ال----ها اخرا -فانا اشه-د- ان لا اله الا الله وحده لا شريك له واشهد ان محمدا عبده ورسوله ---قال-- علي-	ا اصارهم اليه -من مصارع الخاسرين وان-زل- بهم من حواءج الظالمين وامير المءمنين يختم كتابه بشهادة ان لا اله الا الله وحده لا شريك له و-----ان محمدا عبده ورسوله صلي الله عليه	410	67	542431286524676985	3297388713611170312	122734	122734	19832	19832	71	172	59.30232620239258	15	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
687	953	767	1035	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms434	Shamela0005880-ara1.completed.ms158	68	ال-ن---كاح قال الله تعالي ومن اياته ان خلق لكم من انفسكم ازواجا لتسكنوا اليها وجعل	خلقناه كما قال جل-- ثناءه ومن اياته ان خلق لكم من انفسكم ازواجا لتسكنوا اليها وقال	434	158	4216395467161599715	-5645411350865375079	129916	129916	47117	47117	52	84	80.95237731933594	12	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
1058	817	1273	1106	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms501	Shamela0005880-ara1.completed.ms100	115	وادني ما يمتع الرج---ل ا-لم--را-ة بال---خ----مار -وما --اشبهه ---وكان علي بن الحسي---------ن- ----ع --ي-م----ت-ع بال---راحلة وعن---- ---الحسي--ن بن ع-لي- --ص انه- متع المراة طلقها بعشرين الف درهم ---وزقاق من عسل فقالت --له -المراة متاع ق-ليل م--ن حبيب مفار--ق-- وعن- --ابي جعفر -ع انه قال- ا	ويكره ان يذكر له جنازة او موت احد قال ودخلت عليه يوما فقال له قاءل ان علي بن الحسين ادخل ابنه الحسن اليوم الكتاب قال فدعا لي وانصرفت فوجدت في منزلي عشرين الف درهم هبة للحسن وكتابا بعشرين الف درهم قال وكان قد وهب لي من ارضه بالبصرة م-ا- قوم بخمسين الف دينار فقبضه عني بغا الكبير واضافة -الي ا	501	100	7061286710529771579	-7776103470699988168	150045	150045	29760	29760	77	292	39.38356018066406	7	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
911	1358	1066	1538	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms535	Shamela0005880-ara1.completed.ms029	97	ال--خبير -بسم الله ال-رحمن --ا-ل-رحيم ----هذا -ما اوصي به --فلا-ن بن فلان اوصي انه يشهد ان لا اله الا الله وحده لا شريك له وان محم-دا عبد----ه ورسوله -ارسله بالهدي ودين ----الحق -لي	المسابقة والمنافسة ولم يكن تفاضل وليس علي هذا بني الله جل وعز الدنيا فقال ا--لمرتد اشهد ان لا اله الا الله وحده لا شريك له وان المسيح عبد الله ورسوله وان محمدا صلي الله صلي الله علي	535	29	7342175561293758602	2706280143742418119	160233	160233	8437	8437	68	182	53.29670333862305	12	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
945	1324	1067	1468	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms535	Shamela0005880-ara1.completed.ms067	88	ما او-صي به فل-ان ---بن فل--ان-- اوصي --انه يشه-د- ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله --ارسل-ه باله---دي و-دين- -الحق لين	من حواءج الظالمين وامير المءمنين يختم كتابه بشهادة ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله صلي الله عليه وسلم وضمانه لك في دين	535	67	7342175561293758602	3297388713611170312	160227	160227	19829	19829	62	144	61.11111068725586	14	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
486	1385	639	1574	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms537	Shamela0005880-ara1.completed.ms029	112	--ا-لموتي- والرحيل عن- الاه--ل و---ال---ا---خل-اء وهو يشهد ان لا اله الا الله وحده لا شريك له وان محم-دا عبد----ه ورسوله وا--م-ينه صل-وا--ت ----الله عليه وعلي ال-ه وعلي -ا-خوا-نه المرسلين	تفاضل وليس علي هذا بني الله جل وعز الدنيا فقال المرتد اشهد ان لا اله الا الله وحده لا شريك له وان المسيح عبد الله ورسوله وان محمدا صلي الله صلي الله عليه وسلم عليه صادق وانك امير المءمنين	537	29	4989457686793665632	2706280143742418119	160830	160830	8440	8440	83	189	59.25925827026367	13	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
452	1284	640	1487	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms537	Shamela0005880-ara1.completed.ms067	121	ايامه من الدنيا وهو صاءر ال----ي- -برزخ الموتي -و----ال--رحيل ---عن الاهل والاخ-لاء وهو يشه-د- ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله وامينه صلوات الله عليه وعلي ---اله -وعلي ---اخو-انه المرسلين -و	اصاره-م- ال--يه من مصارع الخاسرين وانزل بهم من حواءج الظالمين وامير المءمنين يختم كتابه بشهادة ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله -------صل--ي الله عليه وسلم وضمانه لك في دينه وذمته الصفح عن سو	537	67	4989457686793665632	3297388713611170312	160837	160837	19840	19840	89	216	56.01852035522461	16	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
136	703	330	946	-5211760143430319471	3183935722805360797	Shia001131Vols-ara1.completed.ms716	Shamela0005880-ara1.completed.ms009	112	عن- ا-خذ ال---اجر -علي تعل--يم- --الكتب -ا--ل-قران --القران فك-رهه وقال ا--ن رجلا -قال لامير المءمنين ص---- اني- ---لاحبك ي-ا--- امير المءمنين قال ع- -لكني ---ا-بغضك قال ولم قال -لا-نك تاخذ علي تعلي-م- -الكتب -ا--لقران ال-قرا-ن اجرا وقد سم-ع-ت-	عند امير المءمنين اعزه الله امس فقال لي يا علي متي عهدك بصديقك قال فقلت اطال الله بقاء -امير المءمنين صديقي كثير فعن ايهم يسالني امير المءمنين قال عن الفضل بن الربيع قال قلت امس الادني -وجد علة في يومه فاتيته عاءدا قال ولم تاته ا-لا في يوم علته	716	9	2980489860912898225	-3590366439328809489	214521	214539	2450	2450	75	246	45.5284538269043	6	Shia001131Vols-ara1.completed	Shamela0005880-ara1.completed
