begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
113	2	164	70	1684180232976004576	1772412992146626924	EShia0071536-ara1.completed.ms228	LMN20200820-ara1.completed.ms01	44	قامة بسم الله الرحمن الرح---------------يم الحمد لله المتعالي- -عن ا	قدمة بسم الله الرحمن الرحيم رب يسر يا كريم الحمد لله الذي احيا ذكر ا	228	1	-8730976890839428740	5134781673944761771	68109	68109	0	14	35	68	64.70587921142578	6	EShia0071536-ara1.completed	LMN20200820-ara1.completed
269	1	393	154	1684180232976004576	1772412992146626924	EShia0071536-ara1.completed.ms252	LMN20200820-ara1.completed.ms01	71	م-امة بسم الله الرحمن الرح---------------يم الحمد لله ال--خا-لق ----الباءن عن صفات المخلوقين الاله المتعالي عن تحديد -عباده- -المحدودين وصلي- ا--لله- عل-ي	مقدمة بسم الله الرحمن الرحيم رب يسر يا كريم الحمد لله الذي احيا ذكر الملوك بايامهم الزاهرة و سيرهم ال-تي هي -بتفاصيل احوالهم ساءرة واشهد حلية احوالهم التي	252	1	4774602633259514063	5134781673944761771	75321	75321	0	27	53	155	45.80644989013672	5	EShia0071536-ara1.completed	LMN20200820-ara1.completed
106	0	168	57	1684180232976004576	1772412992146626924	EShia0071536-ara1.completed.ms258	LMN20200820-ara1.completed.ms01	39	لجزء الرابع في ذكر الجماعة بسم الله الرحمن الرح---------------يم الحمد لله ال	---- --------------مقدم--ة بسم الله الرحمن الرحيم رب يسر يا كريم الحمد لله ال	258	1	-7658441844213405672	5134781673944761771	77111	77111	0	8	31	77	50.649349212646484	6	EShia0071536-ara1.completed	LMN20200820-ara1.completed
319	0	405	84	1684180232976004576	1772412992146626924	EShia0071536-ara1.completed.ms275	LMN20200820-ara1.completed.ms01	51	اول منه في ذكر صفات الصلاة بسم الله الرحمن الرح---------------يم الحمد لله الذي --لم تقع -لطاءف -الافهام	--- م-----------------قدمة بسم الله الرحمن الرحيم رب يسر يا كريم الحمد لله الذي احيا ذكر الملوك بايامه-م	275	1	2232953413023411526	5134781673944761771	82217	82217	0	13	38	105	48.57143020629883	6	EShia0071536-ara1.completed	LMN20200820-ara1.completed
286	0	427	154	1684180232976004576	1772412992146626924	EShia0071536-ara1.completed.ms293	LMN20200820-ara1.completed.ms01	75	لجزء الخامس في صفات الصلاة بسم الله الرحمن الرح---------------يم الحمد لله الازلي القديم -لا -بمجاري الاوقات الباقي لي غير-- --حد -يدركه فيه ا---ل---غايات و-----صلي- ا--لله- عل-ي	---- ----م------------قدمة بسم الله الرحمن الرحيم رب يسر يا كريم الحمد لله ال--ذي ا--حيا ذكر الملوك بايا-مهم الزاهرة و سيرهم التي هي بتفاصيل احوالهم ساءرة واشهد حلية احوالهم التي	293	1	5736041642742834030	5134781673944761771	87626	87626	0	24	55	179	41.89944076538086	5	EShia0071536-ara1.completed	LMN20200820-ara1.completed
628	6	788	192	1684180232976004576	1772412992146626924	EShia0071536-ara1.completed.ms297	LMN20200820-ara1.completed.ms20	94	الذي هو ا-لطاعة علي ما ذكرن-ا- يكون -ل-له ول--من -ا-مر بطا-عته بقوله اطيعوا الله واطيعوا الرسول واولي الامر منكم فكان لذلك كم--ا --ذكر-نا -في ال-تاويل مثل -الرك--------وع -الذي هو دون ال	الله ان احسن ما وعظ به الانسان كلام الملك الديان يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم ف-ان تنازعتم في شء فردوه الي الله والرسول وان كنتم تءمنون بالله واليوم ال	297	20	-1787439414253582626	8027054608337095444	88831	88831	5702	5735	67	187	50.26737976074219	9	EShia0071536-ara1.completed	LMN20200820-ara1.completed
822	134	1072	313	1684180232976004576	1772412992146626924	EShia0071536-ara1.completed.ms311	LMN20200820-ara1.completed.ms10	86	ه وان- اخص يوم -ال--جمعة ب-صوم تاويله الا يخص -بستر سر ال---دع-وة دعوة رسول الله صلي الله عليه وسلم وحدها بل ذلك واجب في دعوة كل امام من بعده ويتلو ذلك ما جاء عن رسول الله صلي الله عليه وسلم وع-ن الصادق -صل----ي -الله- عليه وسلم من -الرخصة في -عدد الاي --في الصلاة وانه --ق-ا	ه فعند ذلك لقب بالمستنصر بالله وبايعه السلطان علي كتاب الله تعالي وسنة ر------------------------س---و------ل -----ا------------ل-----------له --صلي -----ا-----------ل------------له عليه وسلم وعلي ال-امر بالمعروف والنهي ع--ن -المنكر والجهاد في سبيل الله واخذ ا-موال الله بحقها	311	10	-2153884208552157117	-2824493650250929253	93054	93054	2714	2732	56	275	31.272727966308594	4	EShia0071536-ara1.completed	LMN20200820-ara1.completed
311	0	396	88	1684180232976004576	1772412992146626924	EShia0071536-ara1.completed.ms323	LMN20200820-ara1.completed.ms01	52	الخامس في ذكر صلاة الجمعة بسم الله الرحمن الرح---------------يم الحمد لله الذي -علا ---فانحسرت --دونه- ال-ا	----م---------------قدم-ة بسم الله الرحمن الرحيم رب يسر يا كريم الحمد لله الذي احيا ذكر الملوك بايامهم الزا	323	1	-8253269910505229668	5134781673944761771	96616	96616	0	14	40	108	48.14814758300781	7	EShia0071536-ara1.completed	LMN20200820-ara1.completed
1026	0	1095	65	1684180232976004576	1772412992146626924	EShia0071536-ara1.completed.ms329	LMN20200820-ara1.completed.ms01	45	لجزء الخامس في صلاة الجمعة بسم الله الرحمن الرح---------------يم الحمد لله الذي -علا	---- ----م-----------قدم-ة بسم الله الرحمن الرحيم رب يسر يا كريم الحمد لله الذي احيا	329	1	8373952762190407952	5134781673944761771	98413	98413	0	10	35	85	52.94117736816406	6	EShia0071536-ara1.completed	LMN20200820-ara1.completed
1085	162	1194	294	1684180232976004576	1772412992146626924	EShia0071536-ara1.completed.ms393	LMN20200820-ara1.completed.ms10	73	له---ا في ال-----جملة -مثل الدعاء الي الحق --و--التواص-ي بال---خير والبر و----الامر بالمعروف والنهي عن المنكر وال--ا--مر بفعل الخير وا	له وبايعه السلطان علي كتاب الله تعالي وسنة رسول الله صلي الله عليه وسل-م وعلي الامر بالمعروف والنهي عن المنكر والجهاد في سبيل ال-له وا	393	10	-5026672712384448822	-2824493650250929253	117618	117618	2724	2724	57	134	54.47761154174805	6	EShia0071536-ara1.completed	LMN20200820-ara1.completed
519	188	613	302	1684180232976004576	1772412992146626924	EShia0071536-ara1.completed.ms396	LMN20200820-ara1.completed.ms10	68	ال-مست-ورة وان- -مثل ال---صل--ا--ة ال--نافلة مثل- الامر بالمعروف والنهي عن المنكر والتوا--صي -ب---البر والخير وال	الله تعالي وسنة رسول الله صلي الله عليه وسلم وعلي الامر بالمعروف والنهي عن المنكر والجهاد في سبيل الله واخذ اموال	396	10	3537976929309557770	-2824493650250929253	118515	118515	2721	2721	54	114	59.64912414550781	7	EShia0071536-ara1.completed	LMN20200820-ara1.completed
74	17	196	162	1684180232976004576	1772412992146626924	EShia0071536-ara1.completed.ms412	LMN20200820-ara1.completed.ms19	87	-صل-وات -ا---لله علي---ه من ا--نه يستحب لم-ن ----حضر المنازع ا-ن يلقنه شهادة ا--لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله ---وا-نه --ي	والضراء واستعينه علي شكر ما اسبغه من النعماء واستنصر علي دفع الاعداء واشه-د- ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله صلي الله علي	412	19	1427639531648608445	955663746043543846	123312	123326	5402	5429	64	147	59.18367385864258	12	EShia0071536-ara1.completed	LMN20200820-ara1.completed
800	0	877	80	1684180232976004576	1772412992146626924	EShia0071536-ara1.completed.ms463	LMN20200820-ara1.completed.ms01	46	كر الرغاءب في ايتاء الزكاة بسم الله الرحمن الرح---------------يم الحمد لله ال--واح-د ----الازلي ب-لا	-- ------------------مقدمة بسم الله الرحمن الرحيم رب يسر يا كريم الحمد لله الذي احيا ذكر الملوك بايا	463	1	8005096638118346015	5134781673944761771	138613	138613	0	13	36	100	46.0	5	EShia0071536-ara1.completed	LMN20200820-ara1.completed
165	6	323	191	1684180232976004576	1772412992146626924	EShia0071536-ara1.completed.ms464	LMN20200820-ara1.completed.ms20	97	عمل- --عا-مل في --ظاهر ولا باطن الا- -بذلك -وبي-ن ذلك في-- كتابه بقوله اطيعوا الله واطيعوا الرسول واولي الامر منكم وقال -لرسوله -----محمد-- صلي الله -عل--يه وا-له قل -يعن-ي لامته --ل--ا ا	الله ان احسن ما وعظ به الانسا-ن كلام الملك الديان -يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم -فان تنازعتم في شء فردوه الي الله والرسول وان كنتم تءمنون بالله واليوم ا	464	20	6893893033295495951	8027054608337095444	138928	138932	5702	5735	67	188	51.59574508666992	10	EShia0071536-ara1.completed	LMN20200820-ara1.completed
113	0	203	93	1684180232976004576	1772412992146626924	EShia0071536-ara1.completed.ms554	LMN20200820-ara1.completed.ms01	50	سع ذكر صيام السنة والنافلة بسم الله الرحمن الرح---------------يم الحمد لله ال--محمود علي --م-ا اولي م-ن ال-ا-ءه و	-- -------م-----------قدمة بسم الله الرحمن الرحيم رب يسر يا كريم الحمد لله الذي احيا ذكر الملوك بايامهم الزاهرة و	554	1	-5013656583975336664	5134781673944761771	165917	165917	0	15	38	113	44.24778747558594	6	EShia0071536-ara1.completed	LMN20200820-ara1.completed
941	5	1066	156	1684180232976004576	1772412992146626924	EShia0071536-ara1.completed.ms609	LMN20200820-ara1.completed.ms20	84	ي الظاهر والبا-طن وا-لسر --والاعلان -ل--قول--- ال---------له- جل من -قاءل اطيعوا الله واطيعوا الرسول واولي الامر منكم ---وهذا اقل ما --تتم به ال-طا-عة و-ل	ي ال-له- -ان احسن ما وعظ به الانسان كلام الملك الديان يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم فان تنازعتم في شء فردوه الي الله وال	609	20	5268100910864375606	8027054608337095444	182423	182423	5701	5729	64	154	54.54545593261719	8	EShia0071536-ara1.completed	LMN20200820-ara1.completed
190	0	273	86	1684180232976004576	1772412992146626924	EShia0071536-ara1.completed.ms670	LMN20200820-ara1.completed.ms01	51	الناس الي مني يوم التروية بسم الله الرحمن الرح---------------يم الحمد لله المتعالي- -عن ال---تشب-ي--ه وال	----------م---قدم-------ة بسم الله الرحمن الرحيم رب يسر يا كريم الحمد لله الذي احيا ذكر الملوك بايامهم ال	670	1	-6983121388653103053	5134781673944761771	200715	200715	0	14	41	106	48.11320877075195	6	EShia0071536-ara1.completed	LMN20200820-ara1.completed
797	0	929	147	1684180232976004576	1772412992146626924	EShia0071536-ara1.completed.ms676	LMN20200820-ara1.completed.ms01	71	افاضة من عرفة الي المزدلفة بسم الله الرحمن الرح---------------يم الحمد لله الذي ارتفع عن ا-دراك -ا---لشوا---ه-د و----جل --عن ان -ت-حويه او تحيط به المشا-هد وصلي- ا--لله	----- م--------------قد-مة بسم الله الرحمن الرحيم رب يسر يا كريم الحمد لله الذي احيا ذكر الملوك بايامهم الزاهرة و سيرهم التي هي بتفاصيل احوالهم ساءرة واشهد -حلية احواله	676	1	-2396901853504539424	5134781673944761771	202525	202525	0	24	52	168	42.261905670166016	6	EShia0071536-ara1.completed	LMN20200820-ara1.completed
538	37	681	192	1684180232976004576	1772412992146626924	EShia0071536-ara1.completed.ms740	LMN20200820-ara1.completed.ms20	87	الام-ر م-ن ا-ءمته -فقا--ل جل من -قاءل اطيعوا الله واطيعوا الرسول واولي الامر منكم واولو الامر الذين لهم الامر كله هم الرسول -في وقته واءم--ة -ال-ه---دي من ال	كلام الملك الديان يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم فان تنازعتم في شء فردوه الي ال-له والرسول وان كنتم -تءمنون بالله واليوم- ال	740	20	-1879802101683509974	8027054608337095444	221728	221728	5707	5728	66	158	55.063289642333984	10	EShia0071536-ara1.completed	LMN20200820-ara1.completed
52	6	172	153	1684180232976004576	1772412992146626924	EShia0071536-ara1.completed.ms741	LMN20200820-ara1.completed.ms20	79	ال--ذين -زعم من قال انهم ال--ذين -عني ال-له عز وجل -بطاعته بقوله ------اطيعوا الله واطيعوا الرسول واولي الامر منكم ف---كلا---- لن -يامر--- ال---ل-ه	الله ان احسن ما وعظ -به- الانسان كلام الملك الديان يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم فان تنازعتم في شء فردوه الي الله	741	20	8052107162801109267	8027054608337095444	222011	222024	5702	5729	56	149	53.02013397216797	7	EShia0071536-ara1.completed	LMN20200820-ara1.completed
1218	209	1328	341	1684180232976004576	1772412992146626924	EShia0071536-ara1.completed.ms743	LMN20200820-ara1.completed.ms10	68	الظاهر هو الذي --ي--نبغي --في الامر بالمعروف والنهي عن المنكر -من بعد ان ياذن -ل-ه في ذ-لك من -ل-ه ----الامر--- في---ه اذا -كان ذلك	ال-له صلي الله عليه وسلم وعلي الامر بالمعروف والنهي عن المنكر والجهاد في سبيل الله واخذ اموال الله بحقها وصرفها في مستحقها وبعد ذلك	743	10	-3052486632152604833	-2824493650250929253	222625	222625	2725	2725	48	133	51.1278190612793	7	EShia0071536-ara1.completed	LMN20200820-ara1.completed
