begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
982	22	1151	205	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms209	Shamela0011780-ara1.completed.ms005	98	مو---اقي-ت ال-صلاة بسم الله الرحمن الرحيم الحمد لله الصادق في ميعاده القاءم بالقسط بين عباده وصلي الله علي هداة الامة محمد -نب-يه -والصفو--ة -من --ذريته الاءمة -ثم ا-ن ال---ذي يتلو م--ا قد	موعة اليها المقدمة بسم الله الرحمن الرحيم الحمد لله ال--محمود بنع-مه المشكور علي الاءه وقسمه وصلي الله علي -خير خل-قه محمد وابرار عترته وسلم اما بعد فان احق من رقي الي المكارم فحل- منها في	209	5	8119735731081503598	2894960465041374846	62432	62432	1203	1235	69	189	51.85185241699219	10	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
489	0	688	226	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms216	Shamela0011780-ara1.completed.ms005	124	في ذكر- -الا-ذان -----و---ال--ا---م-امة بسم الله الرحمن الرحيم الحمد لله العدل علي العباد في حكمه المحسن اليهم في قسمه وصلي الله علي خير عباده محمد ---ر----سوله وال-اءمة -من -اولاده وان الذي يتلو --م-ا-- -تقدم ه--ذا ال-باب --من تاوي--ل ما	ما تفرد بالاعمال المجموعة اليها المقدمة بسم الله الرحمن الرحيم الحمد لله ال--محمود بنع-مه المشكور عل---ي الاءه --وقسمه وصلي الله علي خير -خلقه محمد وابرار عترته وسلم اما بعد فان احق -من -رقي -الي المكارم فحل منها في الذروة وسما -الي الرغا	216	5	8477574913152085854	2894960465041374846	64539	64539	1200	1240	90	239	51.88284683227539	13	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
94	0	154	77	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms228	Shamela0011780-ara1.completed.ms005	53	في ذكر- -الا-ذان -----و---ال--ا----قامة بسم الله الرحمن الرحيم الحمد لله الم	ما تفرد بالاعمال المجموعة اليها المقدمة بسم الله الرحمن الرحيم الحمد لله الم	228	5	-8730976890839428740	2894960465041374846	68111	68111	1200	1213	42	77	68.83116912841797	8	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
265	26	347	124	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms252	Shamela0011780-ara1.completed.ms005	60	ال--ا---م-امة بسم الله الرحمن الرحيم الحمد لله ال-خالق ------ال-باءن ع-ن صفا-ت -المخلوقين الاله ال	اليها المقدمة بسم الله الرحمن الرحيم الحمد لله المحمود بنعمه المشكور علي الاءه وقسمه وصلي ال-له عل	252	5	4774602633259514063	2894960465041374846	75314	75314	1205	1217	46	99	60.60606002807617	7	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
124	32	185	99	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms258	Shamela0011780-ara1.completed.ms005	49	الجماعة بسم الله الرحمن الرحيم الحمد لله المح--تجب ع-ن خل---قه فلي	المقدمة بسم الله الرحمن الرحيم الحمد لله المحمود بنعمه المشكور علي	258	5	-7658441844213405672	2894960465041374846	77111	77111	1206	1211	39	67	73.13433074951172	7	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
6	101	146	241	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms270	Shamela0011780-ara1.completed.ms005	76	ل--ه ورحمته وصلي الله علي محمد نبيه وعلي الاءمة ابرار عترته وسلم تسليما -حسبنا- الله ون--عم الوكيل ونعم -ال-مولي ونعم النصير و-لا حول ول--ا-- قوة -الا بال	لاءه وقسم-ه وصلي الله علي -خير خلقه محمد ------وابرار عترته وسلم ---اما بعد فان ا-حق من رقي الي المكارم فحل منها --في الذروة وسما الي الرغاءب فلذ منها بال	270	5	-9201331325475721139	2894960465041374846	80701	80725	1218	1228	52	154	49.350650787353516	7	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
338	32	413	126	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms275	Shamela0011780-ara1.completed.ms005	57	ال-صلاة بسم الله الرحمن الرحيم الحمد لله الذي لم تقع-- -ل-طاءف ----الافه---ام- ------منه علي	المقدمة بسم الله الرحمن الرحيم الحمد لله المحمود بنعمه المشكور علي الاءه وقسمه وصلي الله علي	275	5	2232953413023411526	2894960465041374846	82215	82215	1206	1217	43	94	60.63829803466797	8	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
687	566	860	772	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms278	Shamela0011780-ara1.completed.ms144	126	بل- رفعه -ا-لله- الي--ه وقصة --محمد -صلي-- الله عليه -وسلم --في -قوله -تعالي فيه سبحان الذي اسري بعبده ليلا من المسجد الحرام الي المسجد الاقصي الذي باركنا حوله --ل----نر-----يه --من اياتنا والا--سرا--ء -به	ولا احيط باجمعها وهي من اخصب البلاد واليها اشار الله تعالي اسمه بقوله في ال-بركة سبحان الذي اسري بعبده ليلا من المسجد الحرام الي المسجد الاقصي الذي باركنا حوله والذي ادركت عليه عقود فلسطين والاردن ايام ابي	278	144	-5627268924325929488	4432575958722600702	83134	83134	42938	42938	93	207	60.869564056396484	15	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
305	32	405	153	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms293	Shamela0011780-ara1.completed.ms005	66	ال-صلاة بسم الله الرحمن الرحيم الحمد لله ال-ازلي القديم ل-ا بمجاري الا---وق-ات -ال-با-قي -لي غير ------ح-د -يدركه --فيه	المقدمة بسم الله الرحمن الرحيم الحمد لله المحمود بنعمه المشكور علي الاءه وقسمه وصلي الله علي خير خلقه محمد وابرار عترته	293	5	5736041642742834030	2894960465041374846	87619	87619	1206	1222	49	121	54.54545593261719	7	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
1130	17	1303	177	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms299	Shamela0011780-ara1.completed.ms005	94	ال-رغاءب -في-- ال-دعاء بسم الله الرحمن الرحيم الحمد لله الذي لم يتقدمه وقت فيكون مقدما قبله ولا له نهاية اخر فيبقي شء بعده وصلي الله علي---- -----محمد -رسوله وعبده وعلي الا-ءمة -الهادين من	المجموعة اليها المقدمة بسم الله الرحمن الرحيم الحمد لله المحمود -بنعمه --المشكور -------علي --ا-ل----اءه ------وق------سمه وصلي الله علي خير خلقه محمد وابرار عترته وسلم اما بعد فان ا-حق من	299	5	2064186002084507360	2894960465041374846	89434	89434	1203	1226	68	190	49.47368240356445	10	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
904	15	1101	224	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms305	Shamela0011780-ara1.completed.ms005	110	ا- ال-تاويل ا-يها المءمنون فتح الله -ل-كم- ---في- -فهمه وعلمه وال-عم-ل ب---ه ------بفضل- رحمته وامنه وصلي الله علي محمد نبيه وعلي الاءمة من ابرار عترته وسلم تسليما المجلس السادس من --الجزء ال-خامس ف-ي -ذكر ---الكلام بسم- الله الر	ال المجموعة اليها الم-قدمة بسم الله الرحمن الرحيم الحمد --لله -المحمود بنعمه المشكور علي الاءه وقسمه وصلي الله علي----- -خير -خل-قه محمد --وابرار عترته وسلم ---اما --بعد فان احق من رقي الي المكارم فحل منها في الذروة وسما ال-ي الر	305	5	2503198960270142004	2894960465041374846	91237	91237	1202	1238	77	229	48.034934997558594	9	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
0	17	53	76	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms312	Shamela0011780-ara1.completed.ms005	45	ال--لباس -في-- ال-صلاة بسم الله الرحمن الرحيم الحمد لله ال	المجموعة اليها المقدمة بسم الله الرحمن الرحيم الحمد لله ال	312	5	-2604387141050680821	2894960465041374846	93300	93309	1203	1210	35	59	76.27118682861328	8	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
325	26	438	159	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms323	Shamela0011780-ara1.completed.ms005	68	صل-اة ال-جمعة بسم الله الرحمن الرحيم الحمد لله ال---ذي --علا فانحسرت دونه الا----بصار ودنا -فشه-د نجوي- الق---لوب وا-لا---سرار وصلي ا	اليها المقدمة بسم الله الرحمن الرحيم الحمد لله المحمود بنعمه -المشكور علي الاءه وقسمه وصلي الله علي خير خلقه محمد وابرار عترته وسلم ا	323	5	-8253269910505229668	2894960465041374846	96620	96620	1205	1224	50	134	50.74626922607422	8	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
1031	15	1158	159	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms329	Shamela0011780-ara1.completed.ms005	74	الخا-م-س في صل-اة ال-جمعة بسم الله الرحمن الرحيم الحمد لله ال---ذي --علا فلم ينا -في عل-وه --بم-فارقة ولا زوال وقرب فل---م يدن بقربه بتصرف و-لا ا	ال المجموعة اليها المقدمة بسم الله الرحمن الرحيم الحمد لله المحمود بنعمه المشكور علي الاءه وقسمه وصلي الله علي خير- خلقه محمد وابرار عترته وسلم ا	329	5	8373952762190407952	2894960465041374846	98425	98425	1202	1225	54	145	51.034481048583984	7	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
1201	26	1279	119	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms335	Shamela0011780-ara1.completed.ms005	56	صل-اة ال-جمعة بسم الله الرحمن الرحيم الحمد لله ا----هل الفضل وال--حمد ---وال-----نعمة وولي ال	اليها المقدمة بسم الله الرحمن الرحيم الحمد لله المحمود بنعمه -المشكور علي الاءه وقسمه وصلي ال	335	5	7498190230276882131	2894960465041374846	100214	100214	1205	1216	42	94	59.574466705322266	8	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
298	26	459	169	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms342	Shamela0011780-ara1.completed.ms005	95	صل-اة العيدين بسم الله الرحمن الرحيم الحمد لله الذي اعطي واجزل في عطاءه ونعمه ورضي ال-شك-ر علي ذلك عوضا من خلقه لفضله وكرمه وصلي الله علي --افضل-- -----انبيا-----ءه ورسله -م--حمد --ن	اليها المقدمة بسم الله الرحمن الرحيم الحمد لله ال-----محمو---د ---------بنعمه -----المشكور علي---- ---ا-----ل-----اءه وقسمه وصلي الله علي خير خلقه محمد وابرار عترته و-سلم اما بعد فان	342	5	1709422979083113744	2894960465041374846	102331	102331	1205	1223	73	183	51.912567138671875	11	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
57	32	176	170	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms355	Shamela0011780-ara1.completed.ms005	84	ال-صلاة بسم الله الرحمن الرحيم الحمد لله ال--اول ---من ----غير عدد والاخر بلا امد وصلي الله علي--------- محمد سيد ا-لابرار وعلي الا-ءمة -من	المقدمة بسم الله الرحمن الرحيم الحمد لله المحمود بنعمه المشكور علي -الاءه --وقسمه وصلي الله علي خير خلقه محمد وابرار عترته وسلم اما بعد فان	355	5	-947052912107777118	2894960465041374846	106210	106224	1206	1226	62	141	59.574466705322266	10	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
614	26	774	170	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms369	Shamela0011780-ara1.completed.ms005	92	صل-اة المسافر بسم الله الرحمن الرحيم الحمد لله الذي رضي الحم-د شكرا لعظيم الاءه وعوضا من جزيل ما انعم به فاسبغه من نعماءه وصلي الله علي---- -----محمد -نب-------يه وعلي الا-ءمة -من	اليها المقدمة بسم الله الرحمن الرحيم الحمد لله ال--------محمود ----بنع-مه ال-مشكو---ر ---علي- -الا----ءه وقس----م-------ه وصلي الله علي خير خلقه محمد وابرار عترته وسلم اما بعد فان	369	5	2831648007553361572	2894960465041374846	110432	110432	1205	1224	69	181	50.82872772216797	9	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
562	180	627	263	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms375	Shamela0011780-ara1.completed.ms044	51	ن- في--- ا--لبح-ر --فاردت -ان ا-----ع--ي-بها وكان وراءهم ملك ياخذ كل سفينة غصبا فان	نه ويقال ان صاحبه هو الذي قال الله تعالي فيه وكان وراءهم ملك ياخذ كل سفينة غصبا وين	375	44	-7845471713528715917	8518227695243513520	112213	112213	12917	12917	38	83	61.44578170776367	7	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
0	56	103	170	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms391	Shamela0011780-ara1.completed.ms005	66	الرحيم الحمد لله الذي فطر الخلق بقدرته ودل مما خلق علي ال----وهيته وصلي الله علي---- -----محمد -نب-------يه وعلي الا-ءمة -من	الرحيم الحمد لله ال-محمود ------ب-نعمه -ال-م--شكور علي الاءه وقسمه وصلي الله علي خير خلقه محمد وابرار عترته وسلم اما بعد فان	391	5	-6235793859984743852	2894960465041374846	117000	117017	1208	1222	49	126	52.380950927734375	7	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
122	56	297	241	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms404	Shamela0011780-ara1.completed.ms005	91	اعانكم ال-له علي ا-قامته ----وزا--دك-م -من -فضله ورحمه وصلي الله علي محمد نبيه وعلي الاءمة ابرار عترته وسلم تسليما -حسبنا- الله ون--عم الوكيل ونعم -ال-مولي ونعم النصير و-لا حول ول--ا-- قوة -الا بال	الرحيم الحمد لله المحمود بنعمه المشكور علي الاءه وقسمه وصلي الله علي -خير خلقه محمد ------وابرار عترته وسلم ---اما بعد فان ا-حق من رقي الي المكارم فحل منها --في الذروة وسما الي الرغاءب فلذ منها بال	404	5	5908174247403045471	2894960465041374846	120920	120933	1210	1236	60	198	45.9595947265625	8	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
789	8	968	159	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms456	Shamela0011780-ara1.completed.ms005	97	-ال--جزء ال-سابع- --ذكر اللحد-- بسم الله الرحمن الرحيم الحمد لله الظاهر بما اظهر لخلقه من عجاءب قدرته الباطن بما اودع اولياءه واهل المعرفة به من سراءر حكمته وصلي الله علي---- -----محمد -نب-------يه وعلي ا	بالاعمال المجموعة اليها المقدمة بسم الله الرحمن الرحيم الحمد لله ال------م--حمود ------بن-ع--------مه ال------م-شكو-ر -علي--- -ا-ل-ا-------ءه -وقس-------م-ه وصلي الله علي خير خلقه محمد وابرار عترته وسلم ا	456	5	3216343572931846041	2894960465041374846	136534	136534	1201	1217	74	205	47.317073822021484	10	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
813	26	924	158	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms463	Shamela0011780-ara1.completed.ms005	70	ا-يتاء ال-زكاة بسم الله الرحمن الرحيم الحمد لله ال-واحد ------ال-ازلي بلا كيفية -المبدع ما ا--بدع-- ---وخلق- ما خلق بلا- -تكلف و-لا	اليها- المقدمة بسم الله الرحمن الرحيم الحمد لله المحمود بنعمه المشكور علي الاءه وقسمه وصلي الله علي خير خلقه محمد وابرار عترته وسلم	463	5	8005096638118346015	2894960465041374846	138622	138622	1205	1224	51	133	52.6315803527832	7	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
261	1493	405	1585	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms516	Shamela0011780-ara1.completed.ms272	55	صلي ال-له عل---يه --وال---ه -ا-نه- --عف-ا عن صدقة -الخيل والبغال والحمير والرقيق وعن جعفر بن محمد صلوات الله عليه انه قال انما الزكاة في الابل والبقر والغنم -ا-ل	الة الصفر المجلوب من العراق والذهب والفضة المصوغة والخيل والبغال -----------------------------------وا---ل-----------------حم----------ي-----ر والبقر والغنم ما ل	516	272	-7628269778394342422	1726320404942193039	154528	154528	81315	81315	42	162	33.950618743896484	4	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
115	3	216	122	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms554	Shamela0011780-ara1.completed.ms005	73	ذكر- -صيا-م-- ال---سنة وال-نا-فل----ة بسم الله الرحمن الرحيم الحمد لله المحمود --علي -ما اولي من الاءه واوسع --من فضله	تفرد بالاعمال المجموعة -اليها المقدمة بسم الله الرحمن الرحيم الحمد لله المحمود بنعمه المشكور علي الاءه وقسمه وصلي الله	554	5	-5013656583975336664	2894960465041374846	165919	165920	1201	1220	55	120	60.83333206176758	9	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
8	74	162	219	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms670	Shamela0011780-ara1.completed.ms005	73	ي القيام بما تعبدكم باقامته ووفقكم لما يوجب لكم فضل رحمته وصلي الله علي محمد نبيه وعلي -ابرار عترته وسلم تسليما وحسبنا- ا--لله ---ونعم الوك-يل -ال-مجلس ---الثالث --من ال	--ال---م-حم----ود-- ب-نعم-ه ---المشكور -علي --الاءه وقسمه وصلي الله علي -خير خلقه محمد وابرار عترته وسلم ---اما بعد فان احق من رقي الي المكارم فحل منها في الذروة وسما ال	670	5	-6983121388653103053	2894960465041374846	200701	200727	1209	1228	50	169	43.19526672363281	6	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
190	8	266	92	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms670	Shamela0011780-ara1.completed.ms005	56	-ال--ناس الي م-ني --يوم التروية بسم الله الرحمن الرحيم الحمد لله الم-تعالي ع-ن التش	بالاعمال المجموعة اليها المقدمة بسم الله الرحمن الرحيم الحمد لله المحمود بنعمه المش	670	5	-6983121388653103053	2894960465041374846	200714	200714	1201	1213	44	84	66.66666412353516	7	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
790	3	859	76	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms676	Shamela0011780-ara1.completed.ms005	54	ذكر- -الا-فاضة من عرفة الي-- المزدلفة بسم الله الرحمن الرحيم الحمد لله ال	تفرد بالاعمال المجموعة اليها المقد-مة بسم الله الرحمن الرحيم الحمد لله ال	676	5	-2396901853504539424	2894960465041374846	202513	202513	1201	1212	43	74	72.97297668457031	8	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
314	45	478	241	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms681	Shamela0011780-ara1.completed.ms005	90	اطنه -فتح-- ال--له -لكم- -في ذل----ك وحفظه -----و--ال-عمل به برحمته وصلي الله علي محمد نبيه وعلي -ابرار عترته وسلم تسليما وحسبنا- ا--لله ---ونعم الوك-يل -ال-مجلس ---الخامس --من الجزء ال-حادي عشر --في -ال	الله الرحمن الرحيم الحمد لله المحمود بنعمه المشكور علي الاءه وقسم-ه وصلي الله علي -خير خلقه محمد وابرار عترته وسلم ---اما بعد فان احق من رقي الي المكارم فحل منها في الذروة وسما ال--ي الرغاءب فلذ منها بال	681	5	-5061536424004851418	2894960465041374846	204031	204031	1207	1237	60	203	44.33497619628906	5	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
1270	1124	1432	1271	1684180232976004576	6168338140435636036	EShia0071536-ara1.completed.ms686	Shamela0011780-ara1.completed.ms393	85	من الرحيم ال-حمد -لله قبل كل شء وبعده وصلي الله علي محمد نبيه ورسوله وعبده وعلي الاءمة من ذريته افضل اله وابرار عترته -ثم -----ان-- الذي يتلو ما --قد تقدم ال----قول- في-ه م-ا --جاء -عن	من الحكيم المجيد والحمد ل-له حق -حمده وصلي الله علي محم-----------------د- --خي----رته من------ --خل--قه وابرار عترته وهو حسبي ونعم ال-معين ومما يشهد لهذا الكتاب علي غيره مما هو في معن	686	393	2144296116622058604	1371070036043547933	205534	205534	117629	117629	61	184	46.19565200805664	8	EShia0071536-ara1.completed	Shamela0011780-ara1.completed
