section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 ومات في هذه السنة,544,0,0,0
 سنة خمس وسبعماءة,1347,0,0,0
 ومات في هذه السنة,254,21,1,8.267716535433072
 سنة ست وسبعماءة,2613,17,1,0.6505931879066207
 سنة سبع وسبعماءة,1766,0,0,0
 ومات في هذه السنة,379,34,1,8.970976253298153
 سنة ثمان وسبعماءة,2012,0,0,0
 ومات في هذه السنة,407,0,0,0
 سنة تسع وسبعماءة,7789,0,0,0
 ومات في هذه السنة,422,0,0,0
 سنة عشر وسبعماءة,3235,0,0,0
 سنة احدي عشر وسبعماءة,2691,12,1,0.4459308807134894
 ومات في هذه السنة ممن له ذكر,846,0,0,0
 سنة اثنتي عشر وسبعماءة,1228,0,0,0
 ومات في هذه السنة ممن له ذكر,519,19,1,3.6608863198458574
 سنة ثالث عشرة وسبعماءة,2211,0,0,0
 ومات في هذه السنة,420,0,0,0
 سنة اربع عشر وسبعماءة,1221,0,0,0
 ومات فيها ممن له ذكر,513,0,0,0
 سنة خمس عشر وسبعماءة,2970,0,0,0
 ومات في هذه السنة ممن له ذكر,708,0,0,0
 سنة ست عشر وسبعماءة,2064,0,0,0
 سنة سبع عشر وسبعماءة,2138,35,2,1.637043966323667
 سنة ثمان عشرة وسبعماءة,1338,0,0,0
 ومات في هذه السنة ممن له ذكر,785,0,0,0
 سنة تسع عشرة وسبعماءة,1917,0,0,0
 ومات في هذه السنة من الاعيان,355,41,1,11.549295774647888
 سنة عشرين وسبعماءة,2508,38,1,1.5151515151515151
 ومات في هذه السنة من الاعيان,580,71,2,12.241379310344827
 سنة احدي وعشرين وسبعماءة,4311,0,0,0
 ومات في هذه السنة ممن له ذكر,363,0,0,0
 سنة اثنتين وعشرين وسبعماءة,793,0,0,0
 ومات في هذه السنة ممن له ذكر,425,0,0,0
 سنة ثلاث وعشرين وسبعماءة,2615,0,0,0
 ومات في هذه السنة من الاعيان,304,0,0,0
 سنة اربع وعشرين وسبعماءة,1543,0,0,0
 سنة خمس وعشرين وسبعماءة,1982,0,0,0
 ومات في هذه السنة ممن له ذكر,335,0,0,0
 سنة ست وعشرين وسبعماءة,1807,0,0,0
 ومات فيها ممن له ذكر,129,0,0,0
 سنة سبع وعشرين وسبعماءة,2509,0,0,0
 ومات في هذه السنة من الاعيان,359,36,1,10.027855153203342
 سنة ثمان وعشرين وسبعماءة,2769,0,0,0
 ومات في هذه السنة من الاعيان,268,0,0,0
 سنة تسع وعشرين وسبعماءة,1790,0,0,0
 سنة ثلاثين وسبعماءة,2912,0,0,0
 سنة احدي وثلاثين وسبعماءة,1954,0,0,0
 ومات فيها من الاعيان,1104,7,1,0.6340579710144928
 سنة اثنين وثلاثين وسبعماءة,2813,50,3,1.7774617845716316
 ومات فيها من الاعيان,403,0,0,0
 سنة ثلاث وثلاثين وسبعماءة,2369,11,1,0.4643309413254538
 سنة اربع وثلاثين وسبعماءة,2164,0,0,0
 ومات فيها من الاعيان,440,0,0,0
 سنة خمس وثلاثين وسبعماءة,2513,0,0,0
 ومات فيها من الاعيان,509,0,0,0
 سنة ست وثلاثين وسبعماءة,3421,0,0,0
 ومات فيها من الاعيان,535,0,0,0
 سنة سبع وثلاثين وسبعماءة,3894,21,1,0.539291217257319
 ومات فيها من الاعيان,530,0,0,0.0
 سنة ثمان وثلاثين وسبعماءة,6322,10,1,0.15817779183802594
 ومات فيها من الاعيان,281,29,1,10.320284697508896
 سنة تسع وثلاثين وسبعماءة,2763,0,0,0
 ومات فيها من الاعيان,330,41,1,12.424242424242424
 سنة اربعين وسبعماءة,7911,0,0,0
 سنة احدي واربعين وسبعماءة,9122,0,0,0
 ومات في هذه السنة من الاعيان,1381,0,0,0
 سنة اثنتين واربعين وسبعماءة,13426,0,0,0
 ومات في هذه السنة من الاعيان,664,0,0,0
 سنة ثلاث واربعين وسبعماءة,4511,14,1,0.31035247173575703
 ومات فيها من الاعيان,292,0,0,0
 سنة اربع واربعين وسبعماءة,4675,0,0,0
 ومات فيها من الاعيان,437,0,0,0
 سنة خمس واربعين وسبعماءة,3405,0,0,0
 ومات فيها من الاعيان,1871,0,0,0
 ومات فيها من الاعيان,720,0,0,0
 سنة ست واربعين وسبعماءة,5517,8,1,0.14500634402755122
 سنة سبع واربعين وسبعماءة,5470,0,0,0
 ومات فيها من الاعيان,295,0,0,0
 سنة ثمان واربعين وسبعماءة,7658,0,0,0
 سنة تسع واربعين وسبعماءة,8568,0,0,0
 سنة خمسين وسبعماءة,3387,0,0,0
 ومات فيها من الاعيان,718,0,0,0
 سنة احدي وخمسين وسبعماءة,4590,14,1,0.30501089324618735
 ومات في هذه السنة من الاعيان,231,0,0,0
 سنة اثنتين في خمسين وسبعماءة,5090,47,2,0.9233791748526522
 ومات فيها من الاعيان,253,0,0,0
 سنة ثلاث وخمسين وسبعماءة,6335,18,1,0.2841357537490134
 ومات فيها من الاعيان,219,0,0,0
 سنة اربع وخمسين وسبعماءة,4890,0,0,0
 سنة خمس وخمسين وسبعماءة,7580,31,1,0.40897097625329815
 ومات في هذه السنة من الاعيان ممن له ذكر,587,0,0,0
 سنة ست وخمسين وسبعماءة,902,0,0,0
 ومات في هذه السنة من الاعيان ممن له ذكر,535,64,2,11.962616822429908
 سنة سبع وخمسين وسبعماءة,492,43,2,8.739837398373984
 ومات في هذه السنة ms1360 من الاعيان ممن له ذكر,209,0,0,0
 سنة ثمان وخسمين وسبعماءة,441,0,0,0
 ومات في هذه السنة من الاعيان,295,0,0,0
 سنة تسع وخمسين وسبعماءة,935,14,1,1.4973262032085561
 ومات في هذه السنة من الاعيان,312,0,0,0
 سنة ستين وسبعماءة,270,0,0,0
 ومات في هذه السنة من الاعيان,165,0,0,0
 سنة احدي وستين وسبعماءة,702,42,1,5.982905982905983
 ومات في هذه السنة من الاعيان,339,0,0,0
 سنة اثنتين وستين وسبعماءة,1890,17,1,0.8994708994708994
 ومات في هذه السنة من الاعيان ممن له ذكر,560,0,0,0
 سنة ثلاث وستين وسبعماءة,729,31,1,4.252400548696845
 ومات في هذه السنة ممن له ذكر من الاعيان,591,0,0,0
 سنة اربع وستين وسبعماءة,724,0,0,0
 ومات فيها من الاعيان,508,0,0,0
 سنة خمس وستين وسبعماءة,522,0,0,0
 ومات في هذه السنة من الاعيان,380,55,2,14.473684210526317
 سنة ست وستين وسبعماءة,922,12,1,1.3015184381778742
 ومات في هذه السنة من الاعيان ممن,317,0,0,0
 سنة سبع وستين وسبعماءة,3578,0,0,0
 ومات في هذه السنة من الاعيان,290,0,0,0
 سنة ثمان وستين وسبعماءة,3468,38,1,1.0957324106113033
 ومات في هذه السنة ممن له ذكر من الاعيان,451,0,0,0
 سنة تسع وستين وسبعماءة,2352,0,0,0
 ومات في هذه السنة من الاعيان,780,23,1,2.9487179487179485
 سنة سبعين وسبعماءة,1538,0,0,0
 ومات في هذه السنة من الاعيان,305,0,0,0
 سنة احدي وسبعين وسبعماءة,952,28,1,2.941176470588235
 ومات في هذه السنة ممن له ذكر من الاعيان,451,0,0,0
 سنة اثنتن وسبعين وسبعماءة,569,32,1,5.623901581722319
 ومات في هذه السنة ممن له ذكر من الاعيان,429,0,0,0
 سنة ثلاث وسبعين وسبعماءة,937,0,0,0
 ومات فيها من الاعيان ممن له @Auto_ISB@ ذكر,175,30,1,17.142857142857142
 سنة اربع وسبعين وسبعماءة,980,0,0,0
 ومات في هذه السنة من الاعيان,533,0,0,0
 سنة خمس وسبعين وسبعماءة,2920,39,1,1.3356164383561644
 ومات في هذه السنة من الاعيان ممن له ذكر,484,23,1,4.75206611570248
 سنة ست وسبعين سبعماءة,2359,26,1,1.1021619330224672
 ومات في هذه السنة ممن له ذكر من الاعيان,1008,33,1,3.273809523809524
 سنة سبع وسبعين وسبعماءة,1291,0,0,0
 ومات في هذه السنة ممن له ذكر من الاعيان,999,68,2,6.806806806806807
 سنة ثمان وسبعين وسبعماءة,5901,56,1,0.9489916963226572
 ومات في هذه السنة من الاعيان,1118,0,0,0
 سنة تسع وسبعين وسبعماءة,4258,0,0,0
 ومات في هذه السنة من الاعيان,231,0,0,0
 سنة ثمانين وسبعماءة,4089,0,0,0
 ومات في هذه السنة من الاعيان,405,0,0,0
 سنة احدي وثمانين وسبعماءة,4134,0,0,0
 ومات في هذه السنة ممن له ذكر,393,0,0,0
 سنة اثنتين وثمانين وسبعماءة,5435,39,1,0.7175712971481141
 ومات في هذا السنة من الاعيان,312,0,0,0
 سنة ثلاث وثمانين وسبعماءة,831,62,1,7.460890493381468
 ذكر كيفية ظفر القبرسي بالاسكندرية,409,0,0,0
 عود الي ذكر كيفية اتيان القبرسي الي الاسكندرية وظفره بها,7704,28,1,0.363447559709242
 ومات في هذه السنة من الاعيان,433,0,0,0
 سنه اربع وثمانين وسبعماءة,2959,37,2,1.2504224400135182
 مات في هذه السنة من الاعيان,174,0,0,0
 سنة خمس وثمانين وسبعماءة,4156,0,0,0
 ومات في هذه السنة من الاعيان,230,0,0,0
 سنة ست وثمانين وسبعماءة,2325,0,0,0
 ومات في هذه السنة من الاعيان,536,0,0,0
 سنة سبع وثمانين وسبعماءة,1332,0,0,0
 ومات فيها من الاعيان,361,0,0,0
 سنة ثمان وثمانين وسبعماءة,2281,0,0,0
 ومات في هذه السنة من الاعيان,671,0,0,0
 سنه تسع وثمانين وسبعماءة,1371,0,0,0
 ومات في هذه السنة من الاعيان,605,0,0,0
 سنة تسعين وسبعماءة,2116,0,0,0
 ومات في هذه السنة ممن له ذكر من الاعيان,306,0,0,0
 سنة احدي وتسعين وسبعماءة,15818,172,3,1.0873688203312681
 ومات في هذه السنة,981,18,1,1.834862385321101
 سنة اثنتين وتسعين وسبعماءة,6688,48,2,0.7177033492822966
 ومات في هذه السنة من الاعيان ممن له ذكر,257,0,0,0
 سنة ثالث وتسعين وسبعماءة,3644,0,0,0
 ومات في هذه السنة من الاعيان,806,0,0,0
 سنة اربع وتسعين وسبعماءة,2598,25,1,0.962278675904542
 ومات في هذه السنة ممن له ذكر من الاعيان,797,0,0,0
 سنة خمس وتسعين وسبعماءة,2036,0,0,0
 ومات في هذه السنة من الاعيان,536,0,0,0
 سنة ست وتسعين وسبعماءة,4366,20,1,0.45808520384791573
 ومات في هذه السنة ممن له ذكر سوي من قتل,589,39,1,6.621392190152801
 سنة سبع وتسعين وسبعماءة,3391,0,0,0
 ومات في هذه السنة ممن له ذكر,629,0,0,0
 سنة ثمان وتسعين وسبعماءة,2338,30,1,1.2831479897348161
 ومات في هذه السنة ممن له ذكر,846,23,1,2.7186761229314422
 سنة تسع وتسعين وسبعماءة,2442,24,1,0.9828009828009828
 ومات في هذه السنة ممن له ذكر من الاعيان,580,0,0,0
 سنة ثمانماءة,4089,0,0,0
 ومات في هذه السنة من الاعيان ممن له ذكر,705,0,0,0
 سنة احدي وثمانماءة,8474,190,6,2.242152466367713
 ومات في هذه السنة من الاعيان,359,0,0,0
 سنة اثنتين وثمانماءة,8935,62,2,0.6939003917179631
 ومات في هذه السنة,328,0,0,0
 سنة ثلاث وثمانماءة,8950,0,0,0
 ومات في هذه السنة,784,37,1,4.719387755102041
 سنة اربع وثمانماءة,2469,0,0,0
 ومات في هذه السنة,287,0,0,0
 سنة خمس وثمانماءة,3171,0,0,0
 ومات في هذه السنة,394,0,0,0
 سنة ست وثمانماءة,2830,0,0,0
 ومات في هذه السنة ممن له ذكر,319,0,0,0
 سنة سبع وثمانماءة,7178,0,0,0
 ومات في هذه السنة,284,0,0,0
 سنة ثمان وثمانماءة,5524,0,0,0
 ومات في هذه السنة ممن له ذكر,756,33,2,4.365079365079365
 سنة تسع وثمانماءة,4020,0,0,0
 ومات في هذه السنة ممن له ذكر,456,0,0,0
 سنة عشر وثمانماءة,2697,0,0,0
 ومات في هذه السنة ممن له ذكر,246,0,0,0
 سنة احدي عشرة وثمانماءة,4075,19,1,0.4662576687116564
 ومات في هذه السنة ممن له ذكر عمر,204,0,0,0
 سنة اثنتي عشرة وثمانماءة,7669,28,1,0.3651062720041726
 ومات في هذه السنة ممن له ذكر جماعة منهم,359,0,0,0
 سنة ثلاث عشرة وثمانماءة,7752,0,0,0
 سنة اربع عشرة وثمانماءة,5514,12,1,0.2176278563656148
 ومات في هذه السنة من له ذكر,419,0,0,0
 سنة خمس عشرة وثمانماءة,9550,67,3,0.7015706806282723
 ومات في هذه السنة ممن له ذكر سوي من تقدم ذكره,157,0,0,0
 سنة ست عشرة وثمانماءة,3368,0,0,0
 ومات في هذه السنة,489,41,2,8.384458077709612
 سنة سبع عشرة وثمانماءة,2512,0,0,0
 ممن مات في هذه السنة ممن له ذكر,430,40,1,9.30232558139535
 سنة ثمان عشرة وثمانماءة,6913,0,0,0
 ومات في هذه السنة ممن له ذكر سوي من تقدم,172,0,0,0
 سنة تسع عشرة وثمانماءة,5643,18,1,0.3189792663476874
 ومات في هذه السنة ممن له ذكر,577,26,1,4.506065857885615
 سنة عشرين وثمانماءة,8399,13,1,0.15478033099178473
 ومات في هذه السنة ممن له ذكر,403,29,1,7.196029776674938
 سنة احدي وعشرين وثماني ماءة,6634,18,1,0.27132951462164606
 ومات في هذه السنة ممن له ذكر,843,71,1,8.422301304863582
 سنة اثنتين وعشرين وثمانماءة,7275,0,0,0
 سنة ثلاث وعشرين وثمانماءة,4703,0,0,0
 ومات في هذه السنه ممن له ذكر,503,33,1,6.560636182902585
 سنة اربع وعشرين وثمانماءة,6934,0,0,0
 ومات في هذه السنة ممن له ذكر,584,0,0,0
 سنة خمس وعشرين وثمانماءة,4711,0,0,0
 ومات في هذه السنة ممن له ذكر,334,0,0,0
 سنة ست وعشرين وثمانماءة,4149,0,0,0
 ومات في هذه السنة ممن له ذكر,516,0,0,0
 سنة سبع وعشرين وثمانماءة,3433,0,0,0
 ومات في هذه السنة ممن له ذكر,646,50,1,7.739938080495357
 سنة ثمان وعشرين وثمانماءة,4377,53,2,1.2108750285583734
 ومات في هذه السنة ممن له ذكر,601,0,0,0
 سنة تسع وعشرين وثمانماءة,4864,110,2,2.2615131578947367
 ومات في هذه السنة ممن له ذكر,490,0,0,0
 سنة ثلاثين وثمانماءة,4347,72,1,1.6563146997929608
 ومات في هذه السنة ممن له ذكر,1251,0,0,0
 سنة احدي وثلاثين وثمانماءة,4052,103,1,2.541954590325765
 ومات في هذه السنة ممن له ذكر,765,0,0,0
 سنة اثنتين وثلاثين وثمانماءة,4066,0,0,0
 ومات في هذه السنة من الاعيان,912,0,0,0
 سنة ثلاث وثلاثين وثمانماءة,4840,29,1,0.5991735537190083
 ومات في هذه السنة من الاعيان,1513,0,0,0
 سنة اربع وثلاثين وثمانماءة,2372,0,0,0
 سنة خمس وثلاثين وثمانماءة,2476,0,0,0
 ومات في هذه السنة من الاعيان,474,0,0,0
 سنة ms2522 ست وثلاثين وثمانماءة,3799,0,0,0
 ومات في هذه السنة ممن له ذكر,348,0,0,0
 سنة سبع وثلاثين وثمانماءة,4229,19,1,0.4492787893118941
 سنة ثمان وثلاثين وثمانماءة,5391,0,0,0
 ومات في هذه السنة ممن له ذكر,361,0,0,0
 سنة تسع وثلاثين وثمانماءة,4959,43,1,0.8671103044968743
 ومات في هذه السنة ممن له ذكر,1349,0,0,0
 سنة اربعين وثمانماءة,4492,0,0,0
 ومات فيها ممن له ذكر,771,0,0,0
 سنة احدي واربع وثمانماءة,8604,17,1,0.19758251975825197
 سنة اثنتين واربعين وثمانماءة,15107,23,2,0.15224730257496524
 ومات في هذه السنة من الاعيان,1312,0,0,0.0
 سنة ثلاثين واربعين وثمانماءة,7164,0,0,0.0
 ومات في هذه السنة ممن له ذكر,436,0,0,0
 سنة اربع في اربعين وثمانماءة,5646,18,1,0.3188097768331562
 ومات في هذه السنة مما له ذكر,1256,0,0,0
