section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 77- ,7,0,0,0
 78- ,4,0,0,0
 79- ,14,0,0,0
 في الزهد والرقاءق:,3,0,0,0
 80- ,4,0,0,0
 81- ,8,0,0,0
 82- ,4,0,0,0
 في الادب:,2,0,0,0
 83- ,5,0,0,0
 84- ,1,0,0,0
 85- ,7,0,0,0
 86- ,2,0,0,0
 87- ,5,0,0,0
 وفاة الخطيب البغدادي:,79,0,0,0
 كتاب تاريخ بغداد اهميته- منهجه- وترتيبه,6,0,0,0
 اهميته:,649,114,6,17.565485362095533
 منهج الخطيب في تاريخه:,841,19,1,2.2592152199762188
 ترتيب تاريخ بغداد:,151,0,0,0
 المختصرات والذيول علي تاريخ بغداد:,68,18,1,26.47058823529412
 منهج التحقيق,40,0,0,0
 1- ,35,0,0,0
 2- ,11,0,0,0
 3- ,14,0,0,0
 4- ,15,0,0,0
 5- ,11,0,0,0
 6- ,15,0,0,0
 7- ,20,0,0,0
 8- ,73,0,0,0
 مقدمة المصنف,222,30,1,13.513513513513514
 باب القول في حكم بلد بغداد وغلته وما جاء في جواز بيع ارضه وكراهته,935,438,12,46.844919786096256
 باب الخبر عن السواد وفعل عمر فيه ولاي علة ترك قسمته بين مفتتحيه,1687,594,15,35.21043272080617
 باب ذكر حكم بيع ارض السواد وما روي في ذلك من الصحة والفساد,836,315,12,37.67942583732057
 فصل,1674,555,17,33.15412186379928
 ذكر اقاليم Milestone300 الارض السبعة وقسمتها وان الاقليم الذي فيه بغداد سرتها [1],241,11,1,4.564315352697095
 ذكر تعريب اسم العراق ومعناه وان حده حد السواد ومنتهاه,480,174,5,36.25
 ذكر خبر غارة المسلمين علي سوق بغداد,510,35,1,6.862745098039216
 باب ذكر احاديث رويت في الثلب لبغداد والطعن علي اهليها وبيان فسادها وعللها وشرح احوال رواتها وناقليها,1790,851,17,47.54189944134078
 ذكر علل هذا الحديث:,1164,456,14,39.175257731958766
 بقية الاخبار التابعة لحديث ابي عثمان عن جرير لكونها في معناه:,1814,763,20,42.06174200661522
 باب المحفوظ من Milestone300 مناقب بغداد وفضلها وذكر الماثور من محاسن اخلاق اهلها,1102,686,18,62.25045372050817
 قال الشيخ: وعلي ذكر الجمعة ببغداد:,1411,292,12,20.694542877391918
 ذكر نهري بغداد دجلة والفرات وما جعل الله فيهما من المنافع والبركات,1189,572,14,48.107653490328005
 باب تعريب اسم بغداد [2],1069,366,11,34.237605238540695
 باب من اخبار امير لمءمنين ابي جعفر المنصور [1],1066,545,9,51.12570356472796
 باب ذكر خبر بناء مدينة السلام [3],718,150,6,20.891364902506965
 ذكر خط مدينة المنصور وتحديدها ومن جعل اليه النظر في ترتيبها,2728,375,19,13.74633431085044
 خبر بناء الكرخ [5],695,148,6,21.294964028776977
 خبر [بناء] الرصافة [1],361,132,5,36.56509695290859
 ذكر محال مدينة السلام وطاقاتها وسككها ودروبها وارباضها ومعرفة من نسبت اليه، من ذلك: نواحي الجانب الغربي,2640,512,21,19.393939393939394
 تسمية نواحي الجانب الشرقي,1463,462,17,31.57894736842105
 ذكر دار الخلافة والقصر الحسني والتاج,1607,114,6,7.093963907902924
 ذكر دار المملكة التي باعلي المخرم,540,13,1,2.4074074074074074
 ذكر تسمية مساجد الجانبين المخصوصة بصلاة الجمعة والعيدين,1031,114,6,11.057225994180406
 باب ذكر انهار بغداد الجارية [التي [2]] كانت بين الدور والمساكن وتسمية ما كانت تنتهي اليه من المواضع والاماكن,1157,0,0,0
 ذكر عدد جسور مدينة السلام التي كانت بها علي قديم الايام,387,71,5,18.34625322997416
 ذكر مقدار ذرع جانبي بغداد طولا وعرضا ومبلغ مساحة ارضها وعدد مساجدها وحماماتها,768,99,5,12.890625
 باب ما ذكر في مقابر بغداد المخصوصة بالعلماء والزهاد,1924,516,17,26.819126819126822
 ذكر خبر المداءن علي الاختصار وتسمية من وردها من الصحابة الابرار,1065,185,5,17.370892018779344
 ذكر بشارة النبي صلي الله عليه وسلم اصحابه ان الله يفتح المداءن علي امته,494,95,4,19.230769230769234
 فممن حفظ لنا انه وردها من جلة اصحاب رسول الله صلي الله عليه وسلم:,9518,4297,120,45.146039083841146
 خبر سلمان الفارسي وابتداء امره وشرح ما لقي في طول عمره:,14181,4129,123,29.116423383400324
 منهج المصنف في الكتاب,402,26,1,6.467661691542288
 باب محمد,2,0,0,0
 ذكر من اسمه محمد وابتداء اسم ابيه حرف الالف,9,0,0,0
 [ذكر من اسمه محمد واسم ابيه اسحاق],537,284,4,52.886405959031656
 الاختلاف في كنية ابن اسحاق:,301,260,4,86.37873754152824
 تسمية قدماء شيوخ ابن اسحاق الذين ادركهم وبعض حكاياته عنهم:,415,264,7,63.614457831325296
 مناقب ابن اسحاق ومعرفة حاله:,3964,2050,64,51.71543895055499
 الاختلاف في تاريخ وفاة محمد بن اسحاق:,8704,4172,105,47.931985294117645
 وهذا ذكر من اسمه محمد واسم ابيه احمد,4460,1760,56,39.46188340807175
 محمد بن احمد بن اسد، ابو بكر الحافظ، يعرف بابن البستنبان ,203,79,4,38.91625615763547
 ‪@ISB@‬ محمد بن احمد بن ايوب بن الصلت، ابو الحسن المقرء، المعروف بابن شنبوذ ,1249,553,14,44.275420336269015
 محمد بن احمد بن ثابت الواسطي ,235,0,0,0.0
 ‪@ISB@‬ محمد بن احمد بن الجنيد، ابو جعفر الدقاق ,854,390,9,45.66744730679157
 محمد بن احمد بن الحسن بن بابويه، ابو العباس الحناءي ,377,167,5,44.297082228116714
 محمد بن احمد بن الحسن بن اسحاق؛ ابو الحسن البزاز ,3679,1691,49,45.96357705898342
 محمد بن احمد بن روح، ابو بكر الحريري ,557,260,6,46.678635547576306
 محمد بن احمد بن زنجويه النيسابوري- ,510,177,7,34.705882352941174
 178 م- محمد بن احمد بن سليمان، ابو بكر البغدادي [5] :,896,417,14,46.54017857142857
 محمد بن احمد بن طالب، ابو الحسن الاخباري ,5417,2573,66,47.49861546981724
 محمد بن احمد بن عبسون ,36,0,0,0.0
 محمد بن احمد بن عمير ابو بكر البخاري- ,4454,1794,50,40.27840143691064
 محمد بن احمد بن محمد بن ابي صالح، ابو بكر البغدادي ,3565,1233,43,34.586255259467045
 محمد بن احمد بن موسي، ابو المثني الدهقان المعروف بالدرداءي ,677,187,5,27.621861152141804
 محمد بن احمد بن المهدي ابو عمارة ,403,213,5,52.853598014888334
 محمد بن احمد بن مالك، ابو الحسن الازدي العاجي ,92,0,0,0.0
 محمد بن احمد بن مخزوم ابو الحسين المقرء ,2915,1353,35,46.41509433962264
 محمد بن احمد بن يزيد النرسي ,2282,777,24,34.04907975460122
 وممن لم نحفظ اسم جده من اصحاب هذه ‪@ISB@‬ الترجمة,185,59,1,31.891891891891895
 محمد بن احمد ابو بكر الصيدلاني ,481,167,8,34.71933471933472
 محمد بن احمد، ابو الطيب الدجاج ,76,7,1,9.210526315789473
 ذكر من اسمه محمد واسم ابيه ابراهيم,1605,471,18,29.345794392523366
 محمد بن ابراهيم بن محمد بن الحسن بن قحطبة، ابو عبد الله المءدب، يعرف بالقحطبي ,3558,1301,44,36.565486228218106
 محمد بن ابراهيم بن اسحاق، ابو بكر، يعرف بالفاذجاني ,644,307,6,47.670807453416145
 محمد بن ابراهيم، ابو جعفر الاطروش [4] البرتي الكاتب:,2119,983,26,46.3898065125059
 محمد بن ابراهيم بن محمد بن عبد بن حبلة، ابو جعفر القوهستاني ,255,135,3,52.94117647058824
 محمد بن ابراهيم ‪@ISB@‬ بن محمد بن خالد بن عيسي بن عبد الحميد، ابو العباس، يعرف بابن الشيرجي ,376,181,5,48.138297872340424
 محمد بن ابراهيم الفروي ,1266,607,12,47.94628751974723
 تتمة باب محمد,3,0,0,0
 تتمة ذكر من اسمه محمد وابتداء اسم ابيه حرف الالف,10,0,0,0
 ذكر من اسمه محمد واسم ابيه اسماعيل,386,160,4,41.45077720207254
 محمد بن اسماعيل بن محرز ابو جعفر البغدادي ,3537,1429,41,40.40147017246254
 ذكر وصف البصريين البخاري ومدحهم اياه:,800,471,12,58.875
 وصف اهل الحجاز والكوفة له:,218,116,3,53.21100917431193
 ذكر عقد البخاري مجلس التحديث ببغداد وامتحان البغداديين له:,379,76,4,20.052770448548813
 ذكر البغداديين فضله:,506,323,8,63.83399209486166
 قول اهل الري فيه:,226,54,2,23.893805309734514
 ما حفظ عن اهل خراسان وما وراء النهر من القول فيه:,1909,750,20,39.287585123101096
 ذكر قصة البخاري مع محمد بن يحيي الذهلي بنيسابور:,828,247,8,29.830917874396135
 ذكر خبر البخاري مع خالد بن احمد الامير بعد عودته الي بخاري:,1268,485,14,38.24921135646688
 محمد بن اسماعيل الكلوذاني ,632,292,11,46.20253164556962
 محمد بن اسماعيل، عم العباس بن يوسف، الشكلي ,1792,694,16,38.72767857142857
 محمد بن اسماعيل بن ابي بردة ابو جعفر الموصلي ,58,14,1,24.137931034482758
 محمد بن اسماعيل بن الغصن الموصلي ,205,64,2,31.21951219512195
 محمد بن اسماعيل الدقاق- ,2549,1009,30,39.58415064731267
 ذكر من اسمه محمد واسم ابيه ادريس,6339,2298,76,36.25177472787506
 محمد بن ادريس ابو بكر الشعراني- ,105,29,1,27.61904761904762
 محمد بن ادريس بن وهب الاعور ,34,0,0,0.0
 ذكر من اسمه محمد واسم ابيه ابان,863,321,10,37.195828505214365
 محمد بن ابان المخرمي ,80,0,0,0.0
 محمد بن ابان العلاف ,29,0,0,0.0
 ذكر من اسمه محمد واسم ابيه اسد,7,0,0,0
 محمد بن اسد، ابو عبد الله الخراساني، يعرف بالخشي ,257,131,3,50.97276264591439
 محمد بن اسد بن ابي الحارث ,229,143,2,62.44541484716157
 ذكر من اسمه محمد واسم ابيه ازهر,226,80,1,35.39823008849557
 ذكر من اسمه محمد واسم ابيه ايوب,143,73,3,51.048951048951054
 ذكر مفاريد الاسماء في هذه الترجمة,972,329,9,33.8477366255144
 حرف الباء في اباء المحمدين,5,0,0,0
 ذكر من اسمه محمد واسم ابيه بشر,52,0,0,0.0
 محمد بن بشر بن مروان ,82,0,0,0.0
 محمد بن بشر البغدادي ,150,0,0,0.0
 محمد بن بشر المدايني ,114,0,0,0.0
 محمد بن بشر بن حبيب البزار ,512,263,6,51.3671875
 ذكر من اسمه محمد واسم ابيه بكر,745,465,10,62.41610738255034
 محمد بن بكر بن محمد بن مذكر، ابو جعفر، يعرف بالجاورساني ,249,66,2,26.506024096385545
 ذكر ‪@ISE@‬ من اسمه محمد واسم ابيه بكير,268,167,3,62.31343283582089
 ذكر من اسمه محمد واسم ابيه بيان,453,164,5,36.20309050772627
 ذكر الاسماء المفردة في هذا الباب,126,67,2,53.17460317460318
 محمد بن ابي بلال ,3086,1687,46,54.666234607906674
 حرف التاء في اباء المحمدين,59,0,0,0.0
 محمد بن تميم المخرمي ,127,9,1,7.086614173228346
 حرف الثاء في اباء المحمدين,338,194,4,57.396449704142015
 حرف الجيم في اباء المحمدين,5,0,0,0
 ذكر من اسمه محمد واسم ابيه جعفر,1982,608,17,30.67608476286579
 محمد بن جعفر بن ابي مءاتية [2] :، ابو جعفر الكلبي:,4432,1401,52,31.611010830324908
 : محمد ‪@ISE@‬ بن جعفر القواذي ,760,345,11,45.39473684210527
 محمد بن جعفر بن محمد الداودي ,569,175,5,30.755711775043938
 محمد بن ‪@ISB@‬ جعفر بن محمد، ابو العباس الخواتيمي ,1010,541,10,53.56435643564357
 محمد بن جعفر بن احمد بن ادريس بن يوسف بن شداد ابو علي ,5083,1842,59,36.238441865040336
 ذكر الاسماء المفردة من اباء المحمدين في هذا الحرف,2676,636,21,23.766816143497756
 حرف الحاء في اباء المحمدين,5,0,0,0
 ذكر من اسمه محمد واسم ابيه الحسن,5250,2449,73,46.647619047619045
 محمد بن الحسن بن بور البلخي ,329,97,4,29.48328267477204
 محمد بن الحسن الدوري ,344,148,4,43.02325581395349
 محمد بن الحسن بن العباس ابو عبد الله البغدادي ,327,122,2,37.308868501529055
 محمد بن الحسن البغدادي ,8669,3443,94,39.71623024570308
 ذكر من اسمه محمد واسم ابيه الحسين,2107,967,26,45.89463692453726
 محمد بن الحسين يعرف بحمدي ,49,0,0,0.0
 محمد بن الحسين بن حمدويه، الجرتي ,7292,2818,84,38.64509051014811
 ذكر من اسمه محمد واسم ابيه حميد,2740,1254,36,45.76642335766423
 ذكر ‪@ISE@‬ من اسمه محمد واسم ابيه حاتم,897,487,15,54.29208472686734
 محمد بن حاتم بن نعيم بن عبد الحميد، ابو عبد الله [المروزي ثم المصيصي] ,260,140,3,53.84615384615385
 ذكر من اسمه محمد واسم ابيه حماد,964,436,13,45.22821576763486
 محمد بن حماد الجوزجاني ,59,0,0,0.0
 ذكر من اسمه محمد واسم ابيه حسان,1008,498,14,49.404761904761905
 ذكر من اسمه محمد واسم ابيه حبيب,116,16,1,13.793103448275861
 : محمد بن حبيب ‪@ISE@‬ صاحب كتاب «المحبر» ,343,197,6,57.434402332361515
 ذكر من اسمه محمد واسم ابيه الحجاج,1611,931,28,57.790192427063936
 ذكر من اسمه محمد واسم ابيه حفص,447,207,6,46.308724832214764
 ذكر من ‪@ISB@‬ اسمه محمد واسم ابيه حمدان,304,170,5,55.92105263157895
 محمد بن حمدان بن حماد ابو بكر الصيدلاني ,264,116,3,43.93939393939394
 ذكر من اسمه محمد واسم ابيه حامد,355,203,3,57.183098591549296
 ذكر من اسمه محمد واسم ابيه حبش,299,127,5,42.474916387959865
 ذكر ‪@ISE@‬ من اسمه محمد واسم ابيه حمزة,247,110,4,44.534412955465584
 ذكر من اسمه محمد واسم ابيه الحارث,251,117,2,46.613545816733065
 ذكر من اسمه محمد واسم ابيه حمويه,329,121,5,36.77811550151976
 ذكر مفاريد الاسماء في هذا الحرف,743,358,9,48.18304172274562
 ‪@ISB@‬ محمد بن حمدون بن مالك، ابو عبد الله البغدادي المعروف بالشكلي ,232,52,3,22.413793103448278
 ‪@ISB@‬ محمد بن حسنويه بن ابراهيم، ابو سعيد الاشكيبي ‪@ISE@‬ الابيوردي [2] الفقيه:,319,180,5,56.42633228840125
 محمد بن حمكان بن يوسف، ابو مسلم القطان [2] الكرجي:,57,27,1,47.368421052631575
 محمد بن حيويه بن المءمل، ابو بكر الكرجي [4] ، يعرف بابن ابي روضة:,138,39,1,28.26086956521739
 حرف Milestone300 الخاء من اباء المحمدين,2301,1093,34,47.50108648413733
 ذكر من اسمه محمد واسم ابيه خاقان وخالد,401,112,3,27.93017456359102
 محمد بن خالد الاجري ,44,0,0,0.0
 ذكر من اسمه محمد واسم ابيه خشنام وخشيش,185,87,3,47.02702702702703
 محمد بن ابي الخصيب الانطاكي، ,88,0,0,0.0
 ذكر من اسمه محمد واسم ابيه الخضر,158,39,1,24.68354430379747
 ذكر من اسمه محمد واسم ابيه الخطاب,70,45,1,64.28571428571429
 ذكر من اسمه محمد واسم ابيه خلف,608,241,10,39.63815789473684
 محمد بن خلف بن محمد بن سليمان بن ايوب، ابو عبد الله النهرديري، يعرف بالقرتاءي ,786,260,6,33.078880407124686
 محمد بن خلف الدوري، ,82,0,0,0.0
 ذكر من اسمه محمد واسم ابيه خليفة، والخليل وخميس,414,183,6,44.20289855072464
 حرف الدال من اباء المحمدين,5,0,0,0
 ذكر من اسمه محمد واسم ابيه داود,438,148,6,33.789954337899545
 محمد بن داود بن جابر ,1123,557,14,49.59928762243989
 محمد بن داود بن صدقة، ابو جعفر الشحام [2] المطيري:,2049,483,19,23.57247437774524
 محمد بن داود بن مالك، ابو بكر الشعيري ,196,56,2,28.57142857142857
 محمد بن داود بن ميمون البوصراءي، ,180,29,1,16.11111111111111
 محمد بن داود بن ابي نصر القومسي، ,304,205,4,67.43421052631578
 ذكر مفاريد الاسماء في هذا الحرف,618,245,12,39.64401294498382
 محمد بن ديسم، ابو علي الدقاق ,128,41,1,32.03125
 حرف الذال من ‪@ISB@‬ اباء المحمدين,117,48,3,41.02564102564102
 حرف الراء من اباء المحمدين,863,417,15,48.319814600231744
 محمد بن راشد البغدادي، ,134,37,1,27.611940298507463
 محمد بن الربيع بن شاهين البصري- ,502,274,6,54.581673306772906
 محمد بن ابي رجاء الخراساني، ,590,247,8,41.86440677966102
 محمد بن روح العكبري- ,185,109,2,58.91891891891892
 حرف الزاي من اباء المحمدين,72,0,0,0
 محمد بن زرعان بن محمد بن صالح بن ايوب، ابو بكر الانماطي ,242,137,5,56.611570247933884
 ذكر من اسمه محمد واسم ابيه زكريا,526,266,8,50.57034220532319
 ذكر من اسمه محمد واسم ابيه زنجويه,136,106,2,77.94117647058823
 ذكر من اسمه محمد واسم ابيه زياد,1836,892,30,48.5838779956427
 محمد بن زياد، العابد الكلوذاني [2] ، صاحب ابراهيم الخواص:,132,33,1,25.0
 ذكر من اسمه محمد واسم ابيه زيد,221,96,4,43.43891402714932
 محمد بن زيد بن ثابت الصيرفي، ,267,26,1,9.737827715355806
 حرف السين من اباء ‪@ISB@‬ المحمدين,778,481,15,61.82519280205655
 ذكر من اسمه محمد واسم ابيه السري,798,266,9,33.33333333333333
 ذكر من اسمه محمد واسم ابيه سعد,1037,426,14,41.080038572806174
 ذكر من ‪@ISB@‬ اسمه محمد واسم ابيه سعدان,257,126,4,49.0272373540856
 محمد بن سعدان البزاز، ,260,83,5,31.92307692307692
 ذكر من اسمه محمد واسم ابيه سعيد,501,169,6,33.73253493013972
 محمد بن سعيد الطاءفي ,680,318,10,46.76470588235294
 محمد بن سعيد بن عبد الله، ابو عبد الله الخزاز ,148,56,1,37.83783783783784
 محمد بن سعيد بن هناد، ابو غانم الخزاعي البوسنجي ,814,278,10,34.15233415233415
 محمد بن سعيد بن يحيي بن سعيد، ابو عبد الله البزوري ,688,329,7,47.81976744186046
 ذكر من اسمه محمد واسم ابيه سفيان,68,52,1,76.47058823529412
 ذكر من اسمه محمد واسم ابيه سلم وسلمة,311,178,5,57.234726688102896
 ذكر من اسمه محمد واسم ابيه سليم,358,177,6,49.44134078212291
 ذكر من اسمه محمد واسم ابيه سليمان,2757,1367,35,49.582879941965906
 911-[3] ‪@ISB@‬ محمد بن سليمان بن بابويه بن فهرويه بن عبد الله مرزوق، ابو بكر العلاف [4] المخرمي:,258,186,3,72.09302325581395
 محمد بن ابي سليمان، ابو الحسن الخضيب الزجاج ,436,188,8,43.11926605504588
 ذكر من اسمه محمد واسم ابيه سلام,7,0,0,0
 محمد بن سلام ,846,319,9,37.70685579196218
 محمد بن سلام ,41,0,0,0
 ذكر من اسمه محمد واسم ابيه سماعة وسنان,613,149,6,24.306688417618272
 : محمد ‪@ISE@‬ السمين ,1205,419,16,34.77178423236514
 ذكر من اسمه محمد واسم ابيه سهل وسهلان,1292,644,14,49.84520123839009
 ذكر من اسمه محمد واسم ابيه سويد,195,90,2,46.15384615384615
 ذكر من اسمه محمد واسم ابيه سيار وسيرين,39,0,0,0.0
 محمد بن سيار بن نصر الترمذي، ,2158,1213,36,56.209453197405004
 ذكر من اسمه محمد واسم ابيه سيما,178,98,1,55.0561797752809
 حرف الشين من اباء المحمدين,1348,624,22,46.29080118694362
 محمد بن شاذان بن يزيد، ابو بكر الجوهري ,212,86,3,40.56603773584906
 محمد بن شيرويه بن عيسي، ,231,88,1,38.095238095238095
 محمد بن ‪@ISB@‬ شريك بن محمد، ابو بكر الاسفراييني ,153,78,3,50.98039215686274
 حرف الصاد من اباء المحمدين,5,0,0,0
 ذكر من اسمه محمد واسم ابيه صالح,1461,624,22,42.71047227926078
 محمد بن ابي شعيب السوسي، واسمه: صالح بن زياد بن عبد الله ابن اسماعيل بن ابراهيم بن الجارود بن مقترح الدشتكي [2] ، يكني: ابا المعصوم:,356,146,4,41.01123595505618
 محمد بن صالح بن ابي العوام- ابو جعفر الصاءغ-، ,1130,433,15,38.318584070796454
 ذكر من اسمه محمد واسم ابيه الصباح,874,514,14,58.81006864988558
 ذكر من اسمه محمد واسم ابيه صبيح,7,0,0,0
 محمد بن صبيح، ,1388,588,18,42.363112391930834
 محمد بن صبيح ,203,0,0,0.0
 ومن مفاريد الاسماء في هذا الحرف,56,0,0,0
 حرف الضاد من اباء المحمدين,672,139,4,20.684523809523807
 حرف الطاء من اباء المحمدين,5,0,0,0
 ذكر من اسمه محمد واسم ابيه طاهر,391,190,3,48.59335038363171
 ذكر من اسمه محمد واسم ابيه الطيب,1394,273,9,19.58393113342898
 ذكر من اسمه محمد واسم ابيه طلحة,222,89,5,40.090090090090094
 ذكر من اسمه محمد واسم ابيه طريف,130,73,1,56.15384615384615
 اسم مفرد في هذا الحرف,75,19,1,25.333333333333336
 تتمة باب محمد,3,0,0,0
 حرف العين من اباء المحمدين,5,0,0,0
 ذكر من اسمه محمد واسم ابيه عبد الله,9002,3222,111,35.7920462119529
 : محمد بن عبد الله القطان ,1594,312,17,19.573400250941027
 : محمد بن ‪@ISE@‬ عبد الله بن صالح بن مسلم العجلي ,1787,639,18,35.7582540570789
 محمد بن عبد الله بن نمير البغدادي، ,833,359,9,43.09723889555822
 محمد بن عبد الله بن عتاب، ابو بكر الانماطي [3] ، يعرف بابن المربع:,191,43,2,22.5130890052356
 محمد بن عبد الله بن مهران الدينوري ,13,0,0,0.0
 محمد بن عبد الله بن نميل، الخلال ,1494,528,13,35.34136546184739
 محمد بن عبد الله السامري ,2407,1123,31,46.65558786871624
 محمد بن عبد الله بن عبد الرحمن بن زياد بن يزيد بن هارون، ابو عبد الله الزعفراني، المعروف بابن بلبل [3] ، وهو اخو القاسم بن عبد الله:,754,211,6,27.984084880636605
 محمد بن عبد الله السواق، ,541,153,4,28.280961182994456
 محمد بن عبد الله، ابو بكر الابنوسي [3] الطلاء:,2983,1109,36,37.17733825008381
 محمد بن عبد الله بن محمد الكلوذاني- ,858,264,11,30.76923076923077
 محمد بن عبد الله بن الحسن الصفار- ,3740,1158,45,30.962566844919788
 ذكر من اسمه محمد واسم ابيه عبد الرحمن,4303,1415,52,32.88403439460841
 محمد بن عبد الرحمن بن سهم الانطاكي ,88,42,1,47.72727272727273
 محمد بن ابي نوح عبد الرحمن بن غزوان [2] مولي خزاعة المعروف والده بقراد، يكني: ابا عبد الله:,200,57,2,28.499999999999996
 محمد بن عبد الرحمن بن بحر بن بهرام الهروي، ويعرف بالعتبي ,109,26,1,23.853211009174313
 : محمد بن عبد الرحمن بن حرة الطبري ,333,106,3,31.83183183183183
 محمد بن عبد الرحمن البغدادي ,3076,856,31,27.828348504551364
 ذكر من اسمه محمد واسم ابيه عبيد الله,1531,593,18,38.732854343566295
 محمد بن عبيد الله البغدادي، ,238,30,2,12.605042016806722
 محمد بن عبيد الله بن محمد بن العلاء، ابو جعفر الكاتب الاطروش ,2427,468,19,19.283065512978986
 ذكر من اسمه محمد واسم ابيه عبد الملك,2521,876,31,34.74811582705276
 ذكر من اسمه محمد واسم ابيه عبد العزيز,1752,528,19,30.136986301369863
 ذكر من اسمه محمد واسم ابيه عبد الواحد,47,0,0,0.0
 محمد بن عبد الواحد بن زياد بن مسلم الصيرفي، ,2075,507,24,24.433734939759034
 ذكر من اسمه محمد واسم ابيه عبد الرحيم,759,502,10,66.13965744400528
 ذكر من اسمه محمد واسم ابيه عبيد,1576,703,27,44.60659898477157
 ذكر من اسمه محمد واسم ابيه عباد,1608,480,15,29.850746268656714
 ذكر من اسمه محمد واسم ابيه عبد الصمد,307,114,2,37.13355048859935
 ذكر من اسمه محمد واسم ابيه عبدة,635,188,6,29.606299212598426
 ذكر من اسمه محمد واسم ابيه عبدوس,60,0,0,0.0
 محمد بن عبدوس السراج ,241,14,1,5.809128630705394
 محمد بن عبدوس قاضي المداين ,345,143,3,41.449275362318836
 ذكر من اسمه محمد واسم ابيه عبد الوهاب,225,117,3,52.0
 محمد بن عبد الوهاب بن محمد بن محمد بن علي المتوكل بن عمر ابي طاهر، الكاتب المعروف بابن الشاطر ,128,30,2,23.4375
 ذكر مثاني الاسماء علي التعبيد,258,111,4,43.02325581395349
 محمد بن عبدك بن سليم، ,410,175,3,42.68292682926829
 محمد بن عبد بن عامر بن مرداس Milestone300 بن هارون بن موسي؛ ابو بكر السغدي ‪@ISE@‬ [5] التميمي السمرقندي:,1129,374,10,33.12666076173605
 ذكر مفاريد الاسماء علي التعبيد,919,505,13,54.95103373231773
 محمد بن عبد الحميد الواسطي ,180,68,2,37.77777777777778
 محمد بن عبد الحكم البغدادي ,261,43,1,16.47509578544061
 ذكر ‪@ISE@‬ من اسمه محمد واسم ابيه عيسي,821,371,12,45.18879415347138
