section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
,4399,411,23,9.343032507388042
 الطبقة الاولي ممن روي عن امامنا رحمه الله,8,0,0,0
 باب الالف ,2,0,0,0
 ذكر من اسمه احمد ,4,0,0,0
 وابتداء اسم ابيه الف,393,52,3,13.231552162849871
 حرف الباء,177,56,1,31.63841807909605
 حرف الجيم,3295,78,4,2.3672230652503794
 حرف الحاء,1195,222,7,18.577405857740587
 حرف الخاء,247,23,1,9.31174089068826
 حرف الدال,96,0,0,0
 حرف الراء,211,0,0,0
 حرف الزاي,251,84,3,33.46613545816733
 حرف السين,589,111,4,18.845500848896435
 حرف الشين,173,0,0,0
 حرف الصاد,673,178,4,26.448736998514118
 حرف العين,550,15,1,2.727272727272727
 حرف الفاء,474,93,5,19.62025316455696
 حرف القاف,201,0,0,0
 حرف الميم,6048,694,36,11.474867724867725
 حرف النون,482,70,2,14.522821576763487
 حرف الهاء,109,0,0,0
 حرف الياء,3933,676,30,17.187897279430462
 باب ذكر من اسمه اسماعيل,2360,192,9,8.135593220338983
 ذكر من اسمه اسحاق,1818,290,15,15.951595159515952
 مفاريد حرف الالف,880,124,6,14.09090909090909
 باب حرف الباء,791,95,4,12.010113780025284
 باب التاء &,1783,240,13,13.460459899046551
 باب الحاء &,2881,510,19,17.702186740715028
 ذكر من اسمه الحسين,308,16,1,5.194805194805195
 ذكر مفاريد حرف الحاء ومثانيها,2177,187,12,8.589802480477722
 باب الخاء,728,17,1,2.3351648351648353
 باب الدال,137,0,0,0
 باب الراء,192,0,0,0
 باب الزاي,866,54,2,6.235565819861432
 باب السين,3560,469,21,13.174157303370787
 باب الصاد,1384,229,11,16.546242774566476
 باب الطاء,220,54,3,24.545454545454547
 باب الظاء,23,0,0,0.0
 باب ‪@ISE@‬ العين,2,0,0,0.0
 ذكر من اسمه عبد الله,4476,905,35,20.218945487042
 ذكر من اسمه عبدالله ولم يعرف اسم ابيه,32,0,0,0
 كر من اسمه عبيد الله,1734,225,11,12.975778546712801
 ذكر من اسمه عبدالرحمن,1140,118,9,10.350877192982457
 ذكر مفاريد العبادلة,2477,299,14,12.071053693984659
 ذكر من اسمه عمر,457,12,1,2.62582056892779
 ذكر من اسمه عثمان,186,0,0,0
 ذكر من اسمه علي,3084,535,24,17.347600518806743
 ذكر من اسمه عباس,1550,394,14,25.41935483870968
 ذكر من اسمه عبدوس,1566,68,2,4.342273307790549
 ذكر مفاريد حرف العين ومثانيها,739,123,6,16.644113667117725
 باب حرف الفاء,1932,499,18,25.82815734989648
 باب القاف,1431,154,5,10.761705101327742
 باب الميم,17609,4316,158,24.51019365097393
 ذكر من عرف باسمه محمد وكنية ابيه,349,40,3,11.461318051575931
 ذكر من اسمه موسي,591,133,5,22.504230118443317
 ذكر مفاريد حرف الميم ومثانيها,13759,831,49,6.03968311650556
 باب النون,223,31,1,13.901345291479823
 باب الواو,434,76,3,17.51152073732719
 باب الهاء,1446,231,8,15.975103734439832
 باب الياء,3773,414,19,10.972700768619136
 ذكر من اسمه يعقوب,968,168,7,17.355371900826448
 ذكر من اسمه يوسف,949,111,6,11.696522655426765
 ذكر من اسمه يزيد,407,160,5,39.31203931203931
 باب الكني,610,81,3,13.278688524590162
 ذكر النساء المذكورات بالسءال لامامنا احمد,1206,104,7,8.623548922056385
 ذكر الطبقة الثانية,3,0,0,0
 باب الالف,3399,491,25,14.445425125036776
 ذكر من اسمه ابراهيم,85,19,1,22.35294117647059
 باب الجيم,324,125,5,38.58024691358025
 باب الحاء,7906,421,22,5.3250695674171515
 باب الخاء,286,23,1,8.041958041958042
 باب الزاي,210,49,2,23.333333333333332
 باب السين,322,22,2,6.832298136645963
 باب العين,3127,370,17,11.832427246562201
 باب الميم,2817,568,25,20.163294284700036
 اول الطبقة الثالثة,362,55,3,15.193370165745856
 المسالة الاولي,64,6,1,9.375
 المسالة الثانية,71,0,0,0
 المسالة الثالثة,74,0,0,0
 المسالة الرابعة,57,0,0,0
 المسالة الخامسة,89,24,2,26.96629213483146
 المسالة السادسة,59,0,0,0
