section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 مقدمة,731,0,0,0
 باب في ذكر أصل اشتقاق تسمية الشام عن العالمين بالنقل والعارفين,871,0,0,0
 باب تاريخ بناء مدينة دمشق ومعرفة من بناها وحكاية الأقوال في ذلك,1754,0,0,0
 فصل في اشتقاق تسمية دمشق وأماكن من نواحيها وذكر ما بلغني من الأقوال,941,0,0,0
 باب اشتقاق اسم التاريخ وأصله وسببه وذكر الفائدة الداعية إلى,752,0,0,0
 باب في مبتدأ التاريخ واصطلاح الأمم على التواريخ,2164,0,0,0
 باب ذكر اختلاف الصحابة رضي الله تعالى عنهم في التاريخ,2624,0,0,0
 باب ذكر تاريخ الهجرة والاقتصاد في ذكره للشهرة,536,0,0,0
 باب ذكر القول المشهور في اشتقاق تسمية الأيام والشهور,820,0,0,0
 باب ذكر السبب الذي حمل الأئمة والشيوخ على أن قيدوا المواليد,487,0,0,0
 باب ذكر أصل اشتقاق تسمية الشام وحث المصطفى عليه السلام أمته على,12304,0,0,0
 باب بيان أن الإيمان يكون بالشام عند وقوع الفتن وكون الملاحم,3613,0,0,0
 باب ما جاء في نبينا المصطفى خاتم النبيين عليه الصلاة والسلام عن,1134,0,0,0
 باب فيما جاء أن الشام صفوة الله من بلاده وإليها يحشر خيرته من,1435,0,0,0
 باب اختصاص الشام عن غيره من البلدان بما يبسط عليه من أجنحة,1092,0,0,0
 باب دعاء النبي صلى الله عليه وسلم للشام بالبركة وما يرجى بيمن,2516,0,0,0
 باب بيان أن الشام أرض مباركة وأن ألطاف الله بأهلها متداركة,1511,0,0,0
 باب ما جاء من الإيضاح والبيان أن الشام الأرض المقدسة المذكورة في,2057,0,0,0
 باب إعلام النبي صلى الله عليه وسلم أمته وإخباره أن بالشام من,1576,0,0,0
 باب ما جاء في أن الشام مهاجر إبراهيم الخليل وأنه من المواضع,1586,0,0,0
 باب ما جاء في اختصاص الشام وقصوره بالإضاءة عند مولد النبي صلى,2299,0,0,0
 باب ما جاء عن سيد البشر عليه السلام أن الشام أرض المحشر والمنشر,2535,0,0,0
 باب ما جاء من أن الشام يكون ملك أهل الإسلام,1682,0,0,0
 باب ما حفظ عن الطبقة العليا من أن الشام سرة الدنيا,1004,0,0,0
 باب ما جاء من الأخبار والآثار أن الشام يبقى عامرا بعد خراب,793,0,0,0
 باب تمصير الأمصار في قديم الأعصار,651,0,0,0
 أبواب ما جاء من النصوص في فضل دمشق على الخصوص,20,0,0,0
 باب ذكر الإيضاح والبيان عما ورد في فضلها من القرآن,4453,0,0,0
 باب ما ورد من السنة من أنها من أبواب الجنة,1017,0,0,0
 باب ما جاء عن صاحب الحوض والشفاعة أنها مهبط عيسى بن مريم قبل,1539,0,0,0
 باب ما جاء عن المبعوث بالمرحمة أنها فسطاط المسلمين يوم الملحمة,4436,0,0,0
