section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 باب الدال والشين,823,7,1,0.850546780072904
 باب الدال والعين,488,0,0,0
 باب الدال والغين,234,0,0,0
 باب الدال والفاء,41,0,0,0
 باب الدال والقاف,392,0,0,0
 باب الدال والكاف [1],81,0,0,0
 باب الدال واللام,1194,22,1,1.8425460636515913
 باب الدال والميم [1],1086,27,1,2.4861878453038675
 باب الدال والنون [1],956,0,0,0
 باب الدال والواو [1],4518,155,5,3.4307215582115984
 باب الدال والهاء,1308,0,0,0
 باب الدال واللام الف,762,0,0,0
 باب الدال والياء [3],3418,53,2,1.55061439438268
 حرف الذال,2,0,0,0
 باب الذال مع الالف,331,0,0,0
 باب الذال والباء [1],356,0,0,0
 باب الذال والخاء,199,0,0,0
 باب الذال والراء,113,0,0,0
 باب الذال والكاف,284,0,0,0
 باب الذال والميم,556,0,0,0
 باب الذال والنون,28,0,0,0
 باب الذال والواو [3],741,0,0,0
 باب الذال والهاء,721,22,1,3.0513176144244105
 [باب الذال والياء-[2]],494,7,1,1.417004048582996
 حرف الراء,2,0,0,0
 باب الراء والالف,6531,90,5,1.3780431786862657
 باب الراء والباء,1891,49,2,2.5912215758857746
 باب الراء والجيم,405,0,0,0
 باب الراء والحاء,1218,0,0,0
 باب الراء والخاء,890,0,0,0
 باب الراء والدال,217,0,0,0
 باب الراء والذال,107,0,0,0
 باب الراء والزاي,1628,0,0,0
 باب الراء والسين [2],1219,32,1,2.6251025430680888
 باب الراء والشين,1248,39,1,3.125
 باب الراء والصاد [1],667,0,0,0
 باب الراء والضاد,455,0,0,0
 باب الراء والعين [3],203,0,0,0
 باب الراء والغين,70,0,0,0
 باب الراء والفاء,911,0,0,0
 باب الراء والقاف [2],1792,10,1,0.5580357142857143
 باب الراء والكاف [4],80,0,0,0
 باب الراء والميم,2440,18,1,0.7377049180327869
 باب الراء والنون [3],139,0,0,0
 باب الراء والواو,4521,16,1,0.35390400353904006
 باب الراء والهاء [1],801,12,1,1.4981273408239701
 باب الراء والياء,2406,0,0,0
 باب الزاي,2,0,0,0
 باب الزاي والالف,2695,9,1,0.3339517625231911
 باب الزاي والباء,4541,80,4,1.761726491962123
 باب الزاي والجيم,627,54,2,8.61244019138756
 باب الزاي والراء [5],2707,7,1,0.25858884373845586
 باب الزاي والطاء,54,0,0,0
 باب الزاي والعين,1487,0,0,0
 باب الزاي والغين [3],461,0,0,0
 باب الزاي والفاء [1],87,0,0,0
 باب الزاي والقاف [1],288,0,0,0
 باب الزاي والكاف,242,0,0,0
 باب الزاي واللام [2],59,0,0,0
 باب الزاي والميم [1],1265,0,0,0
 باب الزاي والنون [4],2512,95,3,3.7818471337579616
 باب الزاي والواو [1],1242,0,0,0
 باب الزاي والهاء,1031,0,0,0
 باب الزاي والياء,3443,58,2,1.6845774034272436
 حرف السين,2,0,0,0
 باب السين والالف,4235,0,0,0
 باب السين والباء,3736,21,1,0.5620985010706638
 باب السين والتاء,498,0,0,0
 باب السين والجيم,1317,32,2,2.4297646165527715
 باب السين والحاء,666,0,0,0
 باب السين والخاء,1103,34,1,3.0825022665457844
 باب السين والدال,1758,62,2,3.526734926052332
 باب السين والذال,95,0,0,0
 باب السين والراء,3635,17,1,0.4676753782668501
 باب السين والعين,1129,122,4,10.806023029229408
 باب السين والغين,67,0,0,0
 باب السين والفاء,495,0,0,0
 باب السين والقاف,767,0,0,0
 باب السين والكاف,2017,113,3,5.602379771938523
 باب السين واللام,5227,36,2,0.6887315859957911
 باب السين والميم,7353,81,3,1.101591187270502
 باب السين والنون,4681,41,1,0.8758812219611195
 باب السين والواو,3547,82,3,2.3118127995489144
 باب السين والهاء,2022,0,0,0
 باب السين واللام,1458,0,0,0
 باب السين والياء,5538,0,0,0
 حرف الشين,2,0,0,0
 باب الشين والالف,7067,25,1,0.35375689825951606
 باب الشين والباء,1476,85,2,5.7588075880758804
 باب الشين والتاء,141,0,0,0
 باب الشين والجيم,788,0,0,0
 باب الشين والحاء,377,0,0,0
 باب الشين والخاء,155,0,0,0
 باب الشين والدال,97,0,0,0
 باب الشين والذال,204,0,0,0
 باب الشين والراء,3870,102,3,2.635658914728682
 باب الشين والزاي,47,0,0,0
 باب الشين والشين,161,0,0,0
 باب الشين والطاء,448,0,0,0
 باب الشين والعين,2475,0,0,0
 باب الشين والغين,95,0,0,0
 باب الشين والفاء,369,0,0,0
 باب الشين والقاف,1806,0,0,0
 باب الشين والكاف,591,0,0,0
 باب الشين واللام,312,0,0,0
 باب الشين والميم,1645,0,0,0
 باب الشين والنون,1137,52,2,4.573438874230431
 باب الشين والواو,2204,22,1,0.9981851179673321
 باب الشين والهاء,2015,35,2,1.7369727047146404
 باب الشين واللام الف,279,0,0,0
 باب الشين والياء,6575,143,7,2.1749049429657794
 حرف الصاد,2,0,0,0
 باب الصاد والالف,3982,103,4,2.586639879457559
 باب الصاد والباء,1317,0,0,0
 باب الصاد والحاء [2],87,0,0,0
 باب الصاد والخاء,99,0,0,0
 باب الصاد والدال,1638,0,0,0
 باب الصاد والراء,1620,45,2,2.7777777777777777
 باب الصاد والعين [1],784,0,0,0
 باب الصاد والغين,856,0,0,0
 باب الصاد والفاء,1025,0,0,0
 باب الصاد والقاف,247,0,0,0
 باب الصاد واللام,907,0,0,0
 باب الصاد والميم,198,0,0,0
 باب الصاد والنون,1322,7,1,0.529500756429652
 باب الصاد والواو,2282,88,2,3.856266432953549
 باب الصاد والهاء,131,0,0,0
 باب الصاد والياء,2607,0,0,0
 حرف الضاد المعجمة,3,0,0,0
 باب الضاد والالف,190,14,1,7.368421052631578
 باب الضاد والباء,2113,28,1,1.3251301467108376
 باب الضاد والراء,927,0,0,0
 باب الضاد والعين,151,45,1,29.80132450331126
 باب الضاد والفاء,83,0,0,0
 باب الضاد والميم,233,0,0,0
 باب الضاد والنون,555,63,1,11.351351351351353
 باب الضاد والياء,202,0,0,0
 حرف الطاء المهملة,3,0,0,0
 باب الطاء والالف,4597,101,3,2.1970850554709593
 باب الطاء والباء,3021,24,1,0.7944389275074478
 باب الطاء والحاء,790,0,0,0
 باب الطاء والخاء,394,0,0,0
 [باب الطاء والراء-[5]],2768,98,1,3.540462427745665
 باب الطاء والسين,200,0,0,0
 باب الطاء والغين [7],66,0,0,0
 باب الطاء والفاء,385,0,0,0
 باب الطاء واللام,519,41,1,7.89980732177264
 باب الطاء والميم,59,0,0,0
 باب الطاء والنون,1214,14,1,1.1532125205930808
 باب الطاء والواو,1984,12,1,0.6048387096774194
 باب الطاء والهاء,1293,147,4,11.36890951276102
 باب الطاء واللام الف,146,0,0,0
 [باب الطاء والياء-[3]],2292,21,1,0.9162303664921465
 حرف الظاء [المعجمة-[1]],3,0,0,0
 باب الظاء والالف,620,0,0,0
 باب الظاء والفاء,335,0,0,0
 باب الظاء والنون,65,0,0,0
 باب الظاء والهاء,136,0,0,0
 باب الظاء والياء,56,0,0,0
 حرف العين [المهملة-[1]],3,0,0,0
 باب العين والالف,4804,143,4,2.976686094920899
 باب @Auto_ISE@ العين والباء,6403,175,7,2.7330938622520695
 باب العين والتاء,3173,134,4,4.223132682004413
 باب العين والثاء,442,0,0,0
 باب العين والجيم,1409,0,0,0
 باب العين والدال,1978,61,2,3.083923154701719
 باب العين والذال,565,0,0,0
 باب العين والراء,3667,50,1,1.3635124079629124
 باب العين والزاي,333,0,0,0
 باب العين والسين,2570,0,0,0
 باب العين والشين المعجمة,245,0,0,0
 باب العين والصاد,2230,0,0,0
 باب العين والطاء,1467,0,0,0
 باب العين والفاء,162,0,0,0
 باب العين والقاف,1788,22,2,1.2304250559284116
 باب العين والكاف,1782,0,0,0
 باب العين واللام,1619,21,1,1.2970969734403952
 باب العين والميم,2953,58,3,1.9641043007111412
 باب العين والنون,2861,71,2,2.481649772806711
 باب العين والواو,1332,8,1,0.6006006006006006
 باب @Auto_ISE@ العين واللام الالف,1670,42,1,2.5149700598802394
 باب العين والياء,1491,0,0,0
 حرف الغين المعجمة,3,0,0,0
 باب الغين والالف,1773,30,2,1.6920473773265652
 باب الغين والباء,509,0,0,0
 باب الغين والجيم,220,56,1,25.454545454545453
 باب الغين والدال,210,0,0,0
 [باب الغين والذال المعجمة-[5]],161,0,0,0
 باب الغين والراء,1197,0,0,0
 باب الغين والزاي,1645,0,0,0
 باب الغين والسين,1071,0,0,0
 باب الغين والشين,173,0,0,0
 باب الغين والضاد,697,0,0,0
 باب الغين والطاء,1051,15,1,1.4272121788772598
 باب الغين والفاء,867,46,2,5.3056516724336795
 باب الغين واللام,404,0,0,0
 باب الغين والميم [2],181,10,1,5.524861878453039
 باب الغين والنون,1915,51,1,2.6631853785900783
 باب الغين والواو,1053,0,0,0
 [باب الغين واللام الف],872,0,0,0
 باب الغين والياء,1261,25,1,1.9825535289452814
 حرف الفاء,2,0,0,0
 باب الفاء والالف,5152,24,2,0.4658385093167702
 باب الفاء والباء,87,0,0,0
 باب الفاء والتاء [3],390,0,0,0
 باب الفاء والحاء,274,17,1,6.204379562043796
 باب الفاء والدال,423,0,0,0
 باب الفاء والراء,9033,78,2,0.8635004981733644
 باب الفاء والزاي,878,29,1,3.3029612756264237
 باب الفاء والسين,1172,0,0,0
 باب الفاء والشين [1],406,0,0,0
 باب الفاء والصاد,134,0,0,0
 باب الفاء والضاد,414,0,0,0
 باب الفاء والطاء,139,0,0,0
 باب الفاء والغين,561,0,0,0
 باب الفاء والقاف,456,0,0,0
 باب الفاء واللام,1438,12,1,0.8344923504867872
 باب الفاء والنون [3],832,0,0,0
 باب الفاء والواو,1768,0,0,0
 باب الفاء والهاء,612,0,0,0
 باب الفاء واللام الف,287,0,0,0
 باب الفاء والياء,1992,20,1,1.0040160642570282
 حرف القاف,2,0,0,0
 باب القاف والالف,4607,126,6,2.73496852615585
 باب القاف والباء,2786,186,5,6.676238334529792
 باب القاف والتاء,1323,13,1,0.9826152683295541
 باب القاف والثاء,60,0,0,0
 باب القاف والحاء [4],652,0,0,0
 باب القاف والدال,925,0,0,0
 باب القاف والراء,8009,59,3,0.7366712448495443
 باب القاف والزاي,1321,0,0,0
 باب القاف والسين,1398,0,0,0
 باب القاف والشين,1306,0,0,0
 باب القاف والصاد,2936,0,0,0
 باب القاف والضاد,357,14,1,3.9215686274509802
 باب القاف والطاء,3435,116,4,3.3770014556040757
 باب القاف والظاء,73,0,0,0
 باب القاف والعين,313,37,2,11.821086261980831
 باب القاف والفاء,719,36,1,5.006954102920723
 باب القاف واللام,682,0,0,0
 باب القاف والميم,1541,20,1,1.2978585334198574
 باب القاف والنون,3056,59,3,1.9306282722513088
 باب القاف والواو,2070,29,1,1.4009661835748792
 باب القاف والهاء,1204,0,0,0
 باب القاف واللام الف,789,0,0,0
 باب القاف والياء,2464,0,0,0
 حرف الكاف,2,0,0,0
 باب الكاف والالف,5620,68,3,1.2099644128113878
 باب الكاف والباء,1651,40,1,2.4227740763173835
 باب الكاف والتاء,680,0,0,0
 باب الكاف والثاء,336,0,0,0
 باب الكاف والجيم,289,0,0,0
 باب الكاف والحاء,227,0,0,0
 باب الكاف والدال,580,0,0,0
 باب الكاف والذال,144,0,0,0
 باب الكاف والراء,6435,50,2,0.777000777000777
 باب الكاف والزاي,283,0,0,0
 باب الكاف والسين,2214,0,0,0
 باب الكاف والشين,1653,32,2,1.9358741681790685
 باب الكاف والعين,461,0,0,0
 باب الكاف والفاء,490,0,0,0
 باب الكاف واللام [1],1831,0,0,0
 باب الكاف والميم,959,0,0,0
 باب الكاف والنون,2449,22,2,0.898325847284606
 باب الكاف والواو,2002,116,1,5.794205794205794
 باب الكاف والهاء,65,0,0,0
 باب الكاف واللام الف,2175,45,1,2.0689655172413794
 باب الكاف والياء,919,47,2,5.114254624591948
 حرف اللام,2,0,0,0
 باب اللام والباء [1],1346,0,0,0
 باب اللام والجيم,136,0,0,0
 باب اللام والحاء,310,0,0,0
 باب اللام والخاء,827,34,1,4.111245465538089
 باب اللام والدال,63,0,0,0
 باب اللام والراء,170,0,0,0
 باب اللام والغين,146,0,0,0
 باب اللام والفاء,166,0,0,0
 باب اللام والقاف [2],57,0,0,0
 باب اللام والكاف,220,12,1,5.454545454545454
 باب اللام والميم [4],88,0,0,0
 باب اللام والنون,223,0,0,0
 باب اللام والواو,1640,9,1,0.548780487804878
 باب اللام والهاء [1],430,0,0,0
 باب اللام والياء,1093,0,0,0
 حرف الميم,2,0,0,0
 باب الميم والالف,10206,221,7,2.165392906133647
 باب الميم والباء,737,0,0,0
 باب الميم والتاء,2006,0,0,0
 باب الميم والثاء,72,0,0,0
 باب الميم والجيم,2474,13,1,0.5254648342764754
 باب الميم والحاء,4809,16,1,0.3327095030151799
 باب الميم والخاء,2475,83,4,3.353535353535354
 باب الميم مع الدال,3060,60,2,1.9607843137254901
 باب الميم والذال,1409,93,1,6.60042583392477
 باب الميم والراء,8122,32,2,0.39399162767791185
 باب الميم والزاي,2902,8,1,0.2756719503790489
 باب الميم والسين,5818,124,5,2.1313166036438638
 باب الميم والشين,1665,20,1,1.2012012012012012
 باب الميم والصاد,3004,19,1,0.6324900133155792
 باب الميم والضاد المعجمة,363,0,0,0
 باب الميم والطاء,3178,0,0,0
 [باب الميم والظاء المعجمة],235,0,0,0
 باب الميم والعين المهملة,5951,91,2,1.529154763905226
 باب الميم والغين,1364,7,1,0.5131964809384164
 باب الميم والفاء [1],1314,0,0,0
 باب الميم والقاف,3291,14,1,0.42540261318748096
 باب الميم والكاف,1758,53,2,3.0147895335608648
 باب الميم واللام,2088,56,2,2.681992337164751
 باب الميم والميم,152,0,0,0
 باب الميم والنون,5693,59,5,1.036360442648867
 باب الميم والواو,2472,19,1,0.7686084142394822
 باب الميم والهاء,3246,77,2,2.37215033887862
 باب الميم واللام الف,673,0,0,0
 باب الميم والياء,4580,40,2,0.8733624454148471
 باب النون,2,0,0,0
 باب النون والالف,3123,40,2,1.2808197246237591
 باب النون والباء,1253,85,1,6.783719074221868
 باب النون والجيم,2283,43,3,1.8834866403854578
 باب النون والحاء,1476,0,0,0
 باب النون والخاء,2187,83,4,3.7951531778692273
 باب النون و [1] الدال,135,0,0,0
 باب النون والذال,110,0,0,0
 باب النون والراء-[7]],631,0,0,0
 باب النون والسين,2147,13,1,0.6054960409874243
 باب النون والشين,603,0,0,0
 باب النون والصاد,2803,26,2,0.9275775954334641
 [باب النون والضاد-[4]],963,0,0,0
 باب ms2598 النون والطاء,376,0,0,0
 باب النون والظاء,132,0,0,0
 باب النون والعين,1372,0,0,0
 باب النون والغين,111,0,0,0
 باب النون والفاء,947,0,0,0
 باب النون والقاف,1501,9,1,0.5996002664890073
 باب النون والكاف,460,0,0,0
 [باب النون والميم-],1414,9,1,0.6364922206506365
 باب النون والواو,3705,33,2,0.8906882591093117
 [باب النون والهاء-[5]] [6],2001,31,2,1.5492253873063468
 باب النون والياء,1884,62,3,3.290870488322718
 حرف الواو,2,0,0,0
 باب الواو والالف,5504,108,4,1.9622093023255813
 باب الواو والباء,177,0,0,0
 باب الواو والتاء,213,0,0,0
 باب الواو ms2664 والثاء,247,13,1,5.263157894736842
 باب الواو والجيم,64,0,0,0
 باب الواو والحاء,484,0,0,0
 باب الواو والخاء,347,47,1,13.544668587896252
 باب الواو والدال,244,0,0,0
 باب الواو والذال,874,0,0,0
 باب الواو والراء [2],3560,49,2,1.3764044943820224
 باب الواو والزاي,2257,64,3,2.8356225077536554
 باب الواو والسين,256,27,1,10.546875
 باب الواو والشين,583,0,0,0
 باب الواو والصاد,596,0,0,0
 باب الواو والضاد,137,0,0,0
 باب الواو والطاء,120,0,0,0
 باب الواو والعين,99,0,0,0
 باب الواو والقاف,414,0,0,0
 باب الواو والكاف,636,0,0,0
 باب الواو واللام,320,0,0,0
 [باب الواو والنون-[2]],837,44,2,5.256869772998805
 [4] باب الواو والهاء [4],530,0,0,0
 باب الواو واللام الف,265,0,0,0
 باب الواو والياء,350,59,1,16.857142857142858
 حرف الهاء,2,0,0,0
 باب الهاء والالف,568,0,0,0
 باب الهاء والباء,229,0,0,0
 باب الهاء والجيم,422,0,0,0
 باب الهاء والدال,589,34,1,5.772495755517826
 باب الهاء والذال,578,18,1,3.1141868512110724
 باب الهاء والراء,1814,12,1,0.6615214994487321
 باب الهاء والزاي [7],473,0,0,0
 باب الهاء والسين,145,0,0,0
 [8] باب الهاء والشين [8],193,0,0,0
 باب الهاء والفاء,127,0,0,0
 باب الهاء والكاف,249,0,0,0
 باب الهاء واللام,89,0,0,0
 باب الهاء والميم,1470,51,1,3.4693877551020407
 باب الهاء والنون,1012,46,1,4.545454545454546
 باب الهاء والواو,277,0,0,0
 باب الهاء واللام الف,542,0,0,0
 باب الهاء والياء,833,0,0,0
 حرف اللام الف,3,0,0,0
 باب اللام الف والحاء,88,0,0,0
 باب اللام الف والذال,308,0,0,0
 باب اللام الف والراء,302,0,0,0
 باب اللام الف والسين,63,0,0,0
 باب اللام الف [7] والعين,104,0,0,0
 باب اللام الف والكاف,92,0,0,0
 باب اللام الف واللام,539,0,0,0
 [باب اللام الف والميم-[5]],325,0,0,0
 باب اللام الالف والنون,34,0,0,0
 باب اللام الف والهاء,62,0,0,0
 حرف الياء,2,0,0,0
 باب الياء والالف,1587,33,1,2.0793950850661624
 باب الياء والتاء,71,0,0,0
 باب الياء والثاء,162,0,0,0
 باب الياء والحاء,477,0,0,0
 باب الياء والخاء,87,0,0,0
 باب الياء والذال,85,0,0,0
 باب الياء والراء,233,0,0,0
 باب الياء والزاي,2182,42,3,1.924839596700275
 باب الياء والسين,415,0,0,0
 باب الياء والشين,446,12,1,2.690582959641256
 باب الياء والعين,199,0,0,0
 باب الياء والغين,498,0,0,0
 باب الياء والفاء,132,0,0,0
 باب الياء والقاف,277,0,0,0
 باب الياء والميم,1016,64,2,6.299212598425196
 باب الياء والنون,60,0,0,0
 باب الياء والواو,1290,0,0,0
 باب الياء والهاء,248,0,0,0
 باب الياء مع الياء,555,8,1,1.4414414414414414
