section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 اصحاب [1] الحديث,3326,629,35,18.911605532170775
 اصحاب القراءات,733,79,6,10.77762619372442
 النسابون واصحاب الاخبار,804,126,6,15.671641791044777
 رواة الشعر واصحاب الغريب والنحو,925,105,9,11.351351351351353
 المعلمون [1],326,47,4,14.417177914110429
 المتهاجرون,133,0,0,0
 الاواءل,1274,101,5,7.927786499215071
 المساجد [1],1,0,0,0
 الكعبة,371,19,2,5.121293800539084
 بيت المقدس,147,0,0,0
 مسجد المدينة,196,0,0,0
 البصرة ومسجدها وانهارها,186,0,0,0
 الكوفة ومسجدها,112,0,0,0
 مسجد دمشق,12,0,0,0.0
 جزيرة العرب,66,7,1,10.606060606060606
 السواد,28,0,0,0
 الجزيرة,10,0,0,0
 نجد وتهامة والحجاز,106,6,1,5.660377358490567
 الفتوح خراسان,64,0,0,0.0
 طبرستان وجرجان والري,54,0,0,0
 كرمان وسجستان,17,0,0,0
 الجبل,19,0,0,0
 الاهواز وفارس واصبهان,33,0,0,0
 السواد,13,0,0,0
 الجزيرة,11,0,0,0
 الشام,46,0,0,0
 مصر,10,0,0,0
 المغرب,26,0,0,0
 الاندلس,13,0,0,0
 هجر واليمامة والبحرين,28,0,0,0
 الهند,13,0,0,0
 تسمية من ولي العراقين,74,0,0,0
 فرق ما بين المهاجرين الاولين والاخرين,56,0,0,0
 معرفة المخضرمين,39,8,1,20.51282051282051
 سبب اضعاف الصدقة علي نصاري تغلب,59,0,0,0
 صناعات الاشراف,274,0,0,0.0
 اهل العاهات,130,0,0,0
 البرص,266,0,0,0
 العرج,92,0,0,0
 الصم,25,0,0,0
 الجدع,15,0,0,0
 286/ الجذمي,18,0,0,0
 الحول,52,0,0,0
 الزرق,29,0,0,0
 الصلع,26,0,0,0
 الكواسج,8,0,0,0
 الفقم,9,0,0,0
 البخر,40,0,0,0
 العور,160,0,0,0
 المكافيف,127,0,0,0
 ثلاثة مكافيف في نسق,41,0,0,0
 ستة مقتولين في نسق,52,0,0,0
 ثلاثة قضاة في نسق,71,0,0,0
 ثلاثة اسماء في نسق,39,0,0,0
 خمسة موالي في نسق,55,0,0,0
 اربعة راوا رسول الله صلي الله عليه وسلم في نسق,30,0,0,0
 اربعة اخوة شهدوا بدرا,35,0,0,0
 ثلاثة سادة في نسق,78,0,0,0
 289/ اخوان تفاوت ما بينهما في السن,28,0,0,0
 اب وابن Milestone300 تقارب ما بينهما في السن,19,0,0,0
 الطوال,233,0,0,0
 القصار,85,12,1,14.117647058823529
 من حمل به اكثر من وقت الحمل,85,0,0,0
 من قصر به عن وقت الجمل,37,0,0,0
 المنسوبون الي غير عشاءرهم واباءهم,446,0,0,0
 المسمون بكناهم,94,0,0,0
 المكنون بكنيتين وثلاث,91,0,0,0
 ذكر الطواعين واوقاتها,244,9,1,3.6885245901639343
 ذكر الايام المشهورة في الجاهلية,685,0,0,0
 قصص قوم جري المثل باسماءهم,225,0,0,0
 قرط مارية,52,0,0,0
 خريم الناعم,38,0,0,0
 ام خارجة,57,9,1,15.789473684210526
 حجام ساباط,29,0,0,0
 297/ شقاءق النعمان,39,0,0,0
 حديث خرافة,59,31,1,52.54237288135594
 برجان اللص,50,0,0,0
 سحبان واءل,65,0,0,0
 طفيل الذي ينسب اليه الطفيليون,27,0,0,0
 كنز النطف,46,0,0,0
 ندامة الكسعي,26,0,0,0
 مواعيد عرقوب,80,0,0,0
 خفا حنين,96,0,0,0
 عطر منشم,28,0,0,0
 حمام منجاب ,26,0,0,0
 خليف,39,8,1,20.51282051282051
 299/ سليم Milestone300,29,0,0,0
 سعيد,67,0,0,0
 ابن رغبان,35,0,0,0
 302/ رماة الحدق,32,0,0,0
 الجواءز,82,0,0,0
 الاحابيش حلفاء قريش,55,0,0,0
 الحمس Milestone300,37,0,0,0
 القارظان,125,0,0,0
 عمرو,130,0,0,0
 الاكراد,42,0,0,0
 الخوز,21,0,0,0
 304/ اليهود,14,0,0,0
 النصاري,15,0,0,0
 علي يدي عدل,63,0,0,0
 اكفر من حمار,83,0,0,0
 احمق من دغة,27,0,0,0
 الطرة السكينية,15,0,0,0
 اديان العرب في الجاهلية,113,0,0,0
 الفرق,1,0,0,0
 الاباضية:,22,0,0,0
 (300) الازارقة:,28,0,0,0
 البيهسية:,27,0,0,0
 الخشبية:,19,0,0,0
 الكيسانية:,13,9,1,69.23076923076923
 السبءية:,23,0,0,0
 المغيرية:,36,0,0,0
 المنصورية:,27,0,0,0
 الخطابية:,33,0,0,0
 الغرابية:,39,0,0,0
 الزيدية:,20,0,0,0
 301/ اسماء الغالية,2,0,0,0
 من الرافضة,32,0,0,0
 الشيعة,114,0,0,0.0
 المرجءة,56,0,0,0
 القدرية,87,42,1,48.275862068965516
 كتاب ‪@ISE@‬ الملوك,2,0,0,0.0
 ملوك اليمن,2155,0,0,0
 ملوك الحبشة باليمن,249,0,0,0
 ملوك الشام,2013,52,5,2.58320914058619
 ملوك «الحيرة» ,18,0,0,0
 الردافة,139,0,0,0
 ملوك العجم,2820,41,3,1.4539007092198581
