begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
1395	707	1529	860	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms051	Shia001131Vols-ara1.completed.ms196	90	ر -ا احمد----------ه علي- ا-لسراء -وا-لضراء واستنصره علي دفع الاعداء ----واشه-د- ان لا اله الا الله وحده لا شريك له واشهد ان محمدا عبده ورسوله -صلي -الله -عل-ي	ر بن محمد صلوات الله عليه انه قال اذا حضر-ت الميت المسلم قبل ان يموت فلقنه شهادة ان لا اله الا الله وحده لا شريك له و-----ان محمدا عبده ورسوله وعنه ع انه قال ي	51	196	-7919122516947288088	-3011402966539248526	15027	15027	58534	58534	65	159	56.60377502441406	14	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
1440	146	1594	310	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms051	Shia001131Vols-ara1.completed.ms237	90	الاعداء -----وا-----شه-د- ان لا اله الا الله وحده لا شريك له واشهد ان محمدا عبده ورسوله -----صل--ي- ----الله --عليه وعلي اله وصحبه -نجوم -الاهتداء و--اءمة الاقتداء ال--اربعة الخلفا--ء وعل	الاعمال فتمسكوا بهن شهادة ان لا اله الا الله ----------------و-----ان محمدا عبده ورسوله وحب اهل بيت نبي الله حقا من قبل- القلوب لا الزحم بال-مناكب ومفارقة ال-قلوب والجهاد في سبيل الله وال	51	237	-7919122516947288088	1302118126294023824	15029	15029	70825	70832	68	188	47.87234115600586	10	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
1446	458	1530	533	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms051	Shia001131Vols-ara1.completed.ms296	66	اء واشهد ان لا اله الا الله وحده لا شريك له واشهد ان محمدا عبده ورسوله صل-ي الله عل-ي-ه	ال -اشهد ان لا اله الا الله وحد-----------ه واشهد ان محمدا عبده ورسوله الحمد لله الذي ه	51	296	-7919122516947288088	-5481961432858773049	15018	15018	88516	88516	52	87	75.86206817626953	10	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
1404	983	1536	1131	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms051	Shia001131Vols-ara1.completed.ms410	96	علي ال--سرا---ء والضراء --واستنصره عل-ي -دفع ا-لاعداء واشهد ان لا اله الا الله وحده لا شريك له واشهد ان محمدا عبده ورسوله صلي ال-له --عليه- وع-لي-	علي الفم وانتقلي الي من يزعم ان مع الله الها اخرا فانا اشهد ان لا اله الا الله وحده لا شريك له واشهد ان محمدا عبده ورسوله قال علي ع ففعلتها فعوفيت	51	410	-7919122516947288088	542431286524676985	15027	15027	122733	122733	71	148	64.8648681640625	16	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
1379	899	1531	1059	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms051	Shia001131Vols-ara1.completed.ms535	97	لدنه سل-ط-انا نصير --ا احمده عل---ي السراء والضراء واستنصره عل-ي --دف--ع الاعداء واشهد ان لا اله الا الله وحده لا شريك له واشهد ان محمدا عبده ورسوله --صلي -ال-له عليه	وانت اللطيف الخبير بسم ا-لله الرحمن الرحيم هذا ما- -اوصي به فلان بن فلان اوصي انه يشهد ان لا اله الا الله وحده لا شريك له و-----ان محمدا عبده ورسوله ارسله بالهدي ودين	51	535	-7919122516947288088	7342175561293758602	15031	15031	160234	160234	69	168	57.738094329833984	14	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
1387	443	1568	648	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms051	Shia001131Vols-ara1.completed.ms537	123	طانا نصير ا ا-حمده عل--ي- -السراء وال--ضر---اء و-استنصر--ه ع-لي دفع -الاعداء و---اشهد ان لا اله الا الله وحده لا شريك له واشهد ان محمدا عبده ورسوله -------صل--ي الله عليه وعلي اله وصحبه نجو--م الاهتداء و-اءمة ال	طالب لاخر ايامه من الدنيا وهو صاءر الي برزخ الموتي والرحيل عن الاهل والاخلاء وهو يشهد ان لا اله الا الله وحده لا شريك له و-----ان محمدا عبده ورسوله وامينه صلوات الله عليه وعلي اله و-علي اخوانه المرسلين وذريته ال	51	537	-7919122516947288088	4989457686793665632	15035	15035	160839	160839	93	211	58.29383850097656	19	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
1225	658	1471	951	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms052	Shia001131Vols-ara1.completed.ms022	136	الرحيم-- -ال-خطبة -الثانية والحمد -لله حمدا- يقوم ب---شكر نعماءه و--ا--شهد ا----ن لا اله الا الله وحده لا شريك له----- --عدة عند- -----ل-------قا-ءه و-ا-شهد- -ان محمد سيد رسله وانبياءه صلي الله عليه وعلي اله وصحبه عدد ما خلق في ----ارضه وسماءه او-صيكم عباد الله بتقوي ال-له ان ا---حسن ما وع--ظ -به ال	ال-ايمان فالاقرار والمعرفة والعقد والرضا والتسليم بان الله تبارك وتعالي هو الواحد لا اله الا --هو وحده لا شريك له الها واحدا احدا صمدا لم يتخذ صاحبة ولا ولدا وان محمد---ا عبده و--رسوله صلي الله عليه وعلي اله والاقرار بما كان من عند الله من نبي او كتاب وذلك ما فرض علي القلب من الاقرار والمعرفة قال ال	52	22	-3901367222136330853	1860343402994368412	15351	15351	6358	6358	93	301	45.18272399902344	15	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
592	983	691	1117	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms052	Shia001131Vols-ara1.completed.ms026	67	وا وانفقوا -خي-----رة ال---انفسكم ------ومن يوق شح نفسه فاولءك هم المفلحون -فل--م --يبق م---عذرة ----في ---القعود عن- --اعدا--ء الدين	وا ويءثرون علي انفسهم ولو كان بهم خصاصة ومن يوق شح نفسه فاولءك هم المفلحون والذين جاءوا من بعدهم يقولون ربنا اغفر لنا ولاخواننا الذين	52	26	-3901367222136330853	5161377293480134957	15319	15319	7525	7525	48	134	50.0	7	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
1434	1099	1603	1290	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms052	Shia001131Vols-ara1.completed.ms034	117	الله ب-ت--قوي الله -ان احسن --ما وعظ به الانسان كلام الملك الديان يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم --فان- تن-ا---زع--تم--- في -شء فردوه ال-ي الله ---وا-ل-رسول- ان	اهل- بيت رسول الله صلي الله عليه وعليهم ا-جمعين -قال ال-له عز وجل يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم وروينا عن ابي جعفر محمد بن علي صلوات الله عليه ان ساءلا ساله عن	52	34	-3901367222136330853	3955447307529800614	15333	15333	9939	9939	85	195	60.0	13	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
1474	829	1630	1014	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms052	Shia001131Vols-ara1.completed.ms035	100	ان كل-ام -ا-لملك الدي--ا-ن-- ---يا ا----يها ال-ذي-ن امنوا-- اطيعوا الله واطيعوا الرسول واولي الامر منكم فان تنازعتم في شء ف--ردوه الي الله و--الرسو-ل ان-- -كنتم تءمنون بالله وال-ي-----وم ال	ال للناس يا ايها الذين امنوا لجميع المءمنين الي يوم القيامة اطيعوا الله واطيعوا الرسول واولي الامر منكم -ا-يانا عني -بهذا فقال له الساءل فقوله عز وجل انما وليكم الله ورسول-ه والذين امنوا ال	52	35	-3901367222136330853	-8196313754979960337	15328	15328	10233	10233	77	189	52.91005325317383	8	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
1428	1367	1563	1520	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms052	Shia001131Vols-ara1.completed.ms037	102	م- -عباد الله --بتقوي ال-له ان -ا-ح-سن ما وع-ظ به -ال--انسان -كلام -الملك ال-ديان ----يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم فان	مد صلوات الله عليه ان الحسن بن صالح بن حي وعلي بن صالح بن حي سالاه عن قول الله عز وجل يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم -من	52	37	-3901367222136330853	2397910660967233626	15326	15326	10833	10833	76	154	66.2337646484375	11	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
1451	808	1603	994	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms052	Shia001131Vols-ara1.completed.ms038	107	ان-- -احسن ما وع-ظ ---به ال-----انسان- -كل-ام -ال-مل-ك الديان يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم فان ----------تنا---زعت-م -في شء فر-دوه الي الله والرسول ان-	انية قال فينا وعنه صلوات الله عليه انه قال في قول الله عز وجل يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم قال هم الاءمة منا وطاعتهم مفروضة وروينا عنه عليه -السلام انه	52	38	-3901367222136330853	4640661014368828051	15329	15329	11136	11136	80	187	57.2192497253418	11	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
1277	606	1391	705	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms052	Shia001131Vols-ara1.completed.ms105	85	ا-ءه ---واشهد ان لا اله الا الله وحده لا شريك له عدة عند لقاءه واشهد ان محمد سيد رسله وانبياءه صلي الله عليه وعلي اله	الله صلع اشهد ان لا اله الا الله وحده لا شريك ل--------------ه واشهد ان محمد---ا عبده و--رسوله صلي الله عليه وعلي اله	52	105	-3901367222136330853	-6021101351375073522	15325	15325	31222	31222	64	118	72.03389739990234	16	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
1283	781	1345	855	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms052	Shia001131Vols-ara1.completed.ms196	52	شه-د- ان لا اله الا الله وحده لا شريك له---- --عدة عند- -لقاءه واشه-د ان-	شهادة ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله وعنه ع انه	52	196	-3901367222136330853	-3011402966539248526	15315	15315	58517	58517	37	74	70.27027130126953	8	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
1162	361	1387	553	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms052	Shia001131Vols-ara1.completed.ms296	100	غفر الله العظيم لي ولكم ولسا-ءر- المسلمين فاستغفروه انه هو ال-غفور الرحيم الخطبة الثان-ية و---الحمد لله -حمدا-- يقوم بشكر نعماءه واشهد ان لا اله الا الله وحده لا شريك له عدة عند لقاءه واشهد ان محمد- سيد- -رس-له -وانبياءه صل-ي --ا--لله عليه و-عل-ي	غ----زوة --------تبو-ك- -لما خرج ال---يها واست-خلفه -في ---المدينة ولم ي--تلقه لما- انصرف وعن علي ع انه كان اذا برز للسفر --قا-ل -اشهد ان لا اله الا الله ---------------وحد----------ه واشهد ان محمدا عبده ورسوله الحمد لله الذي هدانا للاسلام وجعلنا	52	296	-3901367222136330853	-5481961432858773049	15343	15343	88539	88539	71	247	40.4858283996582	7	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
1452	345	1592	522	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms052	Shia001131Vols-ara1.completed.ms298	93	ن- -احسن ---ما وع---ظ به الانسان- -كلام- ---الملك الديان ي-ا -ايها -ال--ذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم فا---ن تنا----زعتم- --في- -شء ---فر-دوه ال--ي الله	نا واحسن سيرنا وعافنا من شر بحرنا ذكر ما يجب للامراء وما يجب عليهم قال الله تعالي اطيعوا الله واطيعوا الرسول واولي الامر منكم فاولوا الامر الاءمة الذين لهم الامر كله صلوات الله	52	298	-3901367222136330853	-4744687577508401100	15327	15327	89133	89133	67	177	52.54237365722656	8	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
1192	946	1404	1162	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms052	Shia001131Vols-ara1.completed.ms410	118	-ا-ل-مسلمين -فاستغفروه انه هو الغفور- ال--رحيم -الخطبة ال-ثان-ي-ة والحمد -لله حمدا يقوم بشكر نعماءه واشهد ان لا اله الا الله وحده لا شريك له عدة عند لقاءه واشهد ان محمد- سيد- -رس-له وانبياءه صلي الله- -ع-ليه ----وعلي اله --وصحبه -عدد --ما	تاكلي اللحم ولا ت-شربي الدم ولا تفوري علي الفم وانتقلي الي من يزعم ان مع الله الها اخرا ---فان--ا-- -اشهد ان لا اله الا الله وحده لا شريك ل--------------ه واشهد ان محمدا عبده ورسوله قا-ل علي ع ففعلتها فعوفيت من ساعتي وعن جعفر بن محمد ع ما	52	410	-3901367222136330853	542431286524676985	15342	15342	122748	122748	84	240	49.16666793823242	11	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
1225	904	1380	1095	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms052	Shia001131Vols-ara1.completed.ms535	97	الرحيم الخطبة -الثانية وال-حمد لله حم--دا --يقو-م ب---شكر -ن-عماءه و---ا----شهد ان لا اله الا الله وحده لا شريك له---- --عدة عند- ----ل-قا--ءه واشهد- --ان محمد سيد رسله وان-بياءه صلي ال-له علي	اللطيف الخبير بسم الله -الرحمن الرحيم هذا ما اوصي به فلان بن فلان اوصي انه يشهد ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله ارسله بالهدي ودين الحق لينذر من كان حيا- ويحق القول علي	52	535	-3901367222136330853	7342175561293758602	15331	15331	160240	160240	70	193	50.25906753540039	10	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
1277	517	1392	619	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms052	Shia001131Vols-ara1.completed.ms537	86	اء--ه واشهد ان لا اله الا الله وحده لا شريك له عدة عند لقاءه واشهد ان محمد- سيد- -رس-له وانبياءه صل--ي الله عليه وعلي اله و	اء وهو يشهد ان لا اله الا الله وحده لا شريك له---- ----------وا-----ن محمدا عبده ورسوله وا-مي-نه صلوات الله عليه وعلي اله و	52	537	-3901367222136330853	4989457686793665632	15325	15325	160822	160822	66	123	69.918701171875	14	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
1352	1278	1450	1385	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms077	Shia001131Vols-ara1.completed.ms294	72	ومين رباط ا-لخيل که -وقال--- الن--بي -صلي الله --ع-ليه وسلم الخيل معقود في نواصيها الخير الي يوم القيامة وا-ل	وم-لاعبتك اهلك فانه من السنة وعنه عن رسول الله صلع انه قال- الخيل معقود في نواصيها الخير الي يوم القي-مة واهل	77	294	6664700512219159727	-4545878494423982956	22819	22819	87921	87921	55	110	65.45454406738281	9	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
1117	889	1232	1034	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms082	Shia001131Vols-ara1.completed.ms227	95	ل ا-لله- تعا----ل------ي انما الصدقات للفقراء والمساكين والعاملين عليها والمءلفة قلوبهم و------قال -ال-----ن--بي صلي- الله عليه -وس--لم امرت ان ا	ل اشركهم معا فقال سبحانه انما الصدقات للفقراء والمساكين والعاملين عليها والمءلفة قلوبهم وفي الرقاب والغارمين وفي سبيل الله وابن السبيل فريضة من ا	82	227	6052514925220656079	7972590297725763356	24319	24319	67823	67823	77	145	65.51724243164062	11	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
1221	1181	1307	1280	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms082	Shia001131Vols-ara1.completed.ms572	79	م- امرت ان اقاتل الناس حتي يقولوا لا اله الا الله فاذا قالو---ها ----عصموا ----دماءهم ونفو-سهم وفي	ما امرت ان اقاتل الناس حتي يقولوا لا اله الا الله فاذا قالوا ذلك فقد عصموا مني دماءهم واموالهم الي	82	572	6052514925220656079	6562804670340581628	24317	24317	171320	171320	62	99	79.79798126220703	11	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
289	671	439	836	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms084	Shia001131Vols-ara1.completed.ms141	98	رسول الله صلي الله عليه وسلم س من- بني مسجدا لله ولو كفحص قطاة بني الله له بيتا في الجنة و-في ------ه-ذا- ال-يوم وقف --ر---جل من الاجناد ومعه صغي--ر يتيم ف--قال انا وصي-	رسول الله صلع ا-نه -قال --من ابتني لله مسجدا ولو مثل مفحص قطاة بني الله له بيتا في الجنة وعنه صلع انه قال الصلاة الي غير سترة من ال-جفاء وم-ن صلي في فلاة فليجعل بين يديه	84	141	9015955523801007465	-6274433627473770708	24934	24934	42037	42037	65	171	57.309940338134766	12	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
255	554	362	698	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms089	Shia001131Vols-ara1.completed.ms105	79	منه--ا- -بالوعد- الو---اف-ي ---واخذت بال--وزن --الصا-في ---ونشهد ان لا اله الا الله وحده لا شريك له --شه--ا-----دة عبد- ---كثر ----الله عدده وع	انه قال اذا اردت الوضوء فقل بسم الله وعلي ملة رسول الله صلع اشهد ان لا اله الا الله وحده لا شريك له واشهد ان محمدا عبده ورسوله صلي الله عليه وع	89	105	-3352443761520578904	-6021101351375073522	26422	26422	31232	31232	57	144	54.86111068725586	11	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
247	721	368	857	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms089	Shia001131Vols-ara1.completed.ms196	76	ت ا-لامال-- منها بالوعد الوافي واخذت بال-وزن -الصا-في--- --ون--شه-د- ان لا اله الا الله وحده لا شريك له---- شهادة عبد كثر الله عدده وعدده وا	ت الله عليه انه- قال- اذا حضرت الميت -المسلم قبل ان يموت فلقنه شهادة ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسول-ه وعنه ع انه قا	89	196	-3352443761520578904	-3011402966539248526	26424	26424	58530	58530	55	140	54.28571319580078	10	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
217	944	356	1115	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms089	Shia001131Vols-ara1.completed.ms410	87	ل- -ا-ل-صا--في وخولت-- الالاء حتي تمسكت الامال منها بالوعد ال--وافي-- واخذت بالوزن الصا---في -ون---شهد ان لا اله الا الله وحده لا شريك له --شه--ا-----دة عبد- ---كثر -ال--له ع	لا تاكلي اللحم ولا تشربي الدم ولا تفوري علي الفم وانتقل--ي الي من يزعم ان مع ال-له الها اخرا فانا اشهد ان لا اله الا الله وحده لا شريك له واشهد ان محمدا عبده ورسوله قال علي ع	89	410	-3352443761520578904	542431286524676985	26427	26427	122737	122737	65	174	50.0	10	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
228	900	361	1055	-8513222754224368155	-5211760143430319471	GVDB20200120-ara1.completed.ms089	Shia001131Vols-ara1.completed.ms535	80	و-لت الالاء --حتي تمسكت ال-امال- منها بالوعد الوافي واخذت -بالوزن --الصا-في ون---شهد ان لا اله الا الله وحده لا شريك له---- شهادة عبد- ---كثر ا-لله --عدده و	وانت اللطيف الخبير بس-م الله الرحمن الرحيم هذا ما اوصي به فلان بن فلان اوصي انه يشهد ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله ارسله بالهدي و	89	535	-3352443761520578904	7342175561293758602	26426	26426	160232	160232	59	156	51.28205108642578	9	GVDB20200120-ara1.completed	Shia001131Vols-ara1.completed
