begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
1106	710	1211	827	-812960164341536448	3183935722805360797	Shamela0002864-ara1.ms0560	Shamela0005880-ara1.completed.ms014	69	باطن ما جاءوا -به -قدحا- ---ع-ظيما -ف-ي ---كثي---ر- من اصلي الا-سل--ام -شهادة ان لا اله الا الله وشهادة ان محمدا رسول الله -ل	ب-ينكما -اصلا فان الكلام فروع فاذا افتر عتم شيءا رجعتم ا-لي الاصول قال فانا نقول لا اله الا الله و------ان محمدا رسول الله صل	560	14	2510290200436616931	8588250625697370294	167723	167723	3924	3924	50	126	54.761905670166016	10	Shamela0002864-ara1	Shamela0005880-ara1.completed
814	738	941	895	-812960164341536448	3183935722805360797	Shamela0002864-ara1.ms0920	Shamela0005880-ara1.completed.ms014	86	-اهل ا---لعلم وجما---ع-ة ال-مسل-مين -ا-شهد ا-ن--- لا اله الا الله وان محمدا رسول الله وتوحيد اهل- ال--باطل- -ا-لخوض --ف---ي -الاعرا-ض --والاجسام و--ا-نما بعث ال	فاذا افتر عتم شيءا رجعتم الي الاصول قال فانا نقول لا اله الا الله وان محمدا رسول الله --صلي- الله عليه وسلم واذكروا الفراءض وال-شراءع في الاسلام وتناظروا بعد ذل	920	14	6387447105623760848	8588250625697370294	275724	275724	3930	3930	63	161	53.4161491394043	9	Shamela0002864-ara1	Shamela0005880-ara1.completed
877	1353	1011	1502	-812960164341536448	3183935722805360797	Shamela0002864-ara1.ms0986	Shamela0005880-ara1.completed.ms044	107	الله ان --يتبعون --الا -الظن وان -هم -ال-ا يخرصون-- --الا-نعام وقا-ل -تعالي ام تحسب ان اكثرهم يسمعون او يعقلون ان هم الا كالانعام بل هم اضل سبيلا -ال	الله جل ثناءه ان سواها بالان-عام حتي جعلها اضل منها سبيلا فقال تبارك وتعالي ام تحسب ان اكثرهم يسمعون او يعقلون ان هم الا كالانعام بل هم اضل سبيلا وال	986	44	4385991026940179288	329469164676161224	295528	295528	12930	12930	80	150	71.33333587646484	17	Shamela0002864-ara1	Shamela0005880-ara1.completed
885	1372	998	1480	-812960164341536448	3183935722805360797	Shamela0002864-ara1.ms0987	Shamela0005880-ara1.completed.ms158	68	ومن اظلم ممن افتري علي الله كذبا او قال -ا-وحي -الي ولم يوح اليه شء الانعام ومنهم -من ادعي ولاية الله تعالي وانه من	ومن اظلم ممن افتري علي الله كذبا او كذب باياته واخبر عن قوم -ذمه--م -بكذبهم -انهم قالوا ما -انزل الله -ع-لي -بشر من	987	158	-6128203879896796050	-5645411350865375079	295825	295825	47124	47124	46	117	58.119659423828125	11	Shamela0002864-ara1	Shamela0005880-ara1.completed
774	1305	865	1428	-812960164341536448	3183935722805360797	Shamela0002864-ara1.ms0991	Shamela0005880-ara1.completed.ms155	78	قال تع---ال-ي ف-ي ---كتا-به --ا---لحمد لله الذي خلق السماوات والارض وجعل الظلمات والنور ---ال-ان----عا-----م ----و---قال ان	ما- جعله الله فقد خلقه الله وقال الحمد لله الذي خلق السم-وات والارض وجعل الظلمات والنور ثم الذين كفروا بربهم يعدلون وقال عز	991	155	-4190203984567764246	-8221853740068609087	297017	297017	46224	46224	61	125	62.400001525878906	8	Shamela0002864-ara1	Shamela0005880-ara1.completed
398	1238	528	1390	-812960164341536448	3183935722805360797	Shamela0002864-ara1.ms1091	Shamela0005880-ara1.completed.ms159	90	الله -ونهي عن- ضرب الامثال له ف-قال ولله ال--اسماء- ال--حسني فادعوه بها ---وذروا------- ----الذين يلحدون في اسماءه سيجزون -ما كانوا يعملون الاعراف -وق-ال	الله فانته بنفسك وبال-مختلفين في ال-قران الي اسماءه التي سماه ا-لله بها تكن من المهتدين وذر الذين يلحدون في اسماءه سيجزون بما كانوا يعملون ولا تسم القران	1091	159	8035547117660981087	2075181899214068247	327024	327024	47428	47428	71	155	58.064517974853516	9	Shamela0002864-ara1	Shamela0005880-ara1.completed
1158	782	1277	863	-812960164341536448	3183935722805360797	Shamela0002864-ara1.ms1100	Shamela0005880-ara1.completed.ms014	52	ا-ن--- لا اله الا الله والرافضة حقيقة قولهم قدح في الاصل الثاني وهو شهادة ان محمدا رسول الله ---فا-ذا -جمع -الانسان بين ال-ر-فض وال	ا نقول لا اله ا----------ل-ا---------------------- ال--ل---------ه- -----وان محمدا رسول الله صلي الله عليه وسلم واذكروا الفراءض وال	1100	14	1864366957751876017	8588250625697370294	329723	329723	3916	3916	39	131	39.69465637207031	7	Shamela0002864-ara1	Shamela0005880-ara1.completed
848	1464	930	1564	-812960164341536448	3183935722805360797	Shamela0002864-ara1.ms1152	Shamela0005880-ara1.completed.ms155	67	-القر-ان- -من ل--دن -ح-كيم -ع-----ل--يم -النم-ل وقال الر كتاب احكمت اياته ثم فصلت من لدن حكيم خبير	فاخبر انه قصص لامور احدثها بعده وتلابها متقدمها وقال الر كتاب احكمت اياته ثم فصلت من لدن حكيم خبير	1152	155	-5603329364547949190	-8221853740068609087	345318	345318	46220	46220	49	100	67.0	12	Shamela0002864-ara1	Shamela0005880-ara1.completed
369	86	486	225	-812960164341536448	3183935722805360797	Shamela0002864-ara1.ms1162	Shamela0005880-ara1.completed.ms159	86	ا-لقصص- وقال نحن نقص عليك احسن القصص بما اوحينا اليك هذا القران يوسف وقال-- ا----ن علين---ا ج-مع-ه -وقرا-نه ----فاذا --قران-اه فاتبع قرانه	ا وقصصا فقال نحن نقص عليك احسن القصص بما اوحينا اليك هذا القران وقال قل لءن اجتمعت الانس والجن علي ان ياتوا بمثل هذا القران لا ياتون بمثله	1162	159	377993504299034490	2075181899214068247	348322	348322	47417	47428	65	139	61.87050247192383	10	Shamela0002864-ara1	Shamela0005880-ara1.completed
0	795	105	954	-812960164341536448	3183935722805360797	Shamela0002864-ara1.ms1532	Shamela0005880-ara1.completed.ms161	77	بن ----الجراح و----ابو النضر هاشم بن القاسم ---وشب--------ا----بة بن ---سوا----ر و----الاسود بن عامر ويزيد -بن ---ها-ر-ون وبشر -------بن -----الو-ليد -ومحمد ب	بن بكر السهمي ومات ابو النضر هاشم بن القاسم الملقب قيصر ومات يونس بن محمد المعلم ومات الاسود بن عامر شادان ابو عبد الرحمن ومات الهيثم بن عبدي ابو عبد الرحمن ب	1532	161	-7977969452299156117	-8894642060941112935	459300	459314	48032	48032	56	159	48.42767333984375	10	Shamela0002864-ara1	Shamela0005880-ara1.completed
767	549	984	695	-812960164341536448	3183935722805360797	Shamela0002864-ara1.ms1553	Shamela0005880-ara1.completed.ms113	72	ي-نف--جر ال--صبح -قال وروي رفاعة ال-جهني- قا---ل قفلنا- مع رسول الله صلي الله عليه وسلم حتي اذا كنا بالكديد او قال بقديد فحمد الله واثني عليه ثم قال اذا مضي ثلث الليل او ثلثا الليل نزل الله عز وجل -الي -السم-اء الدنيا فيقول-- من ذا- ا	يوسف علي المامون فقال له يا امير المءمنين ما رضي اهل الصدقات عن رسول صلي الله علي--------------------------------ه ----------------و-----سل----م --------حتي ----ا-------------------نزل الله عز وجل فيهم ومنهم من يل-مزك في الصدقات فان ا	1553	113	1088370576707663101	-1658940633097964570	465646	465646	33631	33631	49	235	30.63829803466797	8	Shamela0002864-ara1	Shamela0005880-ara1.completed
1398	794	1508	928	-812960164341536448	3183935722805360797	Shamela0002864-ara1.ms1615	Shamela0005880-ara1.completed.ms156	77	ا--ية احدها قوله -تع---ا----لي افلا يتدبرون القران ام علي قلوب اقفالها محمد ام-ر ال---ناس -بالتدبر في القران و-لو- ---كا-ن -ال--ق-ران	الذين اصمهم الله واعمي ابصارهم افلا يتدبرون القران ام علي قلوب اقفالها فراي امير المءمنين ان اولءك شر ال-امة ورءوس الضلالة والمنقوصون	1615	156	141284996492076079	-1455575513469299604	484221	484221	46523	46523	56	135	57.03703689575195	8	Shamela0002864-ara1	Shamela0005880-ara1.completed
941	260	1008	338	-812960164341536448	3183935722805360797	Shamela0002864-ara1.ms1626	Shamela0005880-ara1.completed.ms159	55	وانه لا ياتيه الباطل من بين يديه ولا من خلفه ونحو ----ذلك والثا---ل----ث انه	وقال لا ياتيه الباطل من بين يديه ولا من خلفه فجعل له اولا واخرا ودل عليه انه	1626	159	4426548090544505242	2075181899214068247	487515	487515	47418	47418	40	78	70.5128173828125	11	Shamela0002864-ara1	Shamela0005880-ara1.completed
557	1428	630	1502	-812960164341536448	3183935722805360797	Shamela0002864-ara1.ms1629	Shamela0005880-ara1.completed.ms044	73	ام تحسب ان اكثرهم يسمعون او يعقلون ان هم الا كالانعام بل هم اضل سبيلا -ال	ام تحسب ان اكثرهم يسمعون او يعقلون ان هم الا كالانعام بل هم اضل سبيلا وال	1629	44	7635765052562250139	329469164676161224	488416	488416	12916	12916	57	74	98.64865112304688	16	Shamela0002864-ara1	Shamela0005880-ara1.completed
1236	774	1333	899	-812960164341536448	3183935722805360797	Shamela0002864-ara1.ms1653	Shamela0005880-ara1.completed.ms156	68	يد-عوه -ا-لي- -طل-ب ال---با-قي قال-- -تع---ا----لي افلا يتدبرون القران ام علي قلوب اقفالها محمد ---وقال- كتاب ان--زل--ناه ال	ودرسوا ما فيه اولءك الذين اصمهم الله واعمي ابصارهم افلا يتدبرون القران ام علي قلوب اقفالها فراي امير المءمنين ان اولءك شر ال	1653	156	-3737220263908167363	-1455575513469299604	495618	495618	46523	46523	52	125	54.400001525878906	9	Shamela0002864-ara1	Shamela0005880-ara1.completed
240	1504	299	1564	-812960164341536448	3183935722805360797	Shamela0002864-ara1.ms1654	Shamela0005880-ara1.completed.ms155	53	-فقوله- تعالي الر كتاب احكمت اياته ثم فصلت من لدن حكيم خبير	متقدمها وقال- الر كتاب احكمت اياته ثم فصلت من لدن حكيم خبير	1654	155	461471227797573982	-8221853740068609087	495913	495913	46213	46213	40	61	86.88524627685547	11	Shamela0002864-ara1	Shamela0005880-ara1.completed
