begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
1325	934	1415	1044	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0082	Shia001131Vols-ara1.completed.ms657	66	-وا-بو قحا-فة الم--ذكور -----ا--بن عامر بن عمرو بن كعب بن سعد بن تيم ---بن -مرة بن ---كعب بن لءي- القرشي ال-تي	الاخبار حاشية اسمه عتيق بن عفان بن عامر بن عمرو بن كعب بن سعد بن تيم حاشية عمر- بن الخطاب بن نفيل بن عبد العزي	82	657	-8499339147846781178	2751186104243723427	24321	24321	196825	196825	46	111	59.4594612121582	12	JK001330-ara1.completed	Shia001131Vols-ara1.completed
390	553	518	698	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0094	Shia001131Vols-ara1.completed.ms621	77	فا-قتلوه قتلتي ولا تعتدوا ان الله لا يحب المعتدين -وكان عبد الرحمن --قد سم سيفه فتم علي رضي ا-لله عنه جري--حا- -يوم ال---جمع---ة -و--السبت --وتوفي	قال الله تعالي ولا تعتدوا ان الله لا يحب المعتدين روينا عن جعفر بن محمد بن -علي -عن ابيه عن اباءه عن- علي ص ان رسول الله صلع خطب يوم النحر بمني في	94	621	-4278026137187159798	-6254062357779440397	27926	27926	186034	186034	53	148	52.02702713012695	8	JK001330-ara1.completed	Shia001131Vols-ara1.completed
1104	1151	1248	1316	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0121	Shia001131Vols-ara1.completed.ms739	95	واسمها- -----هند بنت ابي امية بن المغيرة بن عبد الله بن عمر بن مخزوم -الم--خ-زومية زوجة النبي -صلي الله --عليه وسلم وهي بنت عم ابي جهل--- و--بنت عم -خال--د --بن الولي	واسم ام سلمة هند بنت ابي امية بن المغيرة بن عبد الله بن عمر بن مخزوم ي لما خطب الخ حش ي الحيس طعام يتخذ من اقط وس-من الخب-ز واللبن والتمر والسمن حش ي العرس طعام الولي	121	739	-7114166331348977770	4472808727107180857	36031	36031	221437	221437	67	167	56.886226654052734	14	JK001330-ara1.completed	Shia001131Vols-ara1.completed
388	360	473	456	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0318	Shia001131Vols-ara1.completed.ms087	70	-ع--بد -الله --ه--و-- يحيي بن عبد الله بن الحسن بن الحسن بن علي بن ابي طالب --رضي الله عنهم كان	بعقوبة فتعمك معهم وعن محمد بن عبد الله بن الحسن بن الحسن بن علي بن ابي طالب صلوات الله عليه -ان	318	87	7594082541655965451	-1882013385453464879	95121	95121	25822	25822	49	97	72.16494750976562	14	JK001330-ara1.completed	Shia001131Vols-ara1.completed
663	1063	902	1293	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0371	Shia001131Vols-ara1.completed.ms739	108	-قا-ل-- و-----فيها---- -مات اسد -بن -عم---رو ال-بجلي الفقيه واسماعيل بن عبد الله بن قسطنطين مقرء مكة في قول والحكم بن سنان الباهلي القربي وشجاع بن ابي نصر البلخي المقرء وعبد الله بن عمر بن -غانم -قاضي افريقيه وابو علقمة -عبد الله بن ----محمد الفروي المدني و--عبد -الحم	الاسلام وبيتي في العرب حش ي اسم ابي سلمة عبد الله بن ال-اسد -بن هلال بن عبد الله ب-----ن--- م-خزوم-- ----و---ا--سم ام سلمة هند بنت ا---بي ---ا-مية -ب--ن-- ال-مغي--رة بن -عبد الله بن عمر بن مخزوم ي لما خطب الخ حش ي الحيس طعام يتخذ من اقط وسمن الخبز واللبن- والتمر والسم	371	739	-4753665049123777477	4472808727107180857	111047	111047	221452	221452	69	269	40.14870071411133	8	JK001330-ara1.completed	Shia001131Vols-ara1.completed
652	1190	792	1341	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0511	Shia001131Vols-ara1.completed.ms295	78	يل له في ---ذلك فقال رايت رسول الله صلي الله عليه وسلم في المنام فقلت يا رسول الله--- ا--دع --لي فقال لا -باس عليك احسنت الي رجل من اهل- -بيتي فعليك من- -ا	ين من اي شء ضحكت قال رايت رسول الله صلع قال مثل ما قلت ثم ---ضحك فقلت يا رسول الله من اي شء تضحك فقال ان الله يعجب لعبده اذا قال اغفر لي ذنوبي يعل-م انه لا	511	295	-6533560448390725412	2547064879116562594	153032	153032	88236	88236	50	155	50.32258224487305	7	JK001330-ara1.completed	Shia001131Vols-ara1.completed
1029	1217	1183	1395	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0545	Shia001131Vols-ara1.completed.ms534	102	ي- -تصيح ا---ت-ق-- ا-----لله وهو لا -يلتفت ---فقال--ت ق-ل اللهم فاطر السماوات والارض عالم الغيب والشهادة ا----ن-ت تحكم بين عبادك الاية ثم رفعت راسها الي ا-لسماء -وقالت اللهم انه -قد-	يف يوصي- الميت قال اذا حضرته الوفاة واجتمع اليه الناس قال اللهم فاطر السماوات والارض عالم الغيب والشهادة الرحمن الرحيم اني ع-اهد ال-يك في دار الدنيا اني اشهد ان لا اله ال--ا انت وحدك	545	534	1476182403992768025	-4272349452490720167	163230	163230	159934	159934	75	183	55.73770523071289	7	JK001330-ara1.completed	Shia001131Vols-ara1.completed
1018	737	1155	896	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0545	Shia001131Vols-ara1.completed.ms563	87	ها -بمكا--ن و-هي ---تصيح اتق الله -وهو لا يلتفت فقالت قل اللهم فاطر ال--سماوات والا--رض عالم الغيب والشهادة انت تحكم بين عبادك ---ا-لا-----ية ثم رفعت --راسه-ا ال	هم عبد الله وعلي سهم اخر امة الله ثم يقول ال-امام المقرع اللهم -انت الله لا اله الا انت عالم الغيب والشهادة انت تحكم بين عبادك فيما كانوا فيه يختلفون خلقت هذا ال	545	563	1476182403992768025	3037689669809458668	163226	163226	168632	168632	66	161	54.03726577758789	10	JK001330-ara1.completed	Shia001131Vols-ara1.completed
1344	909	1543	1181	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0566	Shia001131Vols-ara1.completed.ms239	111	-الله -ا-ن يهب ل--ي -ال-عا-فية فا-ع-رض عنه يمينا --وشمالا وهو يقول ذل-ك فقال له رسول الله صلي -----------ا-------------ل--له- ---ع---ليه وس--لم ل-ا -افعل ---فقال يا رسول الله و-ل-م -قال --لان -احدكم- -يقول اعلني الم--ريخ --و----ابرا- ف----ي -المشتري وفيها توفي محمد بن -عبد	والله ما اطيق الصوم قال فانطلق فاطعم ستين مسكينا قال والله ما اقوي عليه فامر له رسول الله صلع بخمسة عشر صاعا من تمر وقال اذهب فاطعم ستين مسكينا لكل مسكين مدا قال يا رسول الله والذي بعثك بالحق نبيا ما بين ل-ا-بتيها من بيت احوج منا قال فانطلق فكله انت و-اهلك وعن جعفر بن محمد	566	239	2549311384253014147	-770851538972788325	169542	169542	71457	71457	77	275	40.3636360168457	8	JK001330-ara1.completed	Shia001131Vols-ara1.completed
440	43	544	215	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0628	Shia001131Vols-ara1.completed.ms324	75	ن فيها كان -----الفداء بين المسلمين وبين ----ا-لروم ف----كانت----- ----ع-----دة ----من فو-د------ي ------------من المسلمين ثلاثة --ا----لا---ف ا-ن-س--ا--ن وفيها -بعث -الخلي	ن تيهان ان يقسموا فيءا بين المسلمين وقال لهم اعدلوا فيه ولا تفضلوا احد علي احدا فحسبوا فوجدوا الذي يصيب كل رجل من المسلمين ثلاثة دنانير فاعطوا الناس فاقبل اليهم طلحة والزبي	628	324	-7921552192421482310	-4718012922336320138	188119	188119	96908	96931	57	172	43.604652404785156	5	JK001330-ara1.completed	Shia001131Vols-ara1.completed
755	1019	882	1160	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0772	Shia001131Vols-ara1.completed.ms042	81	ال-حسن والحسين سبطي ال-رسول الذين اذهب الله عنهم الرجس وطهرهم تطهيرا وصل علي -الاءمة ال-طا--هرين -اب-اء ا--م-ير الم--ءمنين ال-م-عز لدين ال--له	القران لا علي- انهم ال محمد الذين اذهب الله عنهم الرجس وطهرهم تطهيرا فمن قام بشراء-ط القران وكان متبعا لال محمد ع م فهو من ال محمد علي- التولي	772	42	-7876628872165024286	-3083724974998500483	231322	231322	12330	12330	60	144	56.25	8	JK001330-ara1.completed	Shia001131Vols-ara1.completed
694	1046	857	1216	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0772	Shia001131Vols-ara1.completed.ms047	107	م-- صل- علي محمد --ال---مصطفي وعلي علي- ال--مرتضي وع--لي فاطمة البتول وعلي الحسن والحسين سبطي الرسول الذين اذهب الله عنهم الرجس وطهرهم تطهيرا وصل علي ال--اء-مة ال---طاه--رين ا--باء -ا---مير	معه الا علي وحده فقال ابو عبد الله عليه السلام ان مع علي فاطمة------- و----الحسن والحسين -وهم -------الذين اذهب الله عنهم الرجس وطهرهم تطهيرا و-اصحاب الكساء هم الذين شهد لهم الكتاب بالتطهير	772	47	-7876628872165024286	8606785948060954680	231329	231329	13832	13832	82	190	56.31578826904297	11	JK001330-ara1.completed	Shia001131Vols-ara1.completed
715	428	924	627	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0772	Shia001131Vols-ara1.completed.ms550	99	وعلي علي الم-ر--تضي- وعلي -فاطمة -ال---بتول وعلي الحسن والحسين سبطي الرسول الذين اذهب الله عنهم الرجس وطهرهم تطهيرا وصل علي الاءمة الطاهرين اباء امير المءمنين المعز لدين الله ففعل- --ذلك---- و-ا--نقطعت دعوة -بني الع------باس في --هذه ال	و-لد وفي الميراث ليس بولد تريدون بذلك ابطال ابوه الحسن والحسين ع من --رسول ال-----له- صل---ع--- ------و--دفع ----حق --------الاءمة الطاهرين ا-لمهديين -من ذريته جراة علي- الله تعالي برد كتابه وما جاء عن رسول الله صلع فهذا بعض ما اظهره ال	772	550	-7876628872165024286	3146091627489513022	231337	231337	164740	164740	69	237	41.772151947021484	7	JK001330-ara1.completed	Shia001131Vols-ara1.completed
1299	1387	1410	1508	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0806	Shia001131Vols-ara1.completed.ms153	70	سنة كذا-- من عبيد امير المءمنين صلوات الله عليه وعلي اباء-ه --الطاهرين --وابناءه ال---اكرمين بعد -صعود ا-لسيد الاجل- ويذكر	عن- اباءه عن علي- امير المءمنين صلوات الله عليه وعلي الاءمة من ولده ان رسول الله صلع قال م-ن جلس في مصلاه ثانيا رجليه يذكر	806	153	4451875690779596095	-7871429215217744015	241520	241520	45626	45626	53	124	56.45161437988281	7	JK001330-ara1.completed	Shia001131Vols-ara1.completed
400	1240	548	1416	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0838	Shia001131Vols-ara1.completed.ms646	80	عنه -قال الله تعالي في -حق ا-دم -ان-ي -جاعل في الارض خل---يفة --و-قال في حق داود يا داود انا جعلناك خليفة في الارض ----وقب-ض -رسول -الله صل-ي- ----الله -ع--ليه وسلم عن -ثلاثين ا	عدل وقال تباركت اسماءه وان احكم بينهم بما انزل ال-له ولا تتبع اهواءهم الاية وقال يا داود انا جعلناك خليفة في الارض فاحكم بين الناس بالحق الاية روينا عن جعفر بن محمد عن ابيه عن ا	838	646	7486232361570522310	-3798236055077796405	251132	251132	193535	193535	52	177	45.19773864746094	9	JK001330-ara1.completed	Shia001131Vols-ara1.completed
1109	1197	1210	1299	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0856	Shia001131Vols-ara1.completed.ms093	63	عل-ي -ال--مسا-جد والجوامع سب ابي بكر وعمر وعثمان وعاءشة وطلحة والزبير ومعاوية وعمرو بن العاص رضي الله ع-نه	الله قال عن ايهم تاخذ قال عن ابي بكر وعمر وعثمان وع--لي وطلحة والزبير و-عد اصحاب ر-سول ال-له صلي الله عليه	856	93	-7456168063454824250	4338670437016628655	256518	256518	27621	27621	47	107	58.87850570678711	8	JK001330-ara1.completed	Shia001131Vols-ara1.completed
996	1077	1158	1249	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0858	Shia001131Vols-ara1.completed.ms555	124	فلا وربك لا يءمنون حتي يحكموك فيما شجر بينهم ثم لا يجدوا في انفسهم حرجا مما قضيت ويسلموا تسليما -و--القارء في اثناء ذلك كله يشير ال-ي -ال-حاكم- -فلما--- فرغ من ال-قراءة قرا	فلا وربك لا يءمنون حتي يحكموك فيما شجر بينهم ثم لا يجدوا في انفسهم حرجا مما قضيت ويسلموا تسليما روينا عن جعفر بن محمد ع انه -قال الجد والجدة من قبل الاب يحرزان الميرا-ث اذا	858	555	-6766344569828831357	-8608346739468217364	257133	257133	166236	166236	94	174	71.26436614990234	20	JK001330-ara1.completed	Shia001131Vols-ara1.completed
912	439	1164	631	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0888	Shia001131Vols-ara1.completed.ms021	106	بما شه---د ا-صفياءه- وشهوده وا-------شه-د- ان -لا اله الا الله وحده لا شريك له شهادة لا يشوبها دنس الشرك ولا يعتريها وهم الشك خالصة من الادهان قاءمة بالطاعة والاذعان واشهد ان محمدا عبده ورسوله صلي الله عليه وسل--م اصطفا---ه ---واختاره لهدا-ية -الخلق واقامة ال---حق --فب-لغ ال----رسالة وا	بها فهجرته الي ما هاجر اليه والايمان شهادة ان الا اله الا الله وحد-----------ه ------ل-------ا ------ش----------ري----------ك------ ----ل--ه-------- --------و--------------ان محمدا عبده ورسوله وان ال-جنة حق والنار حق والبعث حق وان الساعة اتية لا ريب فيها- والتصديق بانبياء الله ورس-له وا	888	21	3078166012758055677	-6504084382943731545	266146	266146	6038	6038	80	287	36.933799743652344	9	JK001330-ara1.completed	Shia001131Vols-ara1.completed
934	722	1110	856	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0888	Shia001131Vols-ara1.completed.ms022	103	و--ا--شهد ---ا-ن لا اله الا الله وحده لا شريك له شهادة لا يشوبها دنس الشرك ولا يعتريها وهم الشك خالصة من الادهان قاءمة بالطاعة والاذعان واشهد ان محمدا عبده ورسوله صلي الله عليه وسلم ا	وتعالي هو الواحد لا اله الا --هو وحده لا شريك له --ا--لها --و--احد---ا---- --ا-----حدا -صمدا--- --ل---م- ---يتخذ صاحبة -ول-ا-- و-ل--دا- و-----ان محمدا عبده ورسوله صلي الله عليه وعلي ا	888	22	3078166012758055677	1860343402994368412	266135	266135	6329	6329	75	184	55.9782600402832	16	JK001330-ara1.completed	Shia001131Vols-ara1.completed
856	524	1110	702	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0888	Shia001131Vols-ara1.completed.ms105	120	ر-ين تحميده واستعينه علي- -القيا-م بما يشاء ويريده --واشهد له ب-م-ا شهد اصفي-اءه --و-شهوده ---واشهد ان لا اله الا الله وحده لا شريك له شهادة لا يشوبها دنس الشرك ولا يعتريها وهم الشك خالصة من الادهان قاءمة بالطاعة والاذعان واشهد ان محمدا عبده ورسوله صلي الله عليه وسلم ا	ر بن محمد صلوات الله عليه واله انه قال اذا- -ار-دت الوضوء فقل بسم الله- وعلي ملة رسول الله صلع اشهد ان لا اله الا الله وحد-----------ه ------ل-------ا ------ش----------ري----------ك------ ----ل--ه-------- -----------------واشهد ان محمدا عبده ورسوله صلي الله عليه وعلي ا	888	105	3078166012758055677	-6021101351375073522	266148	266148	31239	31239	90	269	44.60966491699219	14	JK001330-ara1.completed	Shia001131Vols-ara1.completed
350	606	455	786	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0888	Shia001131Vols-ara1.completed.ms158	74	وله-ا---- الله ا-كبر ----ال---ل--ه اكبر لا اله الا الله و----ا-----لله اكبر ------------------و-----ل---------له الحمد الحمد لله ---ال---ذي- -انجلت بنوره -غمرا--ت -ال---غضب- و---ان	وله الحمد بيده الخير وهو علي كل شء قدير لا اله الا الله وحده انجز وعده ونصر عبده وغلب الاحزاب وحده فله الملك وله الحمد الحمد لله رب العالمين ثم قل لا اله الا الله والله اكبر وسبحان	888	158	3078166012758055677	-7412666639672461850	266120	266120	47137	47137	55	180	41.11111068725586	7	JK001330-ara1.completed	Shia001131Vols-ara1.completed
354	1259	424	1346	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0888	Shia001131Vols-ara1.completed.ms171	67	الله اكبر الله اكبر لا اله الا ال----ل-ه ----والله اكبر ولله الحمد ال-حم---د--- -لله ا	الله اكبر الله اكبر لا اله الا الله الله اكبر الله اكبر ولله الحمد علي ما هدانا الله ا	888	171	3078166012758055677	-2332637484015519239	266115	266115	51019	51019	52	87	77.0114974975586	12	JK001330-ara1.completed	Shia001131Vols-ara1.completed
937	781	1139	911	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0888	Shia001131Vols-ara1.completed.ms196	84	شه-د- ان لا اله الا الله وحده لا شريك له شهادة لا يشوبها دنس الشرك ولا يعتريها وهم الشك خالصة من الادهان قاءمة بالطاعة والاذعان واشهد ان محمدا عبده ورسوله -صلي -الله -عل-ي-ه وسلم- ----اصطفا-ه واختاره لهد--ا----ية ال-خلق وا	شهادة ان لا اله الا الله وحد-----------ه ------ل-------ا ------ش----------ري----------ك------ ----ل--ه-------- --------و--------------ان محمدا عبده ورسوله وعنه ع انه قال يستحب لمن حضر المنازع ان يقرا عند راسه اية الكرسي وا	888	196	3078166012758055677	-3011402966539248526	266138	266138	58528	58528	63	222	37.83783721923828	10	JK001330-ara1.completed	Shia001131Vols-ara1.completed
875	958	1110	1136	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0888	Shia001131Vols-ara1.completed.ms410	104	علي -القي-ا--م بما -يشاء -وي-ريده وا--شهد -له بما -شهد ا--صفيا-ءه وشه---وده ----واشهد ان لا اله الا الله وحده لا شريك له شهادة لا يشوبها دنس الشرك ولا يعتريها وهم الشك خالصة من الادهان قاءمة بالطاعة والاذعان واشهد ان محمدا عبده ورسوله صلي ال-له --عليه- --و--سلم- -ا	ولا تشربي الدم ولا تفوري علي الفم وانتقلي الي -من يزعم ان مع الله الها اخرا فانا اشهد ان لا اله الا الله وحد-----------ه ------ل-------ا ------ش----------ري----------ك------ ----ل--ه-------- -----------------واشهد ان محمدا عبده ورسوله قال علي ع ففعلتها فعوفيت من سا	888	410	3078166012758055677	542431286524676985	266146	266146	122739	122739	73	266	39.09774398803711	11	JK001330-ara1.completed	Shia001131Vols-ara1.completed
873	902	1104	1059	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0888	Shia001131Vols-ara1.completed.ms535	96	نه عل--ي- القيام ب-م-ا--- --يشاء وير-ي-ده-- وا--شهد له بما شهد اصفياءه و-شهوده واشهد ان لا اله الا الله وحده لا شريك له شهادة لا يشوبها دنس الشرك ولا يعتريها وهم الشك خالصة من الادهان قاءمة بالطاعة والاذعان واشهد ان محمدا عبده ورسوله --صلي -ال-له عليه	نت اللطيف الخبير بسم الله الرحمن الرحيم هذا ما اوصي به فلان بن --فلان اوصي انه -يشهد ان لا اله الا الله وحد-----------ه ------ل-------ا ------ش----------ري----------ك------ ----ل--ه-------- --------و--------------ان محمدا عبده ورسوله ارسله بالهدي ودين	888	535	3078166012758055677	7342175561293758602	266145	266145	160233	160233	69	252	38.095237731933594	9	JK001330-ara1.completed	Shia001131Vols-ara1.completed
