section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
,117,0,0,0
 حكايا الاجواد,2,0,0,0
 حكاية,118,0,0,0
 حكاية,137,0,0,0
 حكاية,264,0,0,0
 حكاية,65,16,1,24.615384615384617
 حكاية,79,0,0,0
 حكاية,96,0,0,0
 حكاية,32,0,0,0
 حكاية,44,0,0,0
 حكاية,83,0,0,0
 حكاية,75,0,0,0
 حكاية,60,0,0,0
 حكاية,69,0,0,0
 حكاية,46,0,0,0
 حكاية,106,0,0,0
 حكاية,90,0,0,0
 ,32,0,0,0
 حكاية,289,24,1,8.304498269896193
 حكاية,746,0,0,0
 حكاية,61,33,1,54.09836065573771
 حكاية,126,0,0,0
 حكاية,1074,0,0,0
 حكاية,322,0,0,0
 حكاية,180,0,0,0
 حكاية,1305,0,0,0
 حكاية,73,0,0,0
 حكاية,115,0,0,0
 حكاية,426,0,0,0
 حكاية,430,0,0,0
 حكاية,674,0,0,0
 حكاية,1273,11,1,0.864100549882168
 حكاية,390,0,0,0
 حكاية ms030,151,18,1,11.920529801324504
 حكاية,601,26,1,4.326123128119801
 حكاية,143,19,1,13.286713286713287
 حكاية,206,0,0,0
 حكاية,244,46,1,18.852459016393443
 حكاية,1783,21,1,1.1777902411665733
 حكاية,115,0,0,0
 حكاية,156,0,0,0
 حكاية,309,24,1,7.766990291262135
 حكاية,714,0,0,0
 حكاية,86,0,0,0.0
 حكاية,460,0,0,0.0
 حكاية,281,21,1,7.473309608540925
 حكاية,222,0,0,0
 حكاية,336,17,1,5.059523809523809
 حكاية,236,0,0,0
 حكاية,137,0,0,0.0
 حكاية,256,0,0,0.0
 حكاية,633,19,1,3.0015797788309637
 حكاية,181,0,0,0
 حكاية,145,41,1,28.27586206896552
 حكاية,252,0,0,0
 حكاية,179,0,0,0
 حكاية,284,8,1,2.8169014084507045
 حكاية,314,0,0,0
 حكاية,240,0,0,0
 حكاية,137,0,0,0
 حكاية,421,0,0,0
 حكاية,98,0,0,0
 حكاية,313,0,0,0
 حكاية,1170,0,0,0
 حكاية,150,0,0,0
 حكاية,72,0,0,0
 حكاية,387,0,0,0
 حكاية,508,0,0,0
 حكاية,626,42,1,6.7092651757188495
 حكاية,720,14,1,1.9444444444444444
 حكاية,212,0,0,0
 حكاية,645,9,1,1.3953488372093024
 حكاية,98,0,0,0
 حكاية,67,0,0,0
 حكاية,487,0,0,0
 حكاية,527,0,0,0
 حكاية,268,0,0,0
 حكاية,311,0,0,0
 حكاية,325,0,0,0
 حكاية,650,0,0,0
 حكاية,204,0,0,0
 حكاية,119,0,0,0
 حكاية,223,0,0,0
 حكاية,135,0,0,0
 حكاية,37,0,0,0
 حكاية,130,0,0,0
 حكاية,51,0,0,0
 حكاية,160,0,0,0
 حكاية,72,0,0,0
 حكاية,60,0,0,0
 حكاية,45,0,0,0
 حكاية,222,0,0,0
 حكاية,48,0,0,0
 حكاية,58,0,0,0
 حكاية,23,0,0,0
 حكاية,106,0,0,0
 حكاية,46,6,1,13.043478260869565
 حكاية,43,0,0,0
 حكاية,91,0,0,0
 حكاية,59,0,0,0
 حكاية,58,0,0,0
 حكاية,116,0,0,0
 حكاية,132,0,0,0
 حكاية,160,0,0,0
 حكاية,219,0,0,0
 حكاية,350,0,0,0
 حكاية,62,0,0,0
 حكاية,57,0,0,0
 حكاية,109,0,0,0
 حكاية,296,0,0,0
 حكاية,101,0,0,0
 حكاية,81,0,0,0
 حكاية,97,0,0,0
 حكاية,167,0,0,0
 حكاية,74,0,0,0
 حكاية,91,0,0,0
 حكاية,257,0,0,0
 حكاية,273,0,0,0
 حكاية,294,0,0,0
 حكاية,300,0,0,0
 حكاية,200,0,0,0
 حكاية,131,0,0,0
 حكاية,61,7,1,11.475409836065573
 حكاية,183,0,0,0
 حكاية,493,0,0,0
 حكاية,151,0,0,0
 حكاية,506,0,0,0
 حكاية,245,0,0,0
 حكاية,262,17,1,6.488549618320611
 حكاية,432,0,0,0
 حكاية,146,0,0,0
 حكاية,43,0,0,0
 حكاية,129,0,0,0
 حكاية,67,0,0,0
 حكاية,74,0,0,0
 حكاية,64,0,0,0
 حكاية,99,0,0,0
 حكاية,89,0,0,0
 حكاية,308,0,0,0
 حكاية,477,0,0,0
 حكاية,107,0,0,0
 حكاية,186,0,0,0
 ؟حكاية,181,0,0,0
 ؟حكاية,244,0,0,0
 ؟؟حكاية,241,0,0,0
 ؟حكاية,31,0,0,0
 ؟؟حكاية,73,0,0,0
 حكاية,85,0,0,0
 حكاية,23,0,0,0
