section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 المسالة السادسة,59,0,0,0
 المسالة السابعة,73,0,0,0
 المسالة الثامنة,56,0,0,0
 المسالة التاسعة,76,32,1,42.10526315789473
 المسالة العاشرة,97,0,0,0
 المسالة الحادية عشرة,77,0,0,0
 المسالة الثانية عشرة,125,0,0,0
 المسالة الثالثة عشرة 2,40,0,0,0
 المسالة الرابعة عشرة,80,0,0,0
 المسالة الخامسة عشرة,106,0,0,0
 المسالة السادسة عشرة,69,0,0,0
 المسالة السابعة عشرة,125,0,0,0
 المسالة الثامنة عشرة,107,0,0,0
 المسالة التاسعة عشرة,104,0,0,0
 المسالة العشرون,111,0,0,0
 المسالة الحادية والعشرون,59,0,0,0
 المسالة الثانية والعشرون,107,0,0,0
 المسالة الثالثة والعشرون,85,0,0,0
 المسالة الرابعة والعشرون,115,0,0,0
 المسالة الخامسة والعشرون,107,0,0,0
 المسالة السادسة والعشرون,96,0,0,0
 المسالة السابعة والعشرون,207,17,1,8.212560386473431
 المسالة الثامنة والعشرون,152,0,0,0
 المسالة التاسعة والعشرون,64,0,0,0
 المسالة الثلاثون,92,0,0,0
 المسالة الحادية والثلاثون,75,0,0,0
 المسالة الثانية والثلاثون,95,0,0,0
 المسالة الثالثة والثلاثون,90,0,0,0
 المسالة الرابعة والثلاثون,85,0,0,0
 المسالة الخامسة والثلاثون,122,0,0,0
 المسالة السادسة والثلاثون,136,0,0,0
 المسالة السابعة والثلاثون,134,0,0,0
 المسالة الثامنة والثلاثون,78,0,0,0
 المسالة التاسعة والثلاثون,71,0,0,0
 المسالة الاربعون,183,0,0,0
 المسالة الحادية والاربعون,125,20,1,16.0
 المسالة الثانية والاربعون,122,0,0,0
 المسالة الثالثة والاربعون,63,0,0,0
 المسالة الرابعة والاربعون,105,14,1,13.333333333333334
 المسالة الخامسة والاربعون,79,0,0,0
 المسالة السادسة والاربعون,81,0,0,0
 المسالة السابعة والاربعون,75,0,0,0
 المسالة الثامنة والاربعون,81,0,0,0
 المسالة التاسعة والاربعون,85,0,0,0
 المسالة الخمسون,119,0,0,0
 المسالة الحادية والخمسون,121,0,0,0
 المسالة الثانية والخمسون,149,0,0,0
 المسالة الثالثة والخمسون,99,0,0,0
 المسالة الرابعة والخمسون,86,0,0,0
 المسالة الخامسة والخمسون,93,0,0,0
 المسالة السادسة والخمسون,64,0,0,0
 المسالة السابعة والخمسون,91,0,0,0
 المسالة الثامنة والخمسون,73,0,0,0
 المسالة التاسعة والخمسون,91,0,0,0
 المسالة الستون,110,0,0,0
 المسالة الحادية والستون,208,0,0,0
 المسالة الثانية والستون,103,0,0,0
 المسالة الثالثة والستون,72,0,0,0
 المسالة الرابعة والستون ms439,132,0,0,0
 المسالة الخامسة والستون,80,0,0,0
 المسالة السادسة والستون,55,0,0,0
 المسالة السابعة والستون,81,0,0,0
 المسالة الثامنة والستون,92,0,0,0
 المسالة التاسعة والستون,105,0,0,0
 المسالة السبعون,86,0,0,0
 المسالة الحادية 2 والسبعون,77,0,0,0
 المسالة الثانية والسبعون,81,0,0,0
 المسالة الثالثة والسبعون,89,0,0,0
 المسالة الرابعة والسبعون,72,0,0,0
 المسالة الخامسة والسبعون,82,0,0,0
 المسالة السادسة والسبعون,83,0,0,0
 المسالة السابعة والسبعون,154,0,0,0
 المسالة الثامنة والسبعون 2,110,0,0,0
 المسالة التاسعة والسبعون,55,0,0,0
 المسالة الثمانون,66,0,0,0
 المسالة الحادية والثمانون ms444,68,0,0,0
 المسالة الثانية والثمانون,77,0,0,0
 المسالة الثالثة والثمانون,65,0,0,0
 المسالة الرابعة والثمانون,85,0,0,0
 المسالة الخامسة والثمانون,100,0,0,0
 المسالة السادسة والثمانون,132,0,0,0
 المسالة السابعة والثمانون,85,0,0,0
 المسالة الثامنة والثمانون,109,0,0,0
 المسالة التاسعة والثمانون,93,0,0,0
 المسالة التسعون,90,0,0,0
 المسالة الحادية والتسعون,83,0,0,0
 المسالة الثانية والتسعون,98,0,0,0
 المسالة الثالثة والتسعون,124,0,0,0
 المسالة الرابعة والتسعون,114,21,1,18.421052631578945
 المسالة الخامسة والتسعون,129,0,0,0
 المسالة السادسة والتسعون,123,0,0,0
 المسالة السابعة والتسعون,73,0,0,0
 المسالة الثامنة والتسعون,15470,2218,63,14.337427278603748
 الطبقة الرابعة,217,0,0,0
 باب ما تنطق به الالسنة وتعتقده الافءدة من واجب الديانات,2370,178,4,7.510548523206751
 الطبقة الخامسة,9190,443,12,4.8204570184983675
 الطبقة السادسة وهم اصحاب الوالد رضي الله عنهم,6534,301,7,4.60667278849097
