section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 ومن الاوهام:,91,34,1,37.362637362637365
 من اسمه حرملة وحرمي,5643,887,24,15.718589402799928
 من اسمه حزام وحزم وحزن,488,18,1,3.6885245901639343
 المجلد السادس,6,0,0,0
 من اسمه حسام وحسان,909,134,2,14.74147414741474
 ومن الاوهام:,6996,2092,34,29.902801600914806
 ومن الاوهام:,11709,1645,47,14.049022119736954
 وممن يسمي الحسن بن حماد من رواة الحديث:,22718,3623,98,15.947706664319043
 وممن يسمي الحسن بن عمرو من هذه الطبقة وما يقاربها:,1746,338,10,19.358533791523485
 ومن الاوهام:,1160,91,1,7.844827586206897
 ومن الاوهام:,2152,348,10,16.171003717472118
 ومن الاوهام:,2682,227,5,8.463832960477257
 وممن يسمي الحسن بن يزيد من رواة العلم:,264,0,0,0
 ومن الاوهام:,124,0,0,0
 من اسمه الحسين,400,0,0,0
 ولهم شيخ اخر يقال له:,78,0,0,0
 ولهم شيخ اخر متاخر عن طبقتهما يقال له:,1255,32,1,2.549800796812749
 ولهم شيخ اخر يقال له:,2577,162,4,6.286379511059372
 ومن الاوهام:,13299,1721,52,12.940822618241974
 ولهم شيخ اخر يقال له:,753,0,0,0
 ومن الاوهام:,52,0,0,0
 ولهم شيخ اخر يقال له:,548,45,2,8.211678832116789
 وممن يسمي الحسين بن منصور ممن يقارب هذه الطبقة:,2675,199,6,7.4392523364485985
 من اسمه حشرج وحصن,1103,264,4,23.934723481414323
 من اسمه حصين,4021,604,12,15.021139020144242
 ولهم شيخ اخر يقال له:,377,99,2,26.25994694960212
 من اسمه حضرمي وحضين وحطان,1341,170,5,12.67710663683818
 المجلد @Auto_ISE@ السابع,6,0,0,0.0
 من اسمه حفص,370,68,1,18.37837837837838
 ولهم شيخ اخر يقال له:,4882,691,13,14.154035231462517
 @Auto_ISB@ وممن يعرف بابي عمر الضرير ايضا:,5035,560,17,11.122144985104269
 من اسمه حكام والحكم,957,9,1,0.9404388714733543
 ومن الاوهام:,9430,1548,34,16.415694591728524
 ومن الاوهام:,67,0,0,0
 من اسمه Milestone300 حكيم,7097,1146,26,16.14766802874454
 من اسمه حكيم,748,254,3,33.9572192513369
 من اسمه حماد,1472,10,1,0.6793478260869565
 ولهم شيخ اخر يقال له:,9022,1138,50,12.613611172688982
 ولهم شيخ اخر يقال له:,759,169,3,22.266139657444008
 ولهم شيخ اخر يقال له:,954,136,4,14.255765199161424
 وللكوفيين شيخ يقال له:,55,0,0,0
 من اسمه حمان وحمدان وحمدون وحمران,1620,314,9,19.38271604938272
 من اسمه حمزة,2987,627,17,20.99096083026448
 ولهم شيخ اخر يقال له:,825,131,4,15.878787878787879
 وممن يسمي حمزة بن المغيرة من رواة العلم:,1159,99,1,8.541846419327007
 من اسمه حمل,132,0,0,0
 من اسمه حميد,3269,431,16,13.184460079535027
 وممن يسمي حميد بن زياد:,2344,132,4,5.631399317406143
 ومن الاوهام:,3,0,0,0
 - حميد بن مخلد بن الحسين.,3448,438,8,12.703016241299302
 من اسمه حميري وحميضة وحميل,660,224,3,33.939393939393945
 من اسمه حنان وحنش,1089,85,2,7.80532598714417
 من اسمه حنظلة,2607,414,6,15.880322209436134
 من اسمه حنيف وحنيفة وحنين,446,57,1,12.780269058295964
 من اسمه حوثرة وحوشب وحويطب وحوي,425,20,1,4.705882352941177
 وللبصريين شيخ اخر يقال له:,1161,41,2,3.5314384151593456
 من اسمه حيان,751,168,5,22.37017310252996
 من اسمه حيوان وحيوة,1032,0,0,0
 من اسمه حية وحي وحيي,903,153,4,16.943521594684384
 المجلد الثامن,4,0,0,0
 من اسمه خارجة,2390,401,11,16.778242677824267
 من اسمه خازم,274,0,0,0
 من اسمه خالد,753,58,1,7.702523240371846
 ومن الاوهام:,13042,1955,43,14.990032203649747
 ولهم شيخ اخر يقال له:,376,11,1,2.925531914893617
 ومن الاوهام:,3116,757,14,24.293966623876763
 ولهم شيخ اخر يقال له:,9387,896,19,9.54511558538404
 من اسمه خباب وخبيب وخثيم,1512,257,4,16.997354497354497
 من اسمه خداش وخديج,382,178,2,46.596858638743456
 ومن الاوهام:,513,0,0,0
 من اسمه خرشة وخريم,351,0,0,0
 من اسمه خزرج وخزيمة,729,188,2,25.788751714677637
 من اسمه خشخاش وخشف وخشيش,706,103,2,14.589235127478753
 من اسمه خصيب وخصيف وخضير,1374,99,1,7.20524017467249
 من اسمه خطاب وخفاف,973,152,3,15.621788283658788
 من اسمه خلف,1615,297,5,18.390092879256965
 ولهم شيخ اخر يقال له:,1226,40,3,3.262642740619902
 ولهم شيخ اخر يقال له:,1580,362,7,22.911392405063292
 من اسمه خليد,1067,282,4,26.42924086223055
 من اسمه خليفة,1639,261,6,15.924344112263574
 من اسمه خليل,2838,483,12,17.019027484143763
 من اسمه خميل وخوات وخويلد,638,111,3,17.398119122257054
 من اسمه خلاد وخلاس,1361,113,2,8.302718589272594
 ولهم شيخ اخر يقال له:,326,36,1,11.042944785276074
 من اسمه خيار وخيثمة وخير وخيوان,872,147,3,16.857798165137613
 باب الدال,2,0,0,0
 من اسمه دارم وداود,2998,461,9,15.376917945296864
 ومن الاوهام.,735,68,2,9.251700680272108
 ولهم شيخ اخر يقال له:,6678,903,14,13.522012578616351
 ومن الاوهام:,2856,282,7,9.873949579831933
 من اسمه دحية ودخيل ودخين,362,0,0,0
 من اسمه دراج ودرست,1363,264,6,19.369038884812912
 من اسمه دغفل ودفاع ودكين ودلهم,1340,187,7,13.955223880597014
 من اسمه دهثم ودويد,360,13,1,3.6111111111111107
 من اسمه ديسم وديلم ودينار,1115,230,4,20.62780269058296
 باب الذال,2873,533,11,18.552036199095024
 المجلد التاسع,2,0,0,0
 باب الراء,2,0,0,0
 من اسمه راشد,1559,242,4,15.522771007055805
 من اسمه رافع,2644,594,9,22.465960665658095
 من اسمه رباح,1359,329,7,24.20897718910964
 من اسمه ربعي,865,99,3,11.445086705202312
 من اسمه ربيح وربيع,1170,89,2,7.6068376068376065
 ولهم شيخ اخر يقال له:,1446,385,9,26.625172890733058
 ومن الاوهام:,4101,340,6,8.290660814435503
 من اسمه ربيعة,6036,1198,23,19.84758117958913
 من اسمه رجاء ورحيل,3215,441,6,13.716951788491446
 من اسمه رداد ورديح,402,68,1,16.91542288557214
 من اسمه رزام ورزق الله ورزيق ورزين,1761,492,12,27.938671209540033
 ومن الاوهام:,142,0,0,0
 اسمه رشدين,808,48,2,5.9405940594059405
 من اسمه رفاعة,1890,419,8,22.169312169312168
 من اسمه رفدة، ورفيع، ورقبة,2024,173,4,8.547430830039527
 من اسمه رواد وروح ورويفع,3383,554,13,16.375997635235
 وممن يشاركه في اسمه واسم ابيه ويقاربه في طبقته:,753,17,1,2.257636122177955
 من اسمه رياح وريحان,776,42,1,5.412371134020619
 باب الزاي,2,0,0,0
 من اسمه زاذان وزارع وزافر وزاهر وزاءدة,2313,374,5,16.169476869865974
 من اسمه زبان وزبرقان وزبيب وزبيد,1593,263,6,16.509730069052104
 من اسمه الزبير,5927,1294,29,21.832292896912435
 من اسمه زر، وزرارة، وزربي، وزرعة، وزريق,1933,245,6,12.674599068804968
 ومن الاوهام:,87,0,0,0
 من اسمه زفر وزكريا,6120,857,13,14.00326797385621
 من اسمه زهدم وزهرة وزهير,5174,571,11,11.035948975647468
 من اسمه زياد وزيادة,15231,3414,62,22.414811896789445
 المجلد العاشر,2,0,0,0
 من اسمه زيد,6983,646,16,9.251038235715308
 وممن يسمي زيد بن الحسن من القرشيين Milestone300.,2149,184,5,8.562121917170778
 ومن الاوهام:,2052,308,9,15.009746588693956
 ومن الاوهام:,335,81,1,24.17910447761194
 ومن الاوهام:,6105,1372,25,22.473382473382472
 باب السين,2,0,0,0
 من اسمه سابق وسالم,7639,1214,22,15.892132478073046
 من اسمه الساءب,1897,276,5,14.549288350026357
 ومن الاوهام:,73,0,0,0
 من اسمه سباع وسبرة وسبيع,792,159,2,20.075757575757574
 من اسمه سحامة وسحيم وسخبرة,688,316,3,45.93023255813954
 من اسمه سراج وسرار وسراقة وسرق,617,119,3,19.286871961102108
 من اسمه سريج وسريع,1278,132,3,10.328638497652582
 من اسمه السري,1233,141,5,11.435523114355231
 من اسمه سعاد وسعد,123,0,0,0
 ومن الاوهام:,12064,1736,36,14.389920424403183
 ومن الاوهام:,98,0,0,0
 من اسمه سعدان والسعدي وسعر وسعدة,801,170,3,21.22347066167291
 من اسمه سعيد وسعير,17551,3954,78,22.52863084724517
 ومن الاوهام:,2943,289,7,9.81991165477404
 ومن الاوهام:,4293,673,13,15.676682972280457
 واما النشيطي فهو:,4985,701,16,14.062186559679038
 وممن يسمي سعيد بن عبد الجبار، من رواة العلم:,3849,521,11,13.535983372304495
 المجلد الحادي عشر,31193,3409,74,10.928734010835765
 من اسمه سكن وسكين,572,19,1,3.3216783216783217
 من اسمه سلم,3877,1063,20,27.418106783595565
 من اسمه سلمان,3612,434,11,12.015503875968992
 من اسمه سلمة,904,134,2,14.823008849557523
 ومن الاوهام:,2720,72,2,2.6470588235294117
 ومن الاوهام:,1959,632,10,32.26135783563042
 ومن الاوهام:,4531,611,12,13.484881924519973
 من اسمه سلمة وسلمويه,91,0,0,0
 من اسمه سليط وسليم وسليم,1888,250,4,13.241525423728815
 من اسمه سليمان,15832,1768,41,11.167256189994946
 المجلد الثاني عشر,13873,1378,32,9.93296331002667
 ومن الاوهام:,549,180,3,32.78688524590164
 ومن الاوهام:,58,0,0,0
 من اسمه سماك,1798,288,4,16.017797552836484
 من اسمه سمرة وسمعان,1464,249,6,17.008196721311474
 من اسمه سمي وسميدع وسميط,744,126,2,16.93548387096774
 من اسمه سنان,885,249,3,28.135593220338983
 ومن الاوهام:,2,0,0,0
 - سنان بن منظور الفزاري.,669,149,2,22.27204783258595
 من اسمه سنيد وسنين,912,102,4,11.18421052631579
 من اسمه سهل,5715,289,7,5.05686789151356
 ومن الاوهام:,889,200,3,22.49718785151856
 من اسمه سهم,144,0,0,0
 من اسمه سهيل,203,0,0,0
 ومن الاوهام:,1219,24,1,1.9688269073010665
 من اسمه سواء وسوادة وسوار,1412,113,3,8.002832861189802
 من اسمه سويد,4689,402,12,8.573256557901471
 من اسمه سلام وسلامه,3810,470,11,12.335958005249344
 من اسمه سيار,1523,255,6,16.74326986211425
 من اسمه سيدان وسيف,2221,325,6,14.633048176497073
 باب الشين,2,0,0,0
 من اسمه شاذ وشاذان,449,0,0,0
 من اسمه شباب وشبابة وشباك,1097,21,1,1.9143117593436645
 من اسمه شبت وشبل,1051,88,2,8.372978116079924
 من اسمه شبيت وشبيل وشتير,2559,574,14,22.430636967565455
 من اسمه شجاع,1284,10,1,0.778816199376947
 من اسمه شداد,2814,693,11,24.62686567164179
 من اسمه شراحيل وشرحبيل وشرقي,326,0,0,0
 ومن الاوهام Milestone300:,1508,221,3,14.655172413793101
 ومن الاوهام:,1732,465,4,26.847575057736723
 من اسمه شريح,3328,286,9,8.59375
 ومن الاوهام:,82,0,0,0
 من اسمه شريد وشريق وشريك,2936,332,10,11.307901907356948
 من اسمه شعبة,4483,271,10,6.045059112201651
 من اسمه شعيب وشعيث,5065,509,12,10.049358341559724
 من اسمه شفعة وشفي وشقران وشقيق وشكل,2378,363,6,15.264928511354078
 من اسمه شمر وشمعون وشمير وشميط وشنتم,1330,236,6,17.74436090225564
 من اسمه شهاب وشهر وشويش,3354,166,6,4.949314251639833
 من اسمه شيبان وشيبة وشييم,3058,301,7,9.843034663178548
 المجلد الثالث عشر,7,0,0,0
 باب الصاد,2,0,0,0
 من اسمه صاعد وصالح,6857,1104,23,16.10033542365466
 ومن الاوهام ,148,0,0,0
 ومن الاوهام:,5927,753,12,12.704572296271301
 من اسمه صباح وصبيح وصبيح وصبي,839,209,3,24.910607866507746
 من اسمه صخر,1378,194,5,14.078374455732948
 من اسمه صدقة وصدي وصرد,1835,266,6,14.49591280653951
 ومن الاوهام:,3934,824,10,20.945602440264363
 من اسمه صعب وصعصعة وصعق,1755,325,6,18.51851851851852
 من اسمه صفوان وصقعب,6005,977,23,16.26977518734388
 من اسمه صلت وصلة وصنابح,3375,626,11,18.548148148148147
 من اسمه صيفي,975,213,3,21.846153846153847
 باب الضاد,2,0,0,0
 من اسمه ضبارة وضبة وضبيعة,535,134,3,25.04672897196262
 من اسمه الضحاك,6159,818,17,13.28137684689073
 من اسمه ضرار وضريب,1128,31,1,2.74822695035461
 من اسمه ضمام وضمرة وضمضم وضميرة,3064,774,11,25.261096605744125
 باب الطاء,2,0,0,0
 من اسمه طارق وطالب وطاووس,6578,1735,45,26.37579811492855
 من اسمه طخفة وطرفة وطريف,824,78,4,9.466019417475728
 من اسمه طعمة وطغفة وطفيل,1419,507,7,35.72938689217759
 من اسمه طلحة,8540,1652,39,19.34426229508197
 من اسمه طلق وطليق,1910,260,6,13.612565445026178
 من اسمه طهفة وطود وطيسلة,177,0,0,0
 باب الظاء,2,0,0,0
 من اسمه ظالم وظليم وظهير,335,109,2,32.537313432835816
 باب العين,2,0,0,0
 من اسمه عابس وعاصم,10112,1313,25,12.984572784810128
 ومن الاوهام:,878,95,2,10.82004555808656
 المجلد الرابع عشر,7,0,0,0
 من اسمه عافية وعامر,11681,1972,34,16.882116257169763
 من اسمه عاءذ الله وعاءذ وعاءش,1760,227,6,12.897727272727272
 من اسمه عباد,1020,148,4,14.50980392156863
 ومن الاوهام:,4070,810,13,19.901719901719904
 ومن الاوهام:,2934,292,8,9.952283571915475
 وممن يسمي عباد بن موسي من رواة الحديث:,2332,321,6,13.765008576329333
 من اسمه عبادة.,1561,389,8,24.919923126201155
 ومن الاوهام:,1474,165,4,11.194029850746269
 من اسمه عباس,1600,138,4,8.625
 ومن الاوهام:,3940,489,13,12.411167512690355
 ومن الاوهام:,82,0,0,0
 وممن يسمي العباس بن الفضل ايضا:,3170,384,7,12.113564668769715
 من اسمه عباة وعباية وعبثر,706,18,1,2.5495750708215295
 من اسمه عبد الله,1737,293,4,16.868163500287853
 ومن الاوهام:,14510,1326,28,9.138525155065471
 ومن الاوهام:,3541,356,5,10.053657158994636
 ومن الاوهام:,3673,404,9,10.999183228968146
 ومن الاوهام:,1544,314,5,20.33678756476684
 ومن الاوهام Milestone300:,12325,652,17,5.290060851926977
 ومن الاوهام:,676,25,1,3.698224852071006
 ومن الاوهام:,834,252,5,30.215827338129497
 المجلد الخامس عشر,11403,1918,37,16.82013505217925
 ومن الاوهام:,4858,558,9,11.486208316179498
 ومن الاوهام:,7283,1046,18,14.362213373609775
 ومن الاوهام.,1183,151,2,12.764158918005073
 ومن الاوهام:,23571,3266,53,13.856009503203087
 ومن الاوهام:,4272,734,14,17.181647940074907
 ومن الاوهام:,9479,2123,36,22.396877307732883
 ومن الاوهام:,2409,264,6,10.95890410958904
 ومن الاوهام:,7324,1394,28,19.033315128345166
 المجلد السادس عشر,18527,1491,31,8.047714146920711
 ومن الاوهام:,5734,941,19,16.410882455528427
 ومن الاوهام:,510,0,0,0
 ومن الاوهام:,1192,295,4,24.748322147651006
 ومن الاوهام:,9816,1714,31,17.461287693561534
 ومن الاوهام:,8549,1633,29,19.10164931570944
 ومن الاوهام:,2052,435,9,21.198830409356724
 ومن الاوهام.,156,0,0,0
 ومن الاوهام:,512,100,4,19.53125
 من اسمه عبد الاعلي وعبد الاكرم,4970,578,10,11.629778672032193
 من اسمه عبد الجبار,1488,310,4,20.833333333333336
 من اسمه عبد الجليل,218,0,0,0
 من اسمه عبد الحكم وعبد الحكيم,518,82,1,15.83011583011583
 من اسمه عبد الحميد وعبد الحي,6587,830,14,12.600576893881888
 ومن الاوهام:,1007,372,7,36.941410129096326
 من اسمه عبد الخالق وعبد الخبير وعبد خير,1093,353,9,32.296431838975295
 من اسمه عبد ربه,843,0,0,0
 ومن الاوهام:,1630,446,8,27.361963190184046
 من اسمه عبد الرحمن,9644,1505,26,15.605557859809208
 المجلد السابع عشر,7,0,0,0
 من اسمه عبد الرحمن,5704,874,17,15.32258064516129
 ومن الاوهام:,265,16,1,6.037735849056604
 ومن الاوهام ايضا:,7153,1859,29,25.989095484412132
 ومن الاوهام:,14144,2482,52,17.548076923076923
 ومن الاوهام:,2610,667,12,25.555555555555554
 ومن الاوهام:,51,0,0,0
 ومن الاوهام ايضا:,9044,1542,28,17.0499778858912
 وممن يسمي عبد الرحمن بن عبيد الله الحلبي، ويقال له: ابن اخي الامام,1415,20,1,1.4134275618374559
 ومن الاوهام:,330,27,1,8.181818181818182
 وممن يسمي عبد الرحمن بن عدي:,8491,1430,22,16.841361441526324
 ومن الاوهام:,3187,354,6,11.10762472544713
 ومن الاوهام:,4096,533,9,13.0126953125
 ومن الاوهام:,4972,1084,16,21.802091713596138
 ومن الاوهام:,5373,419,13,7.798250511818352
 وممن يسمي عبد الرحمن بن ميسرة.,1583,295,6,18.63550221099179
 ومن الاوهام:,218,95,1,43.57798165137615
 ومن الاوهام ايضا:,3322,338,7,10.174593618302227
 المجلد الثامن عشر,1842,127,2,6.894679695982628
 ومن الاوهام:,1587,361,8,22.747321991178325
 من اسمه عبد الرحيم,1615,81,1,5.015479876160991
 من اسمه عبد الرزاق,2289,122,5,5.329838357361293
