section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 مالك: العرض والسماع سواء,248,0,0,0
 مءلفات الامام مالك,22,0,0,0
 1 - ,9,0,0,0
 2 - ,8,0,0,0
 3 - ,16,0,0,0
 4 - ,13,0,0,0
 5 - ,35,0,0,0
 6 - ,8,0,0,0
 7 - ,11,0,0,0
 8 - ,9,0,0,0
 محنة مالك,377,0,0,0
 صفاته الخلقية والخلقية,72,0,0,0
 ملابسه,116,0,0,0
 داره,55,0,0,0
 ماكله ومشربه,95,0,0,0
 وفاته,474,23,1,4.852320675105485
 دفنه,30,0,0,0
 تركة مالك بن انس,394,0,0,0
 اسباب وبواعث تاليف الموطا,175,0,0,0
 بواعث التاليف,23,0,0,0
 1 - ,14,0,0,0
 2 - ,14,0,0,0
 3 - ,20,0,0,0
 طلب الخليفة المهدي لوضع الكتاب,174,27,1,15.517241379310345
 طلب الخليفة ابي جعفر المنصور لوضع الكتاب,7,0,0,0
 1 - ,157,0,0,0
 3 - ,53,0,0,0
 ابو جعفر المنصور يطلب الموطا للاطلاع,27,0,0,0
 1 - ,91,56,1,61.53846153846154
 2 - ,670,61,3,9.104477611940299
 خلاصة البحث,232,0,0,0
 الدافع الشخصي لتاليف الموطا,539,0,0,0
 متي وضع الموطا؟,52,0,0,0
 ترتيب المواد في تاليف الموطا,107,0,0,0
 وصف كتاب الموطا,46,0,0,0
 خطا في كتاب مالك,137,0,0,0
 ما مصدر «سءل مالك»؟,814,0,0,0
 توجيه الاعظمي للمسالة,44,0,0,0
 المثال الاول,6,0,0,0
 2321 - ,132,0,0,0
 2526 - ,127,0,0,0
 69 - ,134,0,0,0
 1932 - ,132,0,0,0
 المثال الثاني,6,0,0,0
 2322 - ,100,0,0,0
 2527 - ,97,0,0,0
 70 - ,98,0,0,0
 1933 - ,93,0,0,0
 المثال الثالث,6,0,0,0
 2385 - ,67,0,0,0
 2588 - ,66,0,0,0
 146 - ,68,0,0,0
 2005 - ,62,0,0,0
 المثال الرابع,6,0,0,0
 2386 - ,58,0,0,0
 2589 - ,54,0,0,0
 147 - ,55,0,0,0
 2006 - ,208,0,0,0
 الموطا: تهذيبه وتنقيحه,259,0,0,0
 الغافقي ودراسته للموطات,45,0,0,0
 1 - ,4,0,0,0
 2 - ,3,0,0,0
 3 - ,5,0,0,0
 4 - ,5,0,0,0
 5 - ,3,0,0,0
 6 - ,3,0,0,0
 7 - ,6,0,0,0
 8 - ,7,0,0,0
 9 - ,5,0,0,0
 10 - ,4,0,0,0
 11 - ,3,0,0,0
 12 - ,48,0,0,0
 الداني ودراسته لرواية يحيي مقارنة بروايات اخري,79,0,0,0
 1 - ,5,0,0,0
 2 - ,6,0,0,0
 3 - ,7,0,0,0
 4 - ,5,0,0,0
 5 - ,7,0,0,0
 6 - ,6,0,0,0
 7 - ,7,0,0,0
 8 - ,7,0,0,0
 9 - ,8,0,0,0
 10 - ,5,0,0,0
 11 - ,3,0,0,0
 12 - ,3,0,0,0
 13 - ,12,0,0,0
 1 - ,5,0,0,0
 2 - ,4,0,0,0
 3 - ,28,0,0,0
 4 - ,6,0,0,0
 5 - ,96,0,0,0
 1 - ,47,0,0,0
 2 - ,32,0,0,0
 3 - ,83,0,0,0
 4 - ,43,0,0,0
 5 - ,60,0,0,0
 6 - ,122,0,0,0
 7 - ,163,0,0,0
 8 - ,122,0,0,0
 9 - ,124,0,0,0
 10 - ,48,0,0,0
 11 - ,115,0,0,0
 12 - ,33,0,0,0
 13 - ,30,0,0,0
 14 - ,38,0,0,0
 15 - ,34,0,0,0
 16 - ,32,0,0,0
 17 - ,31,0,0,0
 18 - ,32,0,0,0
 19 - ,30,0,0,0
 20 - ,32,0,0,0
 21 - ,38,0,0,0
 22 - ,16,0,0,0
 23 - ,22,0,0,0
 24 - ,15,0,0,0
 25 - ,11,0,0,0
 26 - ,36,0,0,0
 27 - ,23,0,0,0
 28 - ,26,0,0,0
 29 - ,28,0,0,0
 30 - ,20,0,0,0
 31 - ,20,0,0,0
 32 - ,29,0,0,0
 33 - ,40,0,0,0
 34 - ,22,0,0,0
 35 - ,14,0,0,0
 36 - ,27,0,0,0
 37 - ,25,0,0,0
 38 - ,41,18,1,43.90243902439025
 39 - ,15,0,0,0
 40 - ,13,0,0,0
 41 - ,22,0,0,0
 42 - ,33,0,0,0
 43 - ,15,0,0,0
 44 - ,45,0,0,0
 45 - ,30,0,0,0
 46 - ,59,0,0,0
 47 - ,13,0,0,0
 48 - ,40,14,1,35.0
 49 - ,29,0,0,0
 50 - ,20,0,0,0
 51 - ,23,0,0,0
 52 - ,36,0,0,0
 53 - ,17,0,0,0
 54 - ,33,0,0,0
 55 - ,19,0,0,0
 56 - ,35,0,0,0
 57 - ,18,0,0,0
 58 - ,28,0,0,0
 59 - ,6,0,0,0
 60 - ,4,0,0,0
 61 - ,4,0,0,0
 62 - ,8,0,0,0
 63 - ,4,0,0,0
 64 - ,4,0,0,0
 65 - ,4,0,0,0
 66 - ,3,0,0,0
 67 - ,5,0,0,0
 68 - ,6,0,0,0
 نتيجة مقارنة الداني بين رواية يحيي وغيرها من الروايات,66,0,0,0
 من اسباب اسقاط المواد,294,0,0,0
 مالك واضافته الاحاديث في الموطا في وقت متاخر,10,0,0,0
 1 - ,80,0,0,0
 2 - ,44,0,0,0
 3 - ,68,0,0,0
 4 - ,62,0,0,0
 5 - ,39,0,0,0
 6 - ,51,0,0,0
 7 - ,73,0,0,0
 8 - ,44,0,0,0
 9 - ,49,0,0,0
 10 - ,278,15,1,5.39568345323741
 التمييز بين كتاب الموطا وبين روايات الاحاديث عن مالك خارج الموطا,93,0,0,0
 1 - ,52,0,0,0
 2 - ,50,0,0,0
 3 - ,30,0,0,0
 4 - ,24,0,0,0
 5 - ,35,0,0,0
 6 - ,29,0,0,0
 7 - ,28,0,0,0
 8 - ,24,0,0,0
 9 - ,20,0,0,0
 10 - ,119,0,0,0
 منزلة احاديث الموطا,298,0,0,0
 الرواة عن مالك,218,0,0,0
 باب الالف,2,0,0,0
 1 - ,8,0,0,0
 2 - ,10,0,0,0
 3 - ,7,0,0,0
 4 - ,8,0,0,0
 5 - ,7,0,0,0
 6 - ,6,0,0,0
 7 - ,9,0,0,0
 8 - ,8,0,0,0
 9 - ,11,0,0,0
 10 - ,6,0,0,0
 11 - ,6,0,0,0
 12 - ,7,0,0,0
 13 - ,7,0,0,0
 14 - ,4,0,0,0
 15 - ,4,0,0,0
 16 - ,9,0,0,0
 17 - ,7,0,0,0
 18 - ,13,0,0,0
 19 - ,6,0,0,0
 20 - ,5,0,0,0
 21 - ,8,0,0,0
 22 - ,4,0,0,0
 23 - ,5,0,0,0
 24 - ,8,0,0,0
 25 - ,4,0,0,0
 26 - ,10,0,0,0
 27 - ,5,0,0,0
 28 - ,6,0,0,0
 29 - ,4,0,0,0
 30 - ,6,0,0,0
 31 - ,16,0,0,0
 32 - ,7,0,0,0
 33 - ,8,0,0,0
 34 - ,5,0,0,0
 35 - ,7,0,0,0
 36 - ,6,0,0,0
 37 - ,6,0,0,0
 38 - ,11,0,0,0.0
 39 - ,6,0,0,0
 40 - ,6,0,0,0
 41 - ,5,0,0,0
 42 - ,4,0,0,0
 43 - ,10,0,0,0.0
 44 - ,4,0,0,0
 45 - ,10,0,0,0
 46 - ,4,0,0,0
 47 - ,5,0,0,0
 48 - ,6,0,0,0
 49 - ,5,0,0,0
 50 - ,5,0,0,0
 51 - ,4,0,0,0
 52 - ,4,0,0,0
 53 - ,7,0,0,0
 54 - ,4,0,0,0
 55 - ,4,0,0,0
 56 - ,8,0,0,0
 57 - ,4,0,0,0
 58 - ,5,0,0,0
 59 - ,7,0,0,0.0
 60 - ,6,0,0,0
 61 - ,6,0,0,0
 62 - ,6,0,0,0
 63 - ,3,0,0,0
 64 - ,5,0,0,0
 65 - ,8,0,0,0
 66 - ,102,0,0,0.0
 67 - ,6,0,0,0
 68 - ,8,0,0,0
 69 - ,5,0,0,0
 70 - ,3,0,0,0
 71 - ,5,0,0,0
 72 - ,4,0,0,0
 73 - ,14,0,0,0
 74 - ,4,0,0,0
 75 - ,3,0,0,0
 76 - ,11,0,0,0
 77 - ,4,0,0,0
 78 - ,5,0,0,0
 79 - ,5,0,0,0
 80 - ,5,0,0,0
 81 - ,3,0,0,0
 82 - ,7,0,0,0
 83 - ,4,0,0,0
 84 - ,9,0,0,0
 85 - ,6,0,0,0
 86 - ,5,0,0,0
 87 - ,2,0,0,0
 88 - ,4,0,0,0
 89 - ,78,60,1,76.92307692307693
 90 - ,7,0,0,0
 91 - ,7,0,0,0
 92 - ,7,0,0,0
 93 - ,17,0,0,0
 94 - ,5,0,0,0
 95 - ,12,0,0,0
 96 - ,6,0,0,0
 97 - ,5,0,0,0
 98 - ,6,0,0,0
 99 - ,5,0,0,0
 100 - ,7,0,0,0
 101 - ,7,0,0,0
 102 - ,4,0,0,0
 103 - ,4,0,0,0
 104 - ,6,0,0,0
 105 - ,10,0,0,0
 106 - ,7,0,0,0
 107 - ,6,0,0,0
 108 - ,13,0,0,0
 109 - ,5,0,0,0
 110 - ,10,0,0,0
 111 - ,6,0,0,0
 112 - ,12,0,0,0
 113 - ,8,0,0,0
 114 - ,14,0,0,0
 115 - ,6,0,0,0
 116 - ,4,0,0,0
 117 - ,4,0,0,0
 118 - ,6,0,0,0
 119 - ,9,0,0,0
 120 - ,7,0,0,0
 121 - ,4,0,0,0
 122 - ,4,0,0,0
 123 - ,7,0,0,0
 124 - ,6,0,0,0
 125 - ,4,0,0,0
 126 - ,6,0,0,0
 127 - ,5,0,0,0
 128 - ,6,0,0,0
 129 - ,5,0,0,0
 130 - ,4,0,0,0
 131 - ,8,0,0,0
 132 - ,5,0,0,0
 133 - ,96,44,1,45.83333333333333
 134 - ,5,0,0,0
 135 - ,4,0,0,0
 136 - ,5,0,0,0
 137 - ,81,44,1,54.32098765432099
 138 - ,3,0,0,0
 139 - ,4,0,0,0
 140 - ,6,0,0,0
 باب الباء,2,0,0,0
 141 - ,4,0,0,0
 142 - ,4,0,0,0
 143 - ,4,0,0,0
 144 - ,4,0,0,0
 145 - ,4,0,0,0
 146 - ,4,0,0,0
 147 - ,4,0,0,0
 148 - ,4,0,0,0
 149 - ,4,0,0,0
 150 - ,4,0,0,0
 151 - ,6,0,0,0
 152 - ,97,52,2,53.608247422680414
 153 - ,6,0,0,0
 154 - ,101,43,1,42.57425742574257
 155 - ,6,0,0,0
 156 - ,4,0,0,0
 157 - ,4,0,0,0
 158 - ,83,20,1,24.096385542168676
 159 - ,5,0,0,0
 160 - ,2,0,0,0
 باب الثاء,2,0,0,0
 161 - ,5,0,0,0
 باب الجيم,2,0,0,0
 162 - ,5,0,0,0.0
 163 - ,4,0,0,0
 164 - ,4,0,0,0
 165 - ,5,0,0,0
 166 - ,4,0,0,0
 167 - ,4,0,0,0
 168 - ,3,0,0,0
 باب الحاء,2,0,0,0
 169 - ,3,0,0,0
 170 - ,3,0,0,0
 171 - ,66,0,0,0.0
 172 - ,4,0,0,0
 173 - ,45,30,1,66.66666666666666
 174 - ,9,0,0,0
 175 - ,63,51,1,80.95238095238095
 176 - ,4,0,0,0
 177 - ,4,0,0,0
 178 - ,6,0,0,0
 179 - ,7,0,0,0
 180 - ,7,0,0,0
 181 - ,5,0,0,0
 182 - ,45,32,1,71.11111111111111
 183 - ,71,45,1,63.38028169014085
 184 - ,5,0,0,0
 185 - ,4,0,0,0
 186 - ,4,0,0,0
 187 - ,6,0,0,0
 188 - ,6,0,0,0
 189 - ,5,0,0,0
 190 - ,7,0,0,0
 191 - ,4,0,0,0
 192 - ,4,0,0,0
 193 - ,11,0,0,0
 194 - ,4,0,0,0
 195 - ,6,0,0,0
 196 - ,5,0,0,0
 197 - ,5,0,0,0
 198 - ,4,0,0,0
 199 - ,3,0,0,0
 200 - ,3,0,0,0
 201 - ,4,0,0,0
 202 - ,4,0,0,0
 203 - ,4,0,0,0
 204 - ,5,0,0,0
 205 - ,4,0,0,0
 206 - ,4,0,0,0
 207 - ,4,0,0,0
 208 - ,8,0,0,0
 209 - ,4,0,0,0
 210 - ,3,0,0,0
 211 - ,4,0,0,0
 212 - ,4,0,0,0.0
 213 - ,6,0,0,0
 214 - ,6,0,0,0
 215 - ,7,0,0,0
 216 - ,5,0,0,0
 217 - ,4,0,0,0
 218 - ,10,0,0,0
 219 - ,5,0,0,0
 220 - ,70,0,0,0.0
 221 - ,3,0,0,0
 222 - ,171,22,1,12.865497076023392
 223 - ,4,0,0,0
 224 - ,4,0,0,0
 225 - ,9,0,0,0
 باب الخاء,2,0,0,0
 226 - ,5,0,0,0
 227 - ,4,0,0,0
 228 - ,5,0,0,0
 229 - ,4,0,0,0
 230 - ,4,0,0,0
 231 - ,4,0,0,0
 232 - ,4,0,0,0
 233 - ,4,0,0,0
 234 - ,5,0,0,0
 235 - ,3,0,0,0
 236 - ,4,0,0,0
 237 - ,4,0,0,0
 238 - ,4,0,0,0
 239 - ,6,0,0,0
 240 - ,5,0,0,0
 241 - ,4,0,0,0
 242 - ,4,0,0,0
 243 - ,3,0,0,0
 244 - ,4,0,0,0
 245 - ,6,0,0,0
 246 - ,3,0,0,0
 247 - ,3,0,0,0
 248 - ,4,0,0,0
 249 - ,3,0,0,0
 250 - ,4,0,0,0
 251 - ,3,0,0,0
 252 - ,4,0,0,0
 253 - ,3,0,0,0
 باب الدال ms085,2,0,0,0
 254 - ,6,0,0,0
 255 - ,4,0,0,0
 256 - ,4,0,0,0
 257 - ,8,0,0,0
 258 - ,94,29,1,30.851063829787233
 259 - ,4,0,0,0
 260 - ,5,0,0,0
 261 - ,4,0,0,0
 262 - ,4,0,0,0
 باب الراء,2,0,0,0
 263 - ,74,57,1,77.02702702702703
 264 - ,6,0,0,0
 265 - ,7,0,0,0
 266 - ,4,0,0,0
 267 - ,5,0,0,0
 268 - ,75,65,1,86.66666666666667
 269 - ,6,0,0,0
 باب الزاي,2,0,0,0
 270 - ,4,0,0,0
 271 - ,5,0,0,0
 272 - ,6,0,0,0
 273 - ,5,0,0,0
 274 - ,6,0,0,0
 275 - ,4,0,0,0
 276 - ,4,0,0,0
 277 - ,3,0,0,0
 278 - ,6,0,0,0.0
 279 - ,6,0,0,0
 280 - ,6,0,0,0
 281 - ,4,0,0,0
 282 - ,4,0,0,0
 283 - ,4,0,0,0
 284 - ,6,0,0,0
 285 - ,5,0,0,0
 286 - ,4,0,0,0
 287 - ,12,0,0,0
 288 - ,110,0,0,0.0
 باب السين,2,0,0,0
 289 - ,4,0,0,0
 290 - ,4,0,0,0
 291 - ,8,0,0,0
 292 - ,6,0,0,0
 293 - ,6,0,0,0
 294 - ,6,0,0,0
 295 - ,7,0,0,0
 296 - ,6,0,0,0
 297 - ,4,0,0,0
 298 - ,7,0,0,0
 299 - ,4,0,0,0
 300 - ,5,0,0,0
 301 - ,5,0,0,0
 302 - ,5,0,0,0
 303 - ,6,0,0,0
 304 - ,4,0,0,0
 305 - ,6,0,0,0
 306 - ,4,0,0,0
 307 - ,4,0,0,0
 308 - ,12,0,0,0
 309 - ,6,0,0,0
 310 - ,4,0,0,0
 311 - ,4,0,0,0
 312 - ,6,0,0,0
 313 - ,6,0,0,0
 314 - ,107,65,1,60.747663551401864
 315 - ,6,0,0,0
 316 - ,79,0,0,0.0
 317 - ,70,56,1,80.0
 318 - ,6,0,0,0
 319 - ,4,0,0,0
 320 - ,4,0,0,0
 321 - ,6,0,0,0
 322 - ,5,0,0,0
 323 - ,3,0,0,0
 324 - ,4,0,0,0
 325 - ,4,0,0,0
 326 - ,5,0,0,0
 327 - ,4,0,0,0
 328 - ,4,0,0,0
 329 - ,6,0,0,0
 330 - ,6,0,0,0
 331 - ,2,0,0,0
 332 - ,5,0,0,0
 333 - ,5,0,0,0
 334 - ,6,0,0,0
 335 - ,4,0,0,0
 336 - ,5,0,0,0
 337 - ,4,0,0,0
 338 - ,5,0,0,0
 339 - ,4,0,0,0
 340 - ,7,0,0,0
 341 - ,5,0,0,0
 342 - ,3,0,0,0
 343 - ,5,0,0,0
 344 - ,4,0,0,0
 345 - ,3,0,0,0
 باب الشين,2,0,0,0
 346 - ,4,0,0,0
 347 - ,6,0,0,0
 348 - ,6,0,0,0
 349 - ,4,0,0,0
 350 - ,4,0,0,0
 351 - ,64,33,1,51.5625
 352 - ,4,0,0,0
 353 - ,10,0,0,0
 354 - ,3,0,0,0
 355 - ,5,0,0,0
 باب الصاد,2,0,0,0
 356 - ,4,0,0,0
 357 - ,4,0,0,0
 358 - ,5,0,0,0
 359 - ,5,0,0,0
 360 - ,4,0,0,0
 361 - ,5,0,0,0
 362 - ,3,0,0,0
 363 - ,5,0,0,0
 364 - ,7,0,0,0
 365 - ,4,0,0,0
 366 - ,4,0,0,0
 باب الضاد,2,0,0,0
 367 - ,4,0,0,0
 368 - ,6,0,0,0
 369 - ,4,0,0,0
 باب الطاء,2,0,0,0
 370 - ,4,0,0,0
 371 - ,6,0,0,0
 372 - ,9,0,0,0
 373 - ,4,0,0,0
 باب العين,2,0,0,0
 374 - ,5,0,0,0
 375 - ,7,0,0,0
 376 - ,5,0,0,0
 377 - ,8,0,0,0
 378 - ,8,0,0,0
 379 - ,8,0,0,0
 380 - ,12,0,0,0
 381 - ,6,0,0,0
 382 - ,5,0,0,0
 383 - ,7,0,0,0
 384 - ,9,0,0,0
 385 - ,8,0,0,0
 386 - ,4,0,0,0
 387 - ,126,32,1,25.396825396825395
 388 - ,6,0,0,0
 389 - ,12,0,0,0
 390 - ,6,0,0,0
 391 - ,5,0,0,0
 392 - ,62,35,1,56.451612903225815
 393 - ,8,0,0,0
 394 - ,14,0,0,0
 395 - ,105,27,1,25.71428571428571
 396 - ,16,0,0,0
 397 - ,64,0,0,0
 398 - ,10,0,0,0
 399 - ,9,0,0,0
 400 - ,6,0,0,0
 401 - ,6,0,0,0
 402 - ,6,0,0,0
 403 - ,5,0,0,0
 404 - ,7,0,0,0
 405 - ,8,0,0,0
 406 - ,6,0,0,0
 407 - ,5,0,0,0
 408 - ,5,0,0,0
 409 - ,6,0,0,0
 410 - ,11,0,0,0
 411 - ,6,0,0,0
 412 - ,5,0,0,0
 413 - ,10,0,0,0
 414 - ,11,0,0,0
 415 - ,9,0,0,0
 416 - ,10,0,0,0
 417 - ,9,0,0,0
 418 - ,9,0,0,0
 419 - ,5,0,0,0
 420 - ,7,0,0,0
 421 - ,109,65,2,59.63302752293578
 422 - ,9,0,0,0
 423 - ,6,0,0,0
 424 - ,11,0,0,0
 425 - ,5,0,0,0
 426 - ,8,0,0,0
 427 - ,10,0,0,0
 428 - ,8,0,0,0
 429 - ,16,0,0,0
 430 - ,9,0,0,0
 431 - ,8,0,0,0
 432 - ,70,56,1,80.0
 433 - ,7,0,0,0
 434 - ,6,0,0,0
 435 - ,5,0,0,0
 436 - ,99,76,1,76.76767676767676
 437 - ,5,0,0,0
 438 - ,7,0,0,0
 439 - ,6,0,0,0
 440 - ,10,0,0,0
 441 - ,6,0,0,0
 442 - ,9,0,0,0
 443 - ,4,0,0,0
 444 - ,5,0,0,0
 445 - ,7,0,0,0
 446 - ,10,0,0,0
 447 - ,8,0,0,0
 448 - ,7,0,0,0
 449 - ,5,0,0,0
 450 - ,8,0,0,0
 451 - ,5,0,0,0
 452 - ,7,0,0,0
 453 - ,13,0,0,0
 454 - ,5,0,0,0
 455 - ,4,0,0,0
 456 - ,14,0,0,0
 457 - ,8,0,0,0
 458 - ,7,0,0,0
 459 - ,12,0,0,0
 460 - ,9,0,0,0.0
 461 - ,10,0,0,0
 462 - ,7,0,0,0
 463 - ,4,0,0,0
 464 - ,5,0,0,0
 465 - ,3,0,0,0
 466 - ,79,0,0,0.0
 467 - ,4,0,0,0
 468 - ,5,0,0,0
 469 - ,12,0,0,0
 470 - ,5,0,0,0
 471 - ,5,0,0,0
 472 - ,6,0,0,0
 473 - ,6,0,0,0
 474 - ,8,0,0,0
 475 - ,10,0,0,0
 476 - ,8,0,0,0
 477 - ,7,0,0,0
 478 - ,4,0,0,0
 479 - ,5,0,0,0
 480 - ,4,0,0,0
 481 - ,5,0,0,0
 482 - ,8,0,0,0
 483 - ,11,0,0,0
 484 - ,8,0,0,0
 485 - ,7,0,0,0
 486 - ,5,0,0,0
 487 - ,7,0,0,0
 488 - ,76,57,1,75.0
 489 - ,8,0,0,0
 490 - ,4,0,0,0
 491 - ,7,0,0,0
 492 - ,8,0,0,0
 493 - ,4,0,0,0
 494 - ,7,0,0,0
 495 - ,9,0,0,0
 496 - ,8,0,0,0
 497 - ,8,0,0,0
 498 - ,9,0,0,0
 499 - ,7,0,0,0
 500 - ,7,0,0,0
 501 - ,6,0,0,0
 502 - ,5,0,0,0.0
 503 - ,7,0,0,0
 504 - ,8,0,0,0
 505 - ,6,0,0,0
 506 - ,7,0,0,0
 507 - ,7,0,0,0
 508 - ,5,0,0,0
 509 - ,4,0,0,0
 510 - ,8,0,0,0
 511 - ,8,0,0,0
 512 - ,5,0,0,0
 513 - ,5,0,0,0
 514 - ,5,0,0,0
 515 - ,5,0,0,0
 516 - ,9,0,0,0
 517 - ,73,0,0,0.0
 518 - ,7,0,0,0
 519 - ,4,0,0,0
 520 - ,3,0,0,0
 521 - ,6,0,0,0
 522 - ,12,0,0,0
 523 - ,6,0,0,0
 524 - ,4,0,0,0
 525 - ,10,0,0,0
 526 - ,6,0,0,0
 527 - ,6,0,0,0
 528 - ,60,16,1,26.666666666666668
 529 - ,6,0,0,0
 530 - ,4,0,0,0
 531 - ,5,0,0,0
 532 - ,13,0,0,0
 533 - ,6,0,0,0.0
 534 - ,7,0,0,0
 535 - ,4,0,0,0
 536 - ,6,0,0,0
 537 - ,8,0,0,0
 538 - ,4,0,0,0
 539 - ,6,0,0,0.0
 540 - ,4,0,0,0
 541 - ,5,0,0,0
 542 - ,8,0,0,0
 543 - ,8,0,0,0
 544 - ,8,0,0,0
 545 - ,6,0,0,0
 546 - ,4,0,0,0
 547 - ,3,0,0,0
 548 - ,6,0,0,0
 549 - ,10,0,0,0
 550 - ,8,0,0,0
 551 - ,4,0,0,0
 552 - ,8,0,0,0
 553 - ,4,0,0,0
 554 - ,8,0,0,0
 555 - ,5,0,0,0
 556 - ,5,0,0,0
 557 - ,6,0,0,0
 558 - ,10,0,0,0
 559 - ,6,0,0,0
 560 - ,13,0,0,0
 561 - ,10,0,0,0
 562 - ,4,0,0,0
 563 - ,6,0,0,0
 564 - ,5,0,0,0
 565 - ,4,0,0,0
 566 - ,6,0,0,0
 567 - ,4,0,0,0
 568 - ,7,0,0,0
 569 - ,4,0,0,0
 570 - ,6,0,0,0
 571 - ,6,0,0,0
 572 - ,4,0,0,0
 573 - ,4,0,0,0
 574 - ,4,0,0,0
 575 - ,4,0,0,0
 576 - ,12,0,0,0.0
 577 - ,9,0,0,0
 578 - ,7,0,0,0
 579 - ,4,0,0,0
 580 - ,70,0,0,0.0
 581 - ,7,0,0,0
 582 - ,4,0,0,0
 583 - ,3,0,0,0
 584 - ,4,0,0,0
 585 - ,5,0,0,0
 586 - ,8,0,0,0
 587 - ,6,0,0,0
 588 - ,7,0,0,0
 589 - ,4,0,0,0
 590 - ,4,0,0,0
 591 - ,3,0,0,0
 592 - ,6,0,0,0
 593 - ,7,0,0,0
 594 - ,6,0,0,0
 595 - ,7,0,0,0
 596 - ,6,0,0,0
 597 - ,4,0,0,0
 598 - ,6,0,0,0
 599 - ,6,0,0,0
 600 - ,5,0,0,0
 601 - ,5,0,0,0
 602 - ,5,0,0,0
 603 - ,5,0,0,0
 604 - ,4,0,0,0
 605 - ,4,0,0,0
 606 - ,7,0,0,0
