section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 في الفقه:,2,0,0,0
 68- ,13,0,0,0
 69- ,6,0,0,0
 70- ,7,0,0,0
 71- ,9,0,0,0
 72- ,4,0,0,0
 73- ,16,0,0,0
 74- ,4,0,0,0
 75- ,6,0,0,0
 76- ,13,0,0,0
 77- ,7,0,0,0
 78- ,4,0,0,0
 79- ,14,0,0,0
 في الزهد والرقاءق:,3,0,0,0
 80- ,4,0,0,0
 81- ,8,0,0,0
 82- ,4,0,0,0
 في الادب:,2,0,0,0
 83- ,5,0,0,0
 84- ,1,0,0,0
 85- ,7,0,0,0
 86- ,2,0,0,0
 87- ,5,0,0,0
 وفاة الخطيب البغدادي:,79,0,0,0
 كتاب تاريخ بغداد اهميته- منهجه- وترتيبه,6,0,0,0
 اهميته:,649,0,0,0
 منهج الخطيب في تاريخه:,841,0,0,0
 ترتيب تاريخ بغداد:,151,0,0,0
 المختصرات والذيول علي تاريخ بغداد:,68,0,0,0
 منهج التحقيق,40,0,0,0
 1- ,35,0,0,0
 2- ,11,0,0,0
 3- ,14,0,0,0
 4- ,15,0,0,0
 5- ,11,0,0,0
 6- ,15,0,0,0
 7- ,20,0,0,0
 8- ,73,0,0,0
 مقدمة المصنف,222,21,1,9.45945945945946
 باب القول في حكم بلد بغداد وغلته وما جاء في جواز بيع ارضه وكراهته,935,429,9,45.88235294117647
 باب الخبر عن السواد وفعل عمر فيه ولاي علة ترك قسمته بين مفتتحيه,1687,601,15,35.625370480142266
 باب ذكر حكم بيع ارض السواد وما روي في ذلك من الصحة والفساد,836,337,9,40.311004784689
 فصل,1674,569,14,33.99044205495819
 ذكر اقاليم Milestone300 الارض السبعة وقسمتها وان الاقليم الذي فيه بغداد سرتها [1],241,0,0,0
 ذكر تعريب اسم العراق ومعناه وان حده حد السواد ومنتهاه,480,171,5,35.625
 ذكر خبر غارة المسلمين علي سوق بغداد,510,56,1,10.980392156862745
 باب ذكر احاديث رويت في الثلب لبغداد والطعن علي اهليها وبيان فسادها وعللها وشرح احوال رواتها وناقليها,1790,802,14,44.80446927374302
 ذكر علل هذا الحديث:,1164,416,14,35.738831615120276
 بقية الاخبار التابعة لحديث ابي عثمان عن جرير لكونها في معناه:,1814,741,16,40.84895259095921
 باب المحفوظ من Milestone300 مناقب بغداد وفضلها وذكر الماثور من محاسن اخلاق اهلها,1102,535,14,48.548094373865695
 قال الشيخ: وعلي ذكر الجمعة ببغداد:,1411,263,10,18.6392629340893
 ذكر نهري بغداد دجلة والفرات وما جعل الله فيهما من المنافع والبركات,1189,570,11,47.9394449116905
 باب تعريب اسم بغداد [2],1069,300,8,28.06361085126286
 باب من اخبار امير لمءمنين ابي جعفر المنصور [1],1066,438,8,41.088180112570356
 باب ذكر خبر بناء مدينة السلام [3],718,138,5,19.220055710306408
 ذكر خط مدينة المنصور وتحديدها ومن جعل اليه النظر في ترتيبها,2728,360,13,13.196480938416421
 خبر بناء الكرخ [5],695,116,5,16.69064748201439
 خبر [بناء] الرصافة [1],361,128,5,35.45706371191136
 ذكر محال مدينة السلام وطاقاتها وسككها ودروبها وارباضها ومعرفة من نسبت اليه، من ذلك: نواحي الجانب الغربي,2640,416,19,15.757575757575756
 تسمية نواحي الجانب الشرقي,1463,365,15,24.948735475051265
 ذكر دار الخلافة والقصر الحسني والتاج,1607,105,5,6.533914125700062
 ذكر دار المملكة التي باعلي المخرم,540,6,1,1.1111111111111112
 ذكر تسمية مساجد الجانبين المخصوصة بصلاة الجمعة والعيدين,1031,67,4,6.498545101842872
 باب ذكر انهار بغداد الجارية [التي [2]] كانت بين الدور والمساكن وتسمية ما كانت تنتهي اليه من المواضع والاماكن,1157,0,0,0
 ذكر عدد جسور مدينة السلام التي كانت بها علي قديم الايام,387,54,2,13.953488372093023
 ذكر مقدار ذرع جانبي بغداد طولا وعرضا ومبلغ مساحة ارضها وعدد مساجدها وحماماتها,768,66,2,8.59375
 باب ما ذكر في مقابر بغداد المخصوصة بالعلماء والزهاد,1924,486,17,25.25987525987526
 ذكر خبر المداءن علي الاختصار وتسمية من وردها من الصحابة الابرار,1065,148,3,13.896713615023474
 ذكر بشارة النبي صلي الله عليه وسلم اصحابه ان الله يفتح المداءن علي امته,494,90,3,18.218623481781375
 فممن حفظ لنا انه وردها من جلة اصحاب رسول الله صلي الله عليه وسلم:,9518,4060,119,42.656020172305105
 خبر سلمان الفارسي وابتداء امره وشرح ما لقي في طول عمره:,14181,3993,112,28.15739369579014
 منهج المصنف في الكتاب,402,11,1,2.736318407960199
 باب محمد,2,0,0,0
 ذكر من اسمه محمد وابتداء اسم ابيه حرف الالف,9,0,0,0
 [ذكر من اسمه محمد واسم ابيه اسحاق],537,153,4,28.49162011173184
 الاختلاف في كنية ابن اسحاق:,301,282,2,93.68770764119601
 تسمية قدماء شيوخ ابن اسحاق الذين ادركهم وبعض حكاياته عنهم:,415,257,7,61.9277108433735
 مناقب ابن اسحاق ومعرفة حاله:,3964,1961,52,49.47023208879919
 الاختلاف في تاريخ وفاة محمد بن اسحاق:,8704,3435,83,39.46461397058824
 وهذا ذكر من اسمه محمد واسم ابيه احمد,4460,1074,34,24.08071748878924
 محمد بن احمد بن اسد، ابو بكر الحافظ، يعرف بابن البستنبان ,203,43,3,21.182266009852217
 محمد بن احمد بن ايوب بن الصلت، ابو الحسن المقرء، المعروف بابن شنبوذ ,1249,320,9,25.62049639711769
 محمد بن احمد بن ثابت الواسطي ,235,0,0,0.0
 محمد بن احمد بن الجنيد، ابو جعفر الدقاق ,854,248,9,29.039812646370024
 محمد بن احمد بن الحسن بن بابويه، ابو العباس الحناءي ,377,10,1,2.6525198938992043
 محمد بن احمد بن الحسن بن اسحاق؛ ابو الحسن البزاز ,3679,994,30,27.01821147050829
 محمد بن احمد بن روح، ابو بكر الحريري ,557,204,6,36.62477558348294
 محمد بن احمد بن زنجويه النيسابوري- ,510,82,4,16.07843137254902
 178 م- محمد بن احمد بن سليمان، ابو بكر البغدادي [5] :,896,357,9,39.84375
 محمد بن احمد بن طالب، ابو الحسن الاخباري ,5417,1471,39,27.155251984493262
 محمد بن احمد بن عبسون ,36,0,0,0.0
 محمد بن احمد بن عمير ابو بكر البخاري- ,4454,1217,34,27.323753929052536
 محمد بن احمد بن محمد بن ابي صالح، ابو بكر البغدادي ,3565,568,19,15.932678821879383
 محمد بن احمد بن موسي، ابو المثني الدهقان المعروف بالدرداءي ,677,80,2,11.816838995568684
 محمد بن احمد بن المهدي ابو عمارة ,403,159,5,39.45409429280397
 محمد بن احمد بن مالك، ابو الحسن الازدي العاجي ,92,0,0,0.0
 محمد بن احمد بن مخزوم ابو الحسين المقرء ,2915,790,28,27.101200686106345
 محمد بن احمد بن يزيد النرسي ,2282,552,13,24.189307624890446
 وممن لم نحفظ اسم جده من اصحاب هذه الترجمة,185,43,1,23.243243243243246
 محمد بن احمد ابو بكر الصيدلاني ,481,97,5,20.16632016632017
 محمد بن احمد، ابو الطيب الدجاج ,76,0,0,0
 ذكر من اسمه محمد واسم ابيه ابراهيم,1605,465,16,28.971962616822427
 محمد بن ابراهيم بن محمد بن الحسن بن قحطبة، ابو عبد الله المءدب، يعرف بالقحطبي ,3558,1206,37,33.895446880269816
 محمد بن ابراهيم بن اسحاق، ابو بكر، يعرف بالفاذجاني ,644,232,6,36.024844720496894
 محمد بن ابراهيم، ابو جعفر الاطروش [4] البرتي الكاتب:,2119,627,18,29.58942897593204
 محمد بن ابراهيم بن محمد بن عبد بن حبلة، ابو جعفر القوهستاني ,255,7,1,2.7450980392156863
 محمد بن ابراهيم بن محمد بن خالد بن عيسي بن عبد الحميد، ابو العباس، يعرف بابن الشيرجي ,376,168,4,44.680851063829785
 محمد بن ابراهيم الفروي ,1266,258,8,20.379146919431278
 تتمة باب محمد,3,0,0,0
 تتمة ذكر من اسمه محمد وابتداء اسم ابيه حرف الالف,10,0,0,0
 ذكر من اسمه محمد واسم ابيه اسماعيل,386,133,4,34.4559585492228
 محمد بن اسماعيل بن محرز ابو جعفر البغدادي ,3537,1159,36,32.767882386203
 ذكر وصف البصريين البخاري ومدحهم اياه:,800,346,11,43.25
 وصف اهل الحجاز والكوفة له:,218,104,3,47.706422018348626
 ذكر عقد البخاري مجلس التحديث ببغداد وامتحان البغداديين له:,379,56,2,14.775725593667547
 ذكر البغداديين فضله:,506,261,8,51.581027667984195
 قول اهل الري فيه:,226,78,2,34.51327433628318
 ما حفظ عن اهل خراسان وما وراء النهر من القول فيه:,1909,706,23,36.98271346254584
 ذكر قصة البخاري مع محمد بن يحيي الذهلي بنيسابور:,828,232,8,28.019323671497588
 ذكر خبر البخاري مع خالد بن احمد الامير بعد عودته الي بخاري:,1268,446,13,35.17350157728706
 محمد بن اسماعيل الكلوذاني ,632,218,9,34.49367088607595
 محمد بن اسماعيل، عم العباس بن يوسف، الشكلي ,1792,660,10,36.830357142857146
 محمد بن اسماعيل بن ابي بردة ابو جعفر الموصلي ,58,0,0,0.0
 محمد بن اسماعيل بن الغصن الموصلي ,205,0,0,0.0
 محمد بن اسماعيل الدقاق- ,2549,780,23,30.60023538642605
 ذكر من اسمه محمد واسم ابيه ادريس,6339,2045,61,32.26060892885313
 محمد بن ادريس ابو بكر الشعراني- ,105,29,1,27.61904761904762
 محمد بن ادريس بن وهب الاعور ,34,0,0,0.0
 ذكر من اسمه محمد واسم ابيه ابان,863,235,9,27.230590961761298
 محمد بن ابان المخرمي ,80,0,0,0.0
 محمد بن ابان العلاف ,29,0,0,0
 ذكر من اسمه محمد واسم ابيه اسد,7,0,0,0
 محمد بن اسد، ابو عبد الله الخراساني، يعرف بالخشي ,257,88,2,34.24124513618677
 محمد بن اسد بن ابي الحارث ,229,81,2,35.37117903930131
 ذكر من اسمه محمد واسم ابيه ازهر,226,79,2,34.95575221238938
 ذكر من اسمه محمد واسم ابيه ايوب,143,0,0,0
 ذكر مفاريد الاسماء في هذه الترجمة,972,177,7,18.209876543209877
 حرف الباء في اباء المحمدين,5,0,0,0
 ذكر من اسمه محمد واسم ابيه بشر,52,0,0,0.0
 محمد بن بشر بن مروان ,82,11,1,13.414634146341465
 محمد بن بشر البغدادي ,150,0,0,0.0
 محمد بن بشر المدايني ,114,0,0,0.0
 محمد بن بشر بن حبيب البزار ,512,169,6,33.0078125
 ذكر من اسمه محمد واسم ابيه بكر,745,427,13,57.31543624161074
 محمد بن بكر بن محمد بن مذكر، ابو جعفر، يعرف بالجاورساني ,249,85,3,34.13654618473896
 ذكر من اسمه محمد واسم ابيه بكير,268,137,2,51.11940298507462
 ذكر من اسمه محمد واسم ابيه بيان,453,145,4,32.00883002207506
 ذكر الاسماء المفردة في هذا الباب,126,63,2,50.0
 محمد بن ابي بلال ,3086,1498,39,48.541801685029164
 حرف التاء في اباء المحمدين,59,0,0,0.0
 محمد بن تميم المخرمي ,127,0,0,0.0
 حرف الثاء في اباء المحمدين,338,96,2,28.402366863905325
 حرف الجيم في اباء المحمدين,5,0,0,0
 ذكر من اسمه محمد واسم ابيه جعفر,1982,514,18,25.93340060544904
 محمد بن جعفر بن ابي مءاتية [2] :، ابو جعفر الكلبي:,4432,1148,36,25.902527075812277
 : محمد @Auto_ISE@ بن جعفر القواذي ,760,278,7,36.578947368421055
 محمد بن جعفر بن محمد الداودي ,569,110,3,19.332161687170473
 محمد بن جعفر بن محمد، ابو العباس الخواتيمي ,1010,286,7,28.316831683168314
 محمد بن جعفر بن احمد بن ادريس بن يوسف بن شداد ابو علي ,5083,1168,34,22.978555970883335
 ذكر الاسماء المفردة من اباء المحمدين في هذا الحرف,2676,372,18,13.901345291479823
 حرف الحاء في اباء المحمدين,5,0,0,0
 ذكر من اسمه محمد واسم ابيه الحسن,5250,2293,63,43.67619047619048
 محمد بن الحسن بن بور البلخي ,329,69,2,20.972644376899694
 محمد بن الحسن الدوري ,344,152,4,44.18604651162791
 محمد بن الحسن بن العباس ابو عبد الله البغدادي ,327,110,2,33.63914373088685
 محمد بن الحسن البغدادي ,8669,2083,55,24.028146268312376
 ذكر من اسمه محمد واسم ابيه الحسين,2107,699,22,33.17513051732321
 محمد بن الحسين يعرف بحمدي ,49,0,0,0.0
 محمد بن الحسين بن حمدويه، الجرتي ,7292,1998,49,27.399890290729566
 ذكر من اسمه محمد واسم ابيه حميد,2740,1031,28,37.627737226277375
 ذكر من اسمه محمد واسم ابيه حاتم,897,411,12,45.819397993311036
 محمد بن حاتم بن نعيم بن عبد الحميد، ابو عبد الله [المروزي ثم المصيصي] ,260,117,3,45.0
 ذكر من اسمه محمد واسم ابيه حماد,964,311,8,32.261410788381745
 محمد بن حماد الجوزجاني ,59,0,0,0.0
 ذكر من اسمه محمد واسم ابيه حسان,1008,500,12,49.60317460317461
 ذكر من اسمه محمد واسم ابيه حبيب,116,0,0,0.0
 : محمد بن حبيب @Auto_ISE@ صاحب كتاب «المحبر» ,343,182,5,53.06122448979592
 ذكر من اسمه محمد واسم ابيه الحجاج,1611,777,25,48.23091247672253
 ذكر من اسمه محمد واسم ابيه حفص,447,175,2,39.14988814317674
 ذكر من اسمه محمد واسم ابيه حمدان,304,10,1,3.289473684210526
 محمد بن حمدان بن حماد ابو بكر الصيدلاني ,264,62,2,23.484848484848484
 ذكر من اسمه محمد واسم ابيه حامد,355,160,2,45.07042253521127
 ذكر من اسمه محمد واسم ابيه حبش,299,133,2,44.481605351170565
 ذكر من اسمه محمد واسم ابيه حمزة,247,86,2,34.81781376518219
 ذكر من اسمه محمد واسم ابيه الحارث,251,69,1,27.490039840637447
 ذكر من اسمه محمد واسم ابيه حمويه,329,73,3,22.188449848024316
 ذكر مفاريد الاسماء في هذا الحرف,743,209,6,28.129205921938087
 محمد بن حمدون بن مالك، ابو عبد الله البغدادي المعروف بالشكلي ,232,68,2,29.310344827586203
 محمد بن حسنويه بن ابراهيم، ابو سعيد الاشكيبي الابيوردي [2] الفقيه:,319,94,3,29.46708463949843
 محمد بن حمكان بن يوسف، ابو مسلم القطان [2] الكرجي:,57,0,0,0
 محمد بن حيويه بن المءمل، ابو بكر الكرجي [4] ، يعرف بابن ابي روضة:,138,39,1,28.26086956521739
 حرف Milestone300 الخاء من اباء المحمدين,2301,1031,34,44.806605823554975
 ذكر من اسمه محمد واسم ابيه خاقان وخالد,401,121,4,30.174563591022448
 محمد بن خالد الاجري ,44,0,0,0
 ذكر من اسمه محمد واسم ابيه خشنام وخشيش,185,25,1,13.513513513513514
 محمد بن ابي الخصيب الانطاكي، ,88,15,1,17.045454545454543
 ذكر من اسمه محمد واسم ابيه الخضر,158,39,1,24.68354430379747
 ذكر من اسمه محمد واسم ابيه الخطاب,70,30,1,42.857142857142854
 ذكر من اسمه محمد واسم ابيه خلف,608,152,4,25.0
 محمد بن خلف بن محمد بن سليمان بن ايوب، ابو عبد الله النهرديري، يعرف بالقرتاءي ,786,107,4,13.61323155216285
 محمد بن خلف الدوري، ,82,0,0,0.0
 ذكر من اسمه محمد واسم ابيه خليفة، والخليل وخميس,414,125,4,30.193236714975846
 حرف الدال من اباء المحمدين,5,0,0,0
 ذكر من اسمه محمد واسم ابيه داود,438,60,3,13.698630136986301
 محمد بن داود بن جابر ,1123,301,8,26.80320569902048
 محمد بن داود بن صدقة، ابو جعفر الشحام [2] المطيري:,2049,406,16,19.814543679843826
 محمد بن داود بن مالك، ابو بكر الشعيري ,196,56,2,28.57142857142857
 محمد بن داود بن ميمون البوصراءي، ,180,0,0,0.0
 محمد بن داود بن ابي نصر القومسي، ,304,112,3,36.84210526315789
 ذكر مفاريد الاسماء في هذا الحرف,618,315,9,50.970873786407765
 محمد بن ديسم، ابو علي الدقاق ,128,15,1,11.71875
 حرف الذال من اباء المحمدين,117,40,1,34.18803418803419
 حرف الراء من اباء المحمدين,863,318,12,36.848203939745076
 محمد بن راشد البغدادي، ,134,9,1,6.7164179104477615
 محمد بن الربيع بن شاهين البصري- ,502,285,5,56.77290836653387
 محمد بن ابي رجاء الخراساني، ,590,207,5,35.08474576271187
 محمد بن روح العكبري- ,185,74,2,40.0
 حرف الزاي من اباء المحمدين,72,0,0,0
 محمد بن زرعان بن محمد بن صالح بن ايوب، ابو بكر الانماطي ,242,57,3,23.553719008264462
 ذكر من اسمه محمد واسم ابيه زكريا,526,145,5,27.566539923954377
 ذكر من اسمه محمد واسم ابيه زنجويه,136,63,2,46.32352941176471
 ذكر من اسمه محمد واسم ابيه زياد,1836,797,26,43.409586056644876
 محمد بن زياد، العابد الكلوذاني [2] ، صاحب ابراهيم الخواص:,132,33,1,25.0
 ذكر من اسمه محمد واسم ابيه زيد,221,97,2,43.89140271493213
 محمد بن زيد بن ثابت الصيرفي، ,267,18,1,6.741573033707865
 حرف السين من اباء المحمدين,778,442,12,56.81233933161953
 ذكر من اسمه محمد واسم ابيه السري,798,202,8,25.31328320802005
 ذكر من اسمه محمد واسم ابيه سعد,1037,351,11,33.84763741562198
 ذكر من اسمه محمد واسم ابيه سعدان,257,53,3,20.622568093385212
 محمد بن سعدان البزاز، ,260,80,2,30.76923076923077
 ذكر من اسمه محمد واسم ابيه سعيد,501,139,6,27.744510978043913
 محمد بن سعيد الطاءفي ,680,234,8,34.411764705882355
 محمد بن سعيد بن عبد الله، ابو عبد الله الخزاز ,148,56,1,37.83783783783784
 محمد بن سعيد بن هناد، ابو غانم الخزاعي البوسنجي ,814,204,6,25.061425061425062
 محمد بن سعيد بن يحيي بن سعيد، ابو عبد الله البزوري ,688,291,8,42.29651162790697
 ذكر من اسمه محمد واسم ابيه سفيان,68,0,0,0
 ذكر من اسمه محمد واسم ابيه سلم وسلمة,311,73,3,23.47266881028939
 ذكر من اسمه محمد واسم ابيه سليم,358,152,5,42.45810055865922
 ذكر من اسمه محمد واسم ابيه سليمان,2757,1176,31,42.655059847660496
 911-[3] محمد بن سليمان بن بابويه بن فهرويه بن عبد الله مرزوق، ابو بكر العلاف [4] المخرمي:,258,73,2,28.294573643410853
 محمد بن ابي سليمان، ابو الحسن الخضيب الزجاج ,436,88,5,20.18348623853211
 ذكر من اسمه محمد واسم ابيه سلام,7,0,0,0
 محمد بن سلام ,846,342,10,40.42553191489361
 محمد بن سلام ,41,12,1,29.268292682926827
 ذكر من اسمه محمد واسم ابيه سماعة وسنان,613,159,6,25.938009787928223
 : محمد @Auto_ISE@ السمين ,1205,412,14,34.190871369294605
 ذكر من اسمه محمد واسم ابيه سهل وسهلان,1292,419,12,32.43034055727554
 ذكر من اسمه محمد واسم ابيه سويد,195,62,2,31.794871794871792
 ذكر من اسمه محمد واسم ابيه سيار وسيرين,39,0,0,0.0
 محمد بن سيار بن نصر الترمذي، ,2158,1201,34,55.653382761816495
 ذكر من اسمه محمد واسم ابيه سيما,178,46,1,25.842696629213485
 حرف الشين من اباء المحمدين,1348,559,16,41.468842729970326
 محمد بن شاذان بن يزيد، ابو بكر الجوهري ,212,44,3,20.754716981132077
 محمد بن شيرويه بن عيسي، ,231,76,2,32.900432900432904
 محمد بن شريك بن محمد، ابو بكر الاسفراييني ,153,0,0,0
 حرف الصاد من اباء المحمدين,5,0,0,0
 ذكر من اسمه محمد واسم ابيه صالح,1461,609,18,41.68377823408625
 محمد بن ابي شعيب السوسي، واسمه: صالح بن زياد بن عبد الله ابن اسماعيل بن ابراهيم بن الجارود بن مقترح الدشتكي [2] ، يكني: ابا المعصوم:,356,63,4,17.696629213483146
 محمد بن صالح بن ابي العوام- ابو جعفر الصاءغ-، ,1130,186,6,16.460176991150444
 ذكر من اسمه محمد واسم ابيه الصباح,874,407,15,46.567505720823796
 ذكر من اسمه محمد واسم ابيه صبيح,7,0,0,0
 محمد بن صبيح، ,1388,544,16,39.19308357348703
 محمد بن صبيح ,203,69,1,33.99014778325123
 ومن مفاريد الاسماء في هذا الحرف,56,0,0,0
 حرف الضاد من اباء المحمدين,672,173,4,25.744047619047617
 حرف الطاء من اباء المحمدين,5,0,0,0
 ذكر من اسمه محمد واسم ابيه طاهر,391,167,4,42.710997442455245
 ذكر من اسمه محمد واسم ابيه الطيب,1394,106,4,7.604017216642754
 ذكر من اسمه محمد واسم ابيه طلحة,222,0,0,0
 ذكر من اسمه محمد واسم ابيه طريف,130,49,1,37.69230769230769
 اسم مفرد في هذا الحرف,75,34,1,45.33333333333333
 تتمة باب محمد,3,0,0,0
 حرف العين من اباء المحمدين,5,0,0,0
 ذكر من اسمه محمد واسم ابيه عبد الله,9002,2969,101,32.98155965341035
 : محمد بن عبد الله القطان ,1594,370,10,23.212045169385195
 : محمد بن عبد الله بن صالح بن مسلم العجلي ,1787,649,19,36.31785114717403
 محمد بن عبد الله بن نمير البغدادي، ,833,377,9,45.258103241296524
 محمد بن عبد الله بن عتاب، ابو بكر الانماطي [3] ، يعرف بابن المربع:,191,42,2,21.98952879581152
 محمد @Auto_ISE@ بن عبد الله بن مهران الدينوري ,13,0,0,0.0
 محمد بن عبد الله بن نميل، الخلال ,1494,594,14,39.75903614457831
 محمد بن عبد الله السامري ,2407,984,23,40.88076443705858
 محمد بن عبد الله بن عبد الرحمن بن زياد بن يزيد بن هارون، ابو عبد الله الزعفراني، المعروف بابن بلبل [3] ، وهو اخو القاسم بن عبد الله:,754,58,4,7.6923076923076925
 محمد بن عبد الله السواق، ,541,138,5,25.508317929759706
 محمد بن عبد الله، ابو بكر الابنوسي [3] الطلاء:,2983,560,17,18.773047267851155
 محمد بن عبد الله بن محمد الكلوذاني- ,858,47,3,5.477855477855478
 محمد بن عبد الله بن الحسن الصفار- ,3740,680,22,18.181818181818183
 ذكر من اسمه محمد واسم ابيه عبد الرحمن,4303,1271,45,29.537531954450387
 محمد بن عبد الرحمن بن سهم الانطاكي ,88,0,0,0
 محمد بن ابي نوح عبد الرحمن بن غزوان [2] مولي خزاعة المعروف والده بقراد، يكني: ابا عبد الله:,200,68,3,34.0
 محمد بن عبد الرحمن بن بحر بن بهرام الهروي، ويعرف بالعتبي ,109,0,0,0
 : محمد بن عبد الرحمن بن حرة الطبري ,333,116,4,34.83483483483483
 محمد بن عبد الرحمن البغدادي ,3076,568,20,18.46553966189857
 ذكر من اسمه محمد واسم ابيه عبيد الله,1531,501,13,32.72370999346832
 محمد بن عبيد الله البغدادي، ,238,32,2,13.445378151260504
 محمد بن عبيد الله بن محمد بن العلاء، ابو جعفر الكاتب الاطروش ,2427,372,10,15.327564894932014
 ذكر من اسمه محمد واسم ابيه عبد الملك,2521,761,26,30.18643395477985
 ذكر من اسمه محمد واسم ابيه عبد العزيز,1752,514,15,29.337899543379
 ذكر من اسمه محمد واسم ابيه عبد الواحد,47,0,0,0.0
 محمد بن عبد الواحد بن زياد بن مسلم الصيرفي، ,2075,258,9,12.433734939759036
 ذكر من اسمه محمد واسم ابيه عبد الرحيم,759,368,8,48.484848484848484
 ذكر من اسمه محمد واسم ابيه عبيد,1576,626,20,39.72081218274111
 ذكر من اسمه محمد واسم ابيه عباد,1608,449,14,27.922885572139304
 ذكر من اسمه محمد واسم ابيه عبد الصمد,307,55,1,17.91530944625407
 ذكر من اسمه محمد واسم ابيه عبدة,635,80,3,12.598425196850393
 ذكر من اسمه محمد واسم ابيه عبدوس,60,0,0,0
 محمد بن عبدوس السراج ,241,0,0,0.0
 محمد بن عبدوس قاضي المداين ,345,150,2,43.47826086956522
 ذكر من اسمه محمد واسم ابيه عبد الوهاب,225,53,1,23.555555555555554
 محمد بن عبد الوهاب بن محمد بن محمد بن علي المتوكل بن عمر ابي طاهر، الكاتب المعروف بابن الشاطر ,128,35,1,27.34375
 ذكر مثاني الاسماء علي التعبيد,258,81,3,31.3953488372093
 محمد بن عبدك بن سليم، ,410,142,2,34.63414634146341
 محمد بن عبد بن عامر بن مرداس Milestone300 بن هارون بن موسي؛ ابو بكر السغدي [5] التميمي السمرقندي:,1129,308,10,27.280779450841454
 ذكر مفاريد الاسماء علي التعبيد,919,321,9,34.92927094668117
 محمد بن عبد الحميد الواسطي ,180,20,1,11.11111111111111
 محمد بن عبد الحكم البغدادي ,261,43,1,16.47509578544061
 ذكر من اسمه محمد واسم ابيه عيسي,821,379,9,46.16321559074299
 محمد بن عيسي بن عبد الله الادمي ,567,82,3,14.462081128747794
 محمد بن عيسي بن موسي الاصبهاني ,735,128,5,17.414965986394556
 محمد بن عيسي المروزي ,1307,254,9,19.433817903596022
 ذكر من اسمه محمد واسم ابيه عمر,5238,1995,65,38.08705612829324
 محمد بن عمر بن حفص القصبي ,555,177,6,31.891891891891895
 محمد بن عمر، ابو جعفر البزاز، يعرف بحمدان الحميري ,532,158,5,29.69924812030075
 محمد بن عمر بن حفص السدوسي ,21,0,0,0
 محمد بن عمر بن السكن، ابو جعفر العسكري ,1960,215,10,10.96938775510204
