section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 باب: التشهد في الصلاة:,2163,46,2,2.12667591308368
 باب: ما يفعل من رفع راسه قبل الامام؟:,1212,0,0,0
 باب: ما يفعل من سلم من ركعتين ساهيا؟,2345,80,5,3.411513859275053
 باب: اتمام المصلي ما ذكر اذا شك في صلاته:,1144,104,3,9.090909090909092
 .... ,1168,72,2,6.164383561643835
 كتاب الصلاة (5),12,0,0,0
 باب: النظر في الصلاة الي ما يشغلك عنها,38,0,0,0
 باب: من قام بعد الاتمام او في الركعتين:,963,78,3,8.09968847352025
 باب: النظر في الصلاة الي ما يشغلك عنها:,2764,55,4,1.9898697539797394
 كتاب السهو,1228,47,2,3.8273615635179157
 كتاب الصلاة في رمضان,8,0,0,0
 باب الترغيب في الصلاة في رمضان:,899,52,3,5.784204671857619
 باب ما جاء في قيام رمضان:,2637,62,5,2.3511566173682215
 كتاب صلاة الليل,53,0,0,0
 كتاب صلاة الليل: ,3,0,0,0
 باب: ما جاء في صلاة الليل:,12,0,0,0
 كتاب صلاة الليل:,798,48,2,6.015037593984962
 باب: ما جاء في صلاة الليل:,802,0,0,0
 .... ,705,18,1,2.553191489361702
 .... ,2708,72,4,2.658788774002954
 باب: صلاة النبي -صلي الله عليه وسلم- في الوتر:,2895,218,8,7.530224525043177
 كتاب صلاة الليل (2),4,0,0,0
 : باب الامر بالوتر، ,710,0,0,0
 باب الامر بالوتر:,4074,47,4,1.1536573392243497
 باب: الوتر بعد الفجر:,980,66,4,6.73469387755102
 باب: ما جاء في ركعتي الفجر:,1112,73,5,6.5647482014388485
 كتاب صلاة الجماعة,21,0,0,0
 كتاب: صلاة الجماعة: ,1612,59,3,3.660049627791563
 .... ,1868,99,5,5.299785867237687
 كتاب صلاة الجماعة (2),10808,370,25,3.4233900814211697
 كتاب قصر الصلاة في السفر,9885,154,10,1.557916034395549
 كتاب قصر الصلاة في السفر ,6086,324,19,5.3236937232993755
 .... ,4116,195,10,4.737609329446064
 كتاب قصر الصلاة في السفر ,2088,89,4,4.262452107279693
 .... ,4289,126,7,2.9377477267428302
 .... ,3968,232,13,5.846774193548387
 .... ,441,0,0,0
 كتاب قصر الصلاة في السفر ,10604,486,24,4.5831761599396454
 كتاب قصر الصلاة في السفر ,9021,377,18,4.179137567897129
 .... ,849,0,0,0
 كتاب قصر الصلاة في السفر ,6636,165,8,2.4864376130198913
 .... ,2928,61,5,2.083333333333333
 كتاب قصر الصلاة في السفر (7),3112,115,5,3.6953727506426732
 .... ,1,0,0,0
 كتاب العيدين,6,0,0,0
 كتاب العيدين: ,2,0,0,0
 باب العمل في غسل العيدين، والنداء فيهما، والاقامة:,946,28,2,2.9598308668076108
 باب الامر بالصلاة قبل الخطبة في العيدين:,1494,22,1,1.4725568942436411
 باب الامر بالاكل قبل الغدو في العيد:,738,51,4,6.910569105691057
 باب ما جاء في التكبير والقراءة في صلاة العيدين:,2908,73,3,2.5103163686382395
 كتاب العيدين (2),33,0,0,0
 باب ترك الصلاة قبل العيدين وبعدهما:,617,7,1,1.1345218800648298
 باب الرخصة في الصلاة قبل العيدين وبعدهما:,728,20,2,2.7472527472527473
 باب غدو الامام يوم العيد وانتظار الخطبة:,1046,0,0,0
 كتاب صلاة الخوف,6005,160,7,2.6644462947543714
 .... ,952,0,0,0
 كتاب صلاة الكسوف,10,0,0,0
 باب: ما جاء في صلاة الكسوف.,62,0,0,0
 كتاب: صلاة الكسوف: باب العمل في صلاة الكسوف:,4931,133,6,2.6972216588927194
 باب: ما جاء في صلاة الكسوف:,254,0,0,0
 .... ,1365,0,0,0
 كتاب الاستسقاء,2,0,0,0
 باب العمل في الاستسقاء,8,0,0,0
 كتاب: الاستسقاء ,1647,27,1,1.639344262295082
 كتاب الاستسقاء (2),4996,118,4,2.3618895116092875
 كتاب القبلة,18,0,0,0
 كتاب القبلة: ,2881,182,9,6.317250954529677
 .... ,1238,0,0,0
 كتاب القبلة (2),6426,328,14,5.1042639277933395
 كتاب القران,16,0,0,0
 كتاب القران:,3104,0,0,0
 كتاب القران (2),52,0,0,0
 شرح: باب: الرخصة في قراءة القران علي غير وضوء:,1044,0,0,0
 شرح: باب: ما جاء في تحزيب القران:,706,36,2,5.099150141643059
 .... ,1601,8,1,0.49968769519050593
 شرح: باب: ما جاء في القران:,6171,199,10,3.2247609787716742
 كتاب القران (3),2,0,0,0
 شرح: باب: ما جاء في سجود القران، ,896,0,0,0
 .... ,2420,75,3,3.0991735537190084
 شرح: باب: ما جاء في سجود القران:,3818,63,6,1.650078575170246
 شرح: باب: ما جاء في قراءة قل هو الله احد، وتبارك الذي بيده الملك:,2446,87,4,3.5568274734260017
 كتاب القران (4),46,0,0,0
 شرح: باب ms0990: ما جاء في ذكر الله -تبارك وتعالي-:,3870,247,10,6.3824289405684755
 شرح: باب: ما جاء في الدعاء:,5096,194,10,3.80690737833595
 كتاب القران (5),2,0,0,0
 شرح: باب العمل في الدعاء,5601,54,2,0.96411355115158
 شرح: باب العمل في الدعاء:,3355,50,4,1.4903129657228018
 كتاب القران (6),42,0,0,0
 باب: النهي عن الصلاة بعد الصبح وبعد العصر:,7036,211,13,2.998862990335418
 كتاب الجناءز,44,0,0,0
 كتاب الجناءز: ,885,82,4,9.265536723163843
 .... ,1141,0,0,0
 كتاب الجناءز (2),3,0,0,0
 : باب: ما جاء في كفن الميت، ,1666,31,2,1.8607442977190876
 باب: ما جاء في كفن الميت:,1694,98,5,5.785123966942149
 باب: المشي امام الجنازة:,1348,147,5,10.905044510385757
 باب: النهي عن ان تتبع الجنازة بنار:,473,16,1,3.382663847780127
 باب: التكبير علي الجناءز:,2294,60,3,2.6155187445510024
 باب: ما يقول المصلي علي الجنازة:,762,61,4,8.005249343832022
 باب: الصلاة علي الجناءز بعد الصبح الي الاسفار وبعد العصر الي الاصفرار:,973,56,4,5.755395683453238
 كتاب الجناءز (3),3,0,0,0
 : باب: الصلاة علي الجناءز في المسجد، ,634,0,0,0
 باب: الصلاة علي الجناءز في المسجد:,592,27,2,4.5608108108108105
 باب: جامع الصلاة علي الجناءز:,1372,50,4,3.6443148688046647
 باب: ما جاء في دفن الميت:,967,87,4,8.996897621509824
 .... ,2851,206,10,7.2255349000350755
 باب: النهي عن البكاء علي الميت:,1012,79,2,7.806324110671936
 .... ,1192,0,0,0
 كتاب الجناءز (4),3,0,0,0
 : باب: الحسبة في المصيبة، ,2736,42,1,1.5350877192982455
 باب: الحسبة في المصيبة:,1631,57,3,3.494788473329246
 باب: جامع الحسبة في المصيبة:,2298,103,4,4.482158398607485
 باب: ما جاء في الاختفاء:,1616,0,0,0
 كتاب الجناءز (5),3,0,0,0
 : باب: جامع الجناءز.,1103,0,0,0
 باب: جامع الجناءز:,1318,144,7,10.925644916540213
 .... ,1950,152,8,7.794871794871796
 .... ,3569,129,6,3.614457831325301
 .... ,978,0,0,0
 كتاب الزكاة,61,0,0,0
 كتاب الزكاة,2,0,0,0
 باب ما تجب فيه الزكاة:,314,64,2,20.382165605095544
 باب ما تجب فيه الزكاة:,2017,90,3,4.4620723847297965
 باب الزكاة في العين من الذهب والورق:,5703,80,5,1.4027704716815712
 .... ,78,0,0,0
 .... ,151,0,0,0
 كتاب الزكاة (2),2,0,0,0
 باب الزكاة في المعادن - ,1971,9,1,0.45662100456621
 باب الزكاة في المعادن:,1116,0,0,0
 باب زكاة الركاز:,1305,24,1,1.839080459770115
 .... ,88,0,0,0
 باب ما لا زكاة فيه من الحلي والتبر والعنبر:,734,60,3,8.174386920980927
 باب ما جاء في زكاة الحلي:,3551,76,3,2.1402421852999156
 كتاب الزكاة (3),2,0,0,0
 باب زكاة اموال اليتامي والتجارة لهم فيها - ,1437,0,0,0
 باب زكاة اموال اليتامي والتجارة لهم فيها:,1567,22,2,1.4039566049776642
 .... ,616,0,0,0
 باب زكاة الميراث:,927,14,2,1.5102481121898599
 باب الزكاة في الدين:,828,31,2,3.7439613526570046
 .... ,944,13,1,1.3771186440677965
 .... ,1835,0,0,0
 كتاب الزكاة (4),2,0,0,0
 باب ما جاء في الكنز - ,3649,93,5,2.5486434639627293
 باب ما جاء في الكنز:,802,55,3,6.857855361596011
 باب صدقة الماشية:,25,0,0,0
 كتاب الصدقة:,160,0,0,0
 باب صدقة الماشية:,51,0,0,0
 .... ,2059,22,1,1.0684798445847499
 باب ما جاء في صدقة البقر:,1950,38,2,1.948717948717949
 كتاب الزكاة (5),2,0,0,0
 باب صدقة الخلطاء - ,1190,0,0,0
 باب صدقة الخلطاء:,2662,0,0,0
 باب ما جاء فيما يعتد به من السخل في الصدقة:,4501,10,1,0.2221728504776716
 باب العمل في صدقة عامين اذا اجتمعا:,57,0,0,0
 كتاب الزكاة (6),9,0,0,0
 - باب النهي عن التضييق علي الناس في الصدقة - ,1853,0,0,0
 .... ,312,0,0,0
 .... ,355,0,0,0
 باب النهي عن التضييق علي الناس في الصدقة:,1390,63,3,4.532374100719425
 باب اخذ الصدقة ومن يجوز له اخذها:,2248,21,1,0.9341637010676156
 باب ما جاء في اخذ الصدقات والتشديد فيها:,1092,8,1,0.7326007326007326
 .... ,1187,8,1,0.6739679865206403
 كتاب الزكاة (7),2,0,0,0
 باب زكاة ما يخرص من ثمار النخيل والاعناب- ,428,0,0,0
 باب زكاة ما يخرص من ثمار النخيل والاعناب:,4533,50,3,1.1030222810500772
 باب زكاة الحبوب والزيتون:,1129,0,0,0
 .... ,50,0,0,0
 .... ,1970,0,0,0
 باب ما لا زكاة فيه من الثمار:,430,0,0,0
 كتاب الزكاة (8),9,0,0,0
 - باب ما لا زكاة فيه من الفواكه والقضب والبقول - ,2908,0,0,0
 باب ما لا زكاة فيه من الفواكه والقضب والبقول:,1158,0,0,0
 باب ما جاء في صدقة الرقيق والخيل والعسل:,2403,169,9,7.032875572201415
 باب جزية اهل الكتاب والمجوس:,2353,62,5,2.634934126646834
 كتاب الزكاة (9),2,0,0,0
 باب عشور اهل الذمة - ,1264,0,0,0
 باب عشور اهل الذمة:,906,48,3,5.298013245033113
 باب اشتراء الصدقة والعود فيها:,1805,25,2,1.3850415512465373
 باب من تجب عليه زكاة الفطر:,184,5,1,2.717391304347826
 باب -او باب- من تجب عليه زكاة الفطر:,1374,44,2,3.2023289665211063
 باب مكيلة زكاة الفطر:,1004,26,1,2.589641434262948
 باب وقت ارسال زكاة الفطر:,739,0,0,0
 باب من لا تجب عليه زكاة الفطر:,298,0,0,0
 كتاب الصيام,46,0,0,0
 كتاب الصيام: ,1322,34,2,2.5718608169440245
 الصيام وجوبه بالكتاب والسنة والاجماع:,357,0,0,0
 باب ما جاء في رءية الهلال للصوم والفطر في رمضان:,4412,49,3,1.1106074342701724
 كتاب الصيام (2),47,0,0,0
 باب ما جاء في الصيام في السفر:,3078,210,10,6.82261208576998
 باب ما يفعل من قدم من سفر او اراده في رمضان:,1685,0,0,0
 .... ,283,0,0,0
 باب كفارة من افطر في رمضان:,1713,59,3,3.4442498540572095
 كتاب الصيام (3),2,0,0,0
 ابواب: الحجامة، صيام عاشوراء، الوصال,1825,35,4,1.9178082191780823
 باب صيام يوم عاشوراء:,2474,96,5,3.8803556992724335
 باب النهي عن الوصال في الصيام:,1199,49,4,4.08673894912427
 باب صيام الذي يقتل خطا او يتظاهر:,800,0,0,0
 كتاب الصيام (4),813,50,2,6.150061500615006
 .... ,38,0,0,0
 (باب ما جاء في الرخصة في القبلة للصاءم):,2859,97,7,3.3927946834557536
 (باب ما جاء في التشديد في القبلة للصاءم):,2060,65,4,3.1553398058252426
 كتاب الصيام (5),4897,103,9,2.1033285685113334
 كتاب الاعتكاف,12,0,0,0
 - باب خروج المعتكف للعيد - ,4300,79,5,1.8372093023255813
 باب خروج المعتكف للعيد:,470,24,2,5.106382978723404
 باب قضاء الاعتكاف:,1213,50,4,4.122011541632316
 باب النكاح في الاعتكاف:,664,0,0,0
 باب ما جاء في ليلة القدر:,2185,223,12,10.205949656750573
 كتاب الحج,7,0,0,0
 باب: غسل المحرم.,54,0,0,0
 كتاب: الحج,1227,41,3,3.341483292583537
 .... ,487,0,0,0
 .... ,1711,13,1,0.7597895967270601
 باب: غسل المحرم:,69,64,1,92.7536231884058
 .... ,102,20,1,19.607843137254903
 .... ,2687,28,2,1.042054335690361
 كتاب الحج (2),3,0,0,0
 باب: ما ينهي عنه من لبس الثياب في الاحرام,10,0,0,0
 باب: لبس الثياب المصبغة في الاحرام,2772,16,1,0.5772005772005772
 .... ,125,0,0,0
 .... ,33,0,0,0
 .... ,40,0,0,0
 باب: لبس الثياب المصبغة في الاحرام,1187,105,6,8.845829823083404
 باب: لبس المحرم المنطقة:,1081,43,3,3.9777983348751156
 باب: تخمير المحرم وجهه.,1128,93,6,8.24468085106383
 كتاب الحج ,131,0,0,0
 باب: ما جاء في الطيب في الحج:,1265,117,5,9.24901185770751
 .... ,3300,24,2,0.7272727272727273
 كتاب الحج ,166,0,0,0
 باب: مواقيت الاهلال:,1040,73,3,7.019230769230769
 .... ,1817,16,1,0.8805723720418271
 .... ,1869,0,0,0
 كتاب الحج (5),3,0,0,0
 : باب: العمل في الاهلال، ,556,0,0,0
 باب: العمل في الاهلال:,340,99,5,29.117647058823533
 .... ,1930,26,2,1.3471502590673576
 .... ,887,25,2,2.818489289740699
 .... ,281,0,0,0
 .... ,696,0,0,0
 باب: رفع الصوت بالاهلال:,1436,84,2,5.8495821727019495
 كتاب الحج (6),7,0,0,0
 باب: القران في الحج.,3499,82,4,2.3435267219205485
 باب: القران في الحج:,2193,44,3,2.0063839489284083
 كتاب الحج (7),7,0,0,0
 باب: اهلال اهل مكة ومن بها من غيرهم.,59,0,0,0
 باب: قطع التلبية:,159,48,3,30.18867924528302
 .... ,3202,67,6,2.0924422236102433
 باب: اهلال اهل مكة ومن بها من غيرهم:,1600,25,3,1.5625
 كتاب الحج (8),3,0,0,0
 : باب: ما لا يوجب الاحرام من تقليد الهدي، ,487,0,0,0
 باب: ما لا يوجب الاحرام من تقليد الهدي:,2520,109,5,4.325396825396825
 .... ,489,0,0,0
 باب: ما تفعل الحاءض في الحج:,657,0,0,0
 باب: العمرة في اشهر الحج:,786,96,6,12.213740458015266
 باب: قطع التلبية في العمرة:,1059,12,1,1.13314447592068
 كتاب الحج (9),9,0,0,0
 باب: ما لا يجب فيه التمتع.,57,0,0,0
 باب: ما جاء في التمتع:,3051,117,7,3.8348082595870205
 باب: ما لا يجب فيه التمتع:,1019,0,0,0
 كتاب الحج ,60,0,0,0
 باب: جامع ما جاء في العمرة:,216,58,3,26.851851851851855
 .... ,4008,46,2,1.1477045908183632
 كتاب الحج ,6694,174,9,2.5993426949507024
 .... ,200,0,0,0
 .... ,1,0,0,0
 كتاب الحج (12),7,0,0,0
 باب: حجامة المحرم.,316,0,0,0
 باب: نكاح المحرم:,1886,139,7,7.370095440084835
 .... ,1053,25,2,2.3741690408357075
 باب: حجامة المحرم:,293,45,3,15.358361774744028
 .... ,788,14,1,1.7766497461928936
 كتاب - الحج (13),11,0,0,0
 باب: ما لا يحل للمحرم اكله من الصيد.,59,0,0,0
 باب: ما يجوز للمحرم اكله من الصيد:,283,61,3,21.554770318021202
 .... ,191,48,2,25.13089005235602
 .... ,2235,95,5,4.250559284116331
 .... ,166,0,0,0
 .... ,1114,0,0,0
 .... ,411,0,0,0
 .... ,1638,12,1,0.7326007326007326
 باب: ما لا يحل للمحرم اكله من الصيد:,1113,132,4,11.859838274932615
 كتاب الحج (14),13,0,0,0
 باب: امر الصيد في الحرم، ,2112,54,2,2.556818181818182
 .... ,1272,0,0,0
 .... ,1366,0,0,0
 .... ,82,0,0,0
 باب: امر الصيد في الحرم:,519,0,0,0
 باب: الحكم في الصيد:,1123,5,1,0.44523597506678536
 كتاب الحج (15),10,0,0,0
 باب: ما يجوز للمحرم ان يفعله.,58,0,0,0
 باب: ما يقتل المحرم من الدواب:,959,89,5,9.280500521376434
 .... ,12,0,0,0
 .... ,2948,39,3,1.322930800542741
 .... ,36,0,0,0
 .... ,106,0,0,0
 باب: ما يجوز للمحرم ان يفعله:,1105,74,4,6.6968325791855206
 كتاب الحج (16),9,0,0,0
 باب: ما جاء في من احصر بعدو.,58,0,0,0
 باب: الحج عمن يحج عنه:,1921,39,2,2.030192608016658
 .... ,349,0,0,0
 .... ,5,0,0,0
 .... ,523,0,0,0
 .... ,1019,0,0,0
 باب: ما جاء في من احصر بعدو:,134,16,1,11.940298507462686
 .... ,2359,29,2,1.2293344637558288
 كتاب الحج ,56,0,0,0
 باب: ما جاء فيمن احصر بغير عدو:,3249,129,7,3.970452446906741
 .... ,2143,0,0,0
 كتاب الحج (18),10,0,0,0
 باب: الرمل في الطواف، ,4984,144,6,2.889245585874799
 .... ,329,9,1,2.735562310030395
 باب: الرمل في الطواف:,1329,114,7,8.577878103837472
 .... ,48,0,0,0
 .... ,3,0,0,0
 باب: الاستلام في الطواف:,620,52,5,8.38709677419355
 كتاب الحج (19),10,0,0,0
 باب: ركعتا الطواف، ,72,0,0,0
 باب: تقبيل الركن الاسود في الاستلام:,780,23,2,2.9487179487179485
 باب: ركعتا الطواف:,160,0,0,0
 .... ,9,0,0,0
 .... ,1315,0,0,0
 باب: الصلاة بعد الصبح والعصر في الطواف:,901,39,4,4.328523862375139
 باب: وداع البيت:,1012,68,5,6.719367588932807
 باب: جامع الطواف:,1888,18,2,0.9533898305084746
 كتاب الحج (20),2315,172,9,7.429805615550755
 … ,183,0,0,0
 … ,1722,23,2,1.335656213704994
 باب: صيام يوم عرفة:,531,27,2,5.084745762711865
 باب: ما جاء في صيام ايام مني:,515,165,6,32.038834951456316
 كتاب الحج (21),62,0,0,0
 باب: ما يجوز من الهدي:,1800,184,10,10.222222222222223
 باب: العمل في الهدي حين يساق:,1737,125,9,7.196315486470926
 .... ,1,0,0,0
 كتاب الحج (22),78,0,0,0
 باب: العمل في الهدي اذا عطب او ظل:,928,120,10,12.931034482758621
 باب: هدي المحرم اذا اصاب اهله:,2164,29,2,1.3401109057301293
 باب: هدي من فاته الحج:,1160,63,4,5.43103448275862
 باب: من اصاب اهله قبل ان يفيض:,1127,116,7,10.292812777284826
 باب ms1990: ما استيسر من الهدي:,1102,51,4,4.627949183303085
 كتاب الحج (23),70,0,0,0.0
 باب: جامع الهدي:,2329,36,3,1.5457277801631601
 باب: الوقوف بعرفة والمزدلفة:,1840,35,2,1.9021739130434785
 باب: وقوف الرجل وهو غير طاهر، ووقوفه علي دابة:,867,0,0,0
 باب: وقوف من فاته الحج بعرفة:,2041,44,3,2.1558059774620286
 كتاب الحج (24),70,0,0,0
 باب: تقديم النساء والصبيان:,2401,137,7,5.705955851728446
