section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 من اسمه زيد وغيره,374,134,3,35.82887700534759
 باب حرف السين,3,0,0,0
 من اسمه سعد وغيره,977,308,12,31.525076765609008
 من اسمه سعيد وغيره,1630,448,13,27.484662576687118
 باب حرف الشين,3,0,0,0
 من اسمه شهر وغيره,727,197,6,27.097661623108664
 الجزء السادس,2,0,0,0
 باب حرف الشين,3,0,0,0
 من اسمه شقيق ms124,108,54,1,50.0
 باب حرف الصاد,3,0,0,0
 من اسمه صالح وغيره,235,88,2,37.4468085106383
 باب حرف الضاد,3,0,0,0
 من اسمه ضحاك,113,29,1,25.663716814159294
 باب حرف الطاء,3,0,0,0
 من اسمه طيفور وغيره,757,238,6,31.43989431968296
 باب حرف العين,3,0,0,0
 من اسمه عبد الكريم وغيره,5063,1645,40,32.490618210547105
 من اسمه عبد الله,1441,491,10,34.073560027758504
 الجزء السابع,2,0,0,0
 باب حرف العين,3,0,0,0
 من اسمه عبد الله,866,192,6,22.170900692840647
 من اسمه عبيد الله,232,0,0,0
 من اسمه عبد الملك وغيره,4996,1304,36,26.10088070456365
 من اسمه عمر,243,40,2,16.46090534979424
 من اسمه عثمان,175,72,2,41.14285714285714
 من اسمه علي,1152,242,7,21.006944444444446
 الجزء الثامن,2,0,0,0
 باب حرف العين,3,0,0,0
 من اسمه علي,2501,806,22,32.22710915633746
 من اسمه عمران,781,316,10,40.46094750320102
 من اسمه عمرو وعاصم,309,105,3,33.980582524271846
 من اسمه العباس,393,127,4,32.31552162849873
 باب حرف الغين,3,0,0,0
 من اسمه غسان وغالب,199,45,1,22.613065326633166
 باب حرف الفاء,3,0,0,0
 من اسمه فضل وفتح,1005,219,7,21.791044776119403
 باب حرف القاف,3,0,0,0
 من اسمه القاسم وقيس,585,258,5,44.1025641025641
 باب حرف الكاف,3,0,0,0
 من اسمه كرز وكميل,2088,794,24,38.02681992337165
 الجزء التاسع,2,0,0,0
 باب حرف الكاف,3,0,0,0
 من اسمه كرز وكميل,2668,1020,23,38.23088455772114
 باب حرف الميم,3,0,0,0
 من اسمه محمد,5343,2126,55,39.79037993636534
 الجزء العاشر,2,0,0,0
 باب حرف الميم,3,0,0,0
 من اسمه محمد,7843,2421,69,30.868290195078412
 الجزء الحادي عشر,3,0,0,0
 باب حرف الميم,3,0,0,0
 من اسمه محمد,7782,1450,35,18.632742225648933
 الجزء الثاني عشر,3,0,0,0
 باب حرف الميم,3,0,0,0
 من اسمه محمد,283,53,1,18.727915194346288
 من اسمه مسلم وغيره,559,41,2,7.334525939177102
 من اسمه موسي من محدثي جرجان,1350,490,12,36.2962962962963
 من اسمه معروف,290,77,3,26.551724137931032
 من اسمه محمود,348,189,4,54.310344827586206
 من اسمه منصور,520,157,4,30.19230769230769
 باب حرف النون,3,0,0,0
 من اسمه نصير ونعيم وغيره,844,110,3,13.033175355450238
 باب حرف الواو,3,0,0,0
 من اسمه الوجيه وغيره,340,161,4,47.35294117647059
 باب حرف الهاء,3,0,0,0
 من اسمه الهيثم وغيره,639,213,6,33.33333333333333
 باب حرف لام الف,4,0,0,0
 من اسمه لاحق,277,111,3,40.07220216606498
 باب حرف الياء,3,0,0,0
 من اسمه يونس,111,45,1,40.54054054054054
 من اسمه يعقوب,865,274,7,31.676300578034684
 من اسمه يوسف,1230,366,10,29.756097560975608
 من اسمه يحيي,257,102,3,39.688715953307394
 الجزء الثالث عشر,3,0,0,0
 باب حرف الياء,3,0,0,0
 من اسمه اليسع ويزداذ,225,139,3,61.77777777777778
 من عرف بالكنية ولم اجد له اسما,523,188,6,35.94646271510516
 ذكر من روي من النساء من اهل جرجان ونواحيها.,725,224,5,30.896551724137932
 فصل: وقد يقع التصحيف في الجرجاني,371,0,0,0
 زيادات استدركها المءلف من تاريخ استراباذ,6,0,0,0
 من حرف الالف,2085,73,5,3.501199040767386
 حرف الباء,184,0,0,0
 حرف الجيم,360,0,0,0
 حرف الحاء,411,0,0,0
 حرف الخاء,16,0,0,0
 حرف الدال,15,0,0,0
 حرف الزاي,19,0,0,0
 حرف السين,128,0,0,0
 حرف الشين,21,0,0,0
 حرف العين,611,20,1,3.273322422258593
 الجزء الرابع عشر,3,0,0,0
 زيادات استدركها المءلف من تاريخ استراباذ,6,0,0,0
 حرف العين,871,51,1,5.855338691159587
 حرف الغين,27,0,0,0
 حرف الفاء,223,0,0,0
 حرف القاف,32,0,0,0
 حرف الميم من اسمه محمد,1666,200,8,12.004801920768307
 من اسمه يوسف من اهل استراباذ وذكره ابو سعد الادريسي الحافظ,798,26,1,3.258145363408521
 فواءد ثبتت في نسخة الاصل وليست من تاريخ جرجان ولا تتعلق به جمعناها هنا,14,0,0,0
 ذكر ابان بن ابي عياش والخلاف فيه,386,30,1,7.772020725388601
 اسد بن عمرو البجلي قاضي واسط والخلاف فيه,143,0,0,0
 جابر الجعفي والكلام فيه,163,0,0,0
 ذكر جعفر بن سليمان الضبعي,117,0,0,0
 ابو الاشهب جعفر بن الحارث,72,0,0,0
 ذكر حماد بن نجيح والخلاف فيه,75,0,0,0
 ذكر الحجاج بن ارطاة والخلاف فيه,204,0,0,0
 ذكر الحكم بن ظهير والخلاف فيه,101,0,0,0
 ذكر حميد بن زياد ابي صخر والخلاف فيه,65,0,0,0
 ذكر خالد بن يزيد بن ابي مالك ms341 والخلاف فيه,147,0,0,0
 ذكر الخليل بن مرة والخلاف فيه,82,0,0,0
 ذكر زكريا بن منظور والخلاف فيه,125,0,0,0
 ذكر زاءدة بن ابي الرقاد والخلاف فيه,128,17,1,13.28125
 الحارث الاعور والخلاف فيه,144,0,0,0
 ذكر داود بن فراهيج والخلاف فيه,86,0,0,0
 عمرو بن شعيب والخلاف فيه ....1,414,63,1,15.217391304347828
