section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 باب تطهير قلبه من الغل وانقاء جوفه بالشق والغسل,5244,1094,16,20.86193745232647
 باب ذكر عروجه الي السماء واجتماعه بجماعة من الانبياء,10273,1792,28,17.443784678282878
 باب ما روي في فصاحة لسانه وحسن منطقه,2641,1859,33,70.39000378644454
 باب ما ذكر من شجاعته وشدته واشتهر بين الناس من بطشه وقوته,2422,1183,23,48.84393063583815
 باب ما عرف من جوده وسخاءه ووصف من بذله وعطاءه,3225,2094,32,64.93023255813954
 باب ما حفظ من مزاحه وورد من سعة صدره وانشراحه,2398,1450,29,60.46705587989991
 باب ذكر ما عرف من حسن بشره ومعرفة ما وصف به من طيب نشره,1001,653,11,65.23476523476523
 باب ما ذكر من حياءه وظهر من حسن عهده ووفاءه,1622,1041,15,64.18002466091245
 باب جامع في صفة احواله ومعرفة افعاله واقواله,2854,1925,36,67.44919411352488
 باب ذكر تواضعه لربه ورحمته لامته ورافته بصحبه,8282,4931,83,59.53875875392417
 باب ذكر تقلله وزهده وتبتله في العبادة وجده,15665,9391,149,59.94893073731248
 باب ما ورد في شعره وشيبه وخضابه وما ذكر في خاتمه وعمامته وثيابه,15459,10150,182,65.65754576622032
 باب ذكر سلاحه ومركوبه ومعرفة مطعومه ومشروبه,10405,5536,114,53.205189812590106
 باب معرفة عبيده واماءه وذكر حديثه وكتابه,8,0,0,0
 مع مراعاة الحروف في اسماءهم وذكر بعض ما ذكر من انباءهم,13234,5663,121,42.791295148859
 فاما اماءه صلي الله عليه وسلم,2322,1244,23,53.574504737295435
 فاما خدمه عليه السلام,2930,758,18,25.870307167235495
 واما كتابه صلي الله عليه وسلم,6353,2643,54,41.602392570439164
 امناءه عليه السلام,263,158,3,60.07604562737643
 باب مختصر من دلاءل نبوته وما ظهر فيما دعا فيه من بركته,1257,980,9,77.96340493237868
 باب جامع من دلاءل نبوته عليه السلام,7,0,0,0
 سبب اسلام العباس بن عبد المطلب رضي الله عنه,305,204,2,66.88524590163935
 ما جاء في تسليم الحجر والشجر عليه صلي الله عليه وسلم,418,305,5,72.96650717703349
 ما ذكر في اجابة الاشجار اذا دعاهن عند سءال من يريد لاظهار اية ودلالة,4195,1014,19,24.171632896305127
 ظهور بركته في الشاة التي لم يكن فيها لبن حتي نزل لها لبن,1201,284,5,23.646960865945047
 كلام الظبية وشهادتها للنبي صلي الله عليه وسلم بالرسالة,194,51,1,26.288659793814436
 ما جاء في شهادة الضب للنبي صلي الله عليه وسلم بالرسالة,1227,158,2,12.876935615321925
 ذكر الوحش الذي كان يقبل ويدبر فاذا احسن برسول الله صلي الله عليه,417,193,4,46.28297362110312
 شهادة الرضيع لنبينا صلي الله عليه وسلم بالرسالة,339,156,3,46.017699115044245
 باب في اسلام الجن,603,250,3,41.459369817578775
 ما جاء في حنين الجذع,1471,639,12,43.43983684568321
 ذكر من اسم ابيه عثمان,4212,1373,36,32.597340930674264
 ذكر من اسم ابيه علي من الاحمدين,15196,4816,103,31.69255067122927
 ذكر من اسم ابيه عمر من الاحمدين,2103,730,17,34.71231573941987
 ذكر من اسم ابيه عمرو من الاحمدين,6942,1823,41,26.26044367617401
 ذكر من اسم ابيه عيسي من الاحمدين,4319,1748,45,40.472331558231076
 حرف الغين في اباء الاحمدين,963,402,8,41.74454828660436
 حرف الفاء في اباء الاحمدين,4606,1898,40,41.20712114633087
 حرف القاف في اباء الاحمدين,1603,681,13,42.48284466625078
 حرف الكاف في اباء الاحمدين,765,124,3,16.209150326797385
 حرف اللام في اباء الاحمدين,228,89,1,39.03508771929825
 حرف الميم في اباء الاحمدين من اسم ابيه محمد مع مراعاة اسماء الاجداد من,74222,27822,637,37.484842768990326
 ذكر من اسم ابيه محمود من الاحمدين,4991,1624,28,32.53856942496493
 ذكر من اسم ابيه منصور من الاحمدين,2991,794,22,26.546305583416917
 ذكر من اسم ابيه موسي من الاحمدين,1444,551,10,38.15789473684211
 حرف النون في اباء الاحمدين,104,28,2,26.923076923076923
 ذكر من اسم ابيه نصر من الاحمدين,3797,1049,25,27.62707400579405
 حرف الواو في اسماء اباء الاحمدين,271,146,3,53.874538745387454
 حرف الهاء في اباء الاحمدين,2405,1077,24,44.78170478170478
 حرف الياء في اباء الاحمدين,5,0,0,0
 ذكر من اسم ابيه يحيي,4579,1677,43,36.623716968770474
 ذكر من اسم ابيه يزيد من الاحمدين,2473,607,13,24.545086938940557
 ذكر من اسم ابيه يوسف من الاحمدين,4200,1802,35,42.904761904761905
 ذكر من اسمه ابان,10131,4267,92,42.118250913039184
 ذكر من اسمه ابراهيم,4,0,0,0
 حرف الالف ,2,0,0,0
 في اباء من اسمه ابراهيم,26406,13543,247,51.287586154661824
 ذكر من اسم ابيه احمد ممن اسمه ابراهيم,23474,8666,202,36.91744057254835
 ذكر من اسم ابيه اسماعيل ممن اسمه ابراهيم,2678,1069,20,39.917849141150114
 حرف الباء في اباء من اسمه ابراهيم,1479,495,9,33.46855983772819
 حرف التاء في اباء من اسمه ابراهيم,620,66,4,10.64516129032258
 حرف الثاء فارغ حرف الجيم في اباء من اسمه ابراهيم,850,417,8,49.05882352941177
 حرف الحاء في اباء من اسمه ابراهيم,1730,884,20,51.09826589595375
 ذكر من اسم ابيه الحسن ممن يسمي ابراهيم,471,171,2,36.30573248407643
 ذكر من اسم ابيه الحسين ممن يسمي ابراهيم,1809,594,15,32.83582089552239
 حرف الخاء في اباء من اسمه ابراهيم,280,60,2,21.428571428571427
 حرف الدال وحرف الذال وحرف الراء فارغة,7,0,0,0
 حرف الزاي في اباء من يسمي ابراهيم,80,36,1,45.0
 حرف السين في اباء من اسمه ابراهيم,3937,1035,23,26.289052578105153
 ذكر من اسم ابيه سليمان ممن اسمه ابراهيم,2470,1050,18,42.51012145748988
 حرف الشين في اباء من اسمه ابراهيم,5026,2444,56,48.62713887783526
 حرف الصاد ,2,0,0,0
 في اباء من اسمه ابراهيم,771,244,6,31.647211413748376
 حرف الضاد فارغ,3,0,0,0
 حرف الطاء في اباء من اسمه ابراهيم,185,64,1,34.5945945945946
 حرف الظاء فارغ,3,0,0,0
 حرف العين في اباء من اسمه ابراهيم,461,148,3,32.10412147505423
 ذكر من اسم ابيه عبد الله ممن اسمه ابراهيم,22333,8753,166,39.19312228540724
 حرف الغين فارغ ,3,0,0,0
 حرف الفاء في اباء من اسمه ابراهيم,87,18,1,20.689655172413794
 حرف القاف فارغ ,3,0,0,0
 حرف الكاف في اباء من اسمه ابراهيم,639,194,4,30.359937402190923
 حرف اللام في اباء من اسمه ابراهيم,180,73,1,40.55555555555556
 حرف الميم في اباء من اسمه ابراهيم,35109,11094,237,31.598735366999914
 حرف النون في اباء من اسمه ابراهيم,1924,274,7,14.241164241164242
 حرف الواو ,2,0,0,0
 في اباء من اسمه ابراهيم,1785,759,18,42.52100840336134
 حرف الهاء في اباء من اسمه ابراهيم,1244,502,13,40.353697749196144
 ذكر من اسم ابيه هشام,2843,956,24,33.62645093211397
 حرف الياء في اباء من اسمه ابراهيم ,7,0,0,0
 ذكر من اسم ابيه يحيي ممن يسمي ابراهيم,3654,1443,30,39.49096880131363
 ذكر من اسمه ابراهيم ممن لم ينسب,18037,7575,145,41.997006154016745
 باب ذكره في حرف الضاد ان شاء الله عزوجل,4022,1793,42,44.57981103928394
 ذكر من اسمه ادريس,28454,12575,237,44.19413790679694
 ذكر من اسمه ارطاة,3387,1608,30,47.475642161204604
 ذكر من اسمه ارقم,7203,1295,28,17.978620019436345
 ذكر من اسمه ازهر,362,137,4,37.84530386740331
 ذكر من اسمه اسامة,14647,5866,114,40.049156823922985
 ذكر من اسمه اسحاق,332,114,2,34.33734939759036
 ذكر من اسم ابيه ابراهيم ممن اسمه اسحاق,20803,8197,179,39.40297072537614
 ذكر من‬ اسم ابيه اسماعيل ممن اسمه اسحاق,565,279,5,49.38053097345133
 حرف الباء في اباء من اسمه اسحاق,1592,680,17,42.71356783919598
 حرف التاء فارغ,3,0,0,0
 حرف الثاء في اباء من اسمه اسحاق,423,230,6,54.37352245862884
 حرف الجيم فارغ,3,0,0,0
 حرف الحاء في اباء من اسمه اسحاق,1941,615,16,31.68469860896445
 حرف الخاء في اباء من اسمه اسحاق,481,294,7,61.12266112266113
 حرف الدال في اباء من اسمه اسحاق,119,77,1,64.70588235294117
 حرف الذال فارغ,3,0,0,0
 حرف الراء في اباء من اسمه اسحاق,1447,708,16,48.92881824464409
 حرف الزاي فارغ,3,0,0,0
 حرف السين في اباء من اسمه اسحاق,1943,1007,21,51.82707153885744
 حرف الشين فارغ,3,0,0,0
 حرف الصاد في اباء من اسمه اسحاق,24,0,0,0
 حرف الضاد في اباء من اسمه اسحاق,692,294,6,42.48554913294797
 حرف الطاء في اباء من اسمه اسحاق,1154,529,9,45.84055459272097
 حرف الظاء فارغ,3,0,0,0
 حرف العين في اباء من اسمه اسحاق,10032,4962,111,49.461722488038276
 حرف الغين وحرف الفاء فارغان,5,0,0,0
 حرف القاف في اباء من اسمه اسحاق,917,452,9,49.291166848418754
 حرف الكاف وحرف اللام فارغان,5,0,0,0
 حرف الميم في اباء من اسمه اسحاق,4872,2039,39,41.85139573070607
 حرف النون وحرف الواو وحرف الهاء وحرف اللام الف فارغة,10,0,0,0
 حرف الياء في اباء من اسمه اسحاق,3850,1949,33,50.62337662337663
 من لم ينسب ممن اسمه اسحاق,239,97,3,40.58577405857741
 ذكر من اسمه اسد,11719,5400,111,46.07901698097107
 ذكر من اسمه اسماعيل,4,0,0,0
 ذكر من اسم ابيه احمد ممن اسمه اسماعيل,2888,1003,19,34.729916897506925
 ذكر من اسم ابيه ابراهيم ممن يسمي اسماعيل,3097,1161,26,37.48789150791088
 حرف الباء في اباء من يسمي اسماعيل,364,208,3,57.14285714285714
 حرف التاء وحرف الثاء وحرف الجيم فارغة,7,0,0,0
 حرف الحاء في اباء من اسمه اسماعيل,3442,1474,33,42.82393957001743
 حرف الخاء في اباء من اسمه اسماعيل,233,55,1,23.605150214592275
 حرف الدال وحرف الذال فارغان,5,0,0,0
 حرف الراء في اباء من اسمه اسماعيل,2602,1452,31,55.80322828593389
 حرف الزاي في اباء من يسمي اسماعيل,147,80,2,54.421768707483
 حرف السين في اباء من اسمه اسماعيل,510,94,4,18.43137254901961
 حرف الشين فارغ,3,0,0,0
 حرف الصاد في اباء من اسمه اسماعيل,977,257,4,26.305015353121803
 حرف الضاد وحرف الطاء فارغة,5,0,0,0
 حرف العين في اباء من اسمه اسماعيل,221,145,2,65.61085972850678
 ذكر من اسم ابيه عبد الله ممن يسمي اسماعيل,3445,1680,32,48.76632801161103
 ذكر من اسمه ابيه عبيد الله ممن يسمي اسماعيل,3935,2029,43,51.562897077509525
 ذكر من اسم ابيه عبد الرحمن ممن اسمه اسماعيل,15145,5407,137,35.701551667216904
 ذكر من اسمه اسود,13450,5560,111,41.33828996282528
 ذكر من اسمه اشعث,14673,5065,107,34.519184897430655
 ذكر من اسمه اصبغ,2492,512,12,20.545746388443018
 ذكر من اسمه افلح,13161,3639,83,27.64987462958742
 ذكر من اسمه امرء القيس,7491,2620,54,34.97530369777066
 ذكر من اسمه امية,16258,4798,104,29.511625046131133
 ذكر من اسمه انس,24764,13191,266,53.26683895978033
 ذكر من اسمه اوس,17957,6224,124,34.660578047558054
 ذكر من اسمه اياس,9790,4406,109,45.00510725229827
 ذكر من اسمه ايمن,5464,2740,55,50.14641288433383
 ذكر من اسمه ايوب,23276,10363,201,44.52225468293521
 حرف الباء,2,0,0,0
 ذكر من اسمه بسر,5506,2545,52,46.22230294224482
 ذكر من اسمه بسطام,57,0,0,0
 ذكر من اسمه بشارة,664,94,3,14.156626506024098
 ذكر من اسمه بشر,28076,11644,275,41.47314432255307
 ذكر من اسمه بشير,9972,3971,88,39.82150020056157
 ذكر من اسمه بشير,1920,1199,18,62.44791666666667
 ذكر من اسمه بطريق,279,158,4,56.63082437275986
 ذكر من اسمه بغا,501,66,1,13.17365269461078
 ذكر من اسمه بقية,6767,3765,89,55.63765331757057
 ذكر من اسمه بقي,1504,210,9,13.962765957446807
 ذكر من اسمه بكار,4061,1226,34,30.189608470819994
 ذكر من اسمه بكر,2879,1228,23,42.65369920111149
 ذكر من اسمه بكير ,1888,829,19,43.90889830508475
 ذكر من اسمه بلج,324,69,3,21.296296296296298
 ذكر من اسمه بلعم,2855,544,14,19.05429071803853
 ذكر من اسمه بنان,122,0,0,0
 ذكر من اسمه بندار,491,238,4,48.472505091649694
 ذكر من اسمه بندقة,46,0,0,0
 ذكر من اسمه بوري,112,17,1,15.178571428571427
 ذكر من اسمه بلال,32852,16465,343,50.1187142335322
 ذكر من اسمه بيهس,426,48,2,11.267605633802818
 حرف التاء,5573,1329,25,23.847120043064777
 ذكر من اسمه تبوك,3659,1531,33,41.842033342443294
 ذكر من اسمه تمام,3005,1360,24,45.25790349417637
 ذكر من اسمه تميم,12125,4720,92,38.927835051546396
 ذكر من اسمه توبة,2441,1004,23,41.13068414584187
 حرف الثاء,2,0,0,0
 ذكر من اسمه ثابت,13951,5964,131,42.74962368289012
 ذكر من اسمه ثمامة,3185,1579,33,49.576138147566716
 ذكر من اسمه ثوبان,8991,4622,108,51.40696251807363
 حرف الجيم,2,0,0,0
 ذكر من اسمه جابر,14128,7226,138,51.1466591166478
 ذكر من اسمه جماهر,1802,535,11,29.689234184239734
 ذكر من اسمه جميل,6432,1417,35,22.03047263681592
 ذكر من اسمه جناح,718,320,9,44.56824512534819
 ذكر من اسمه جنادة,4257,1898,45,44.585388771435284
 ذكر من اسمه جندب,4727,1626,32,34.39813835413582
 ذكر من اسمه جنيد,5830,2076,52,35.60891938250429
 ذكر من اسمه جيش,947,157,4,16.578669482576558
 حرف الحاء المهملة,1919,797,21,41.53204794163627
 ذكر من اسمه حاتم,7081,2362,53,33.35687049851716
 ذكر من اسمه حاجب,1461,595,11,40.72553045859001
 ذكر من اسمه حارثة,2774,500,14,18.02451333813987
 ذكر من اسمه الحارث,29943,10427,239,34.82283004374979
 ذكر من اسمه حازم,520,131,4,25.192307692307693
 ذكر من اسمه حامد بالحاء والميم والدال المهملتان,1653,738,18,44.64609800362977
 ذكر من اسمه حباب بالحاء المهملة,525,213,6,40.57142857142857
 ذكر من اسمه حبيب,18691,6662,159,35.64282274891659
 ذكر من اسمه حبيش بالحاء والباء والياء والشين,1831,608,21,33.20589841616603
 ذكر من اسمه الحجاج بالحاء المهملة والجيم المعجمة,30826,9713,240,31.509115681567508
 ذكر من اسمه حجر بالحاء والجيم,28593,10704,250,37.43573601930542
 ذكر من اسمه حرب,11487,4714,111,41.0376947854096
 ذكر من اسمه حر,5764,2026,51,35.14920194309507
 ذكر من اسمه حسان,21552,8933,170,41.44858945805493
 ذكر من اسمه الحسن,6438,2464,49,38.27275551413483
 ذكر من اسم ابيه اسحاق ممن اسمه الحسن,886,328,6,37.020316027088036
 ذكر من اسم ابيه ابراهيم ممن اسمه الحسن,1517,795,15,52.40606460118655
 حرف الباء في اباء من اسمه الحسن,334,168,3,50.29940119760479
 حرف التاء والثاء فارغان,4,0,0,0
 حرف الجيم في اباء من اسمه الحسن,1175,119,3,10.127659574468085
 حرف الحاء في اباء من اسمه الحسن,9598,3205,71,33.392373411127316
 حرف الخاء فارغ,3,0,0,0
 حرف الدال في اباء من اسمه الحسن,105,55,1,52.38095238095239
 حرف الذال فارغ,3,0,0,0
 حرف الراء في اباء من اسمه الحسن,1515,187,5,12.343234323432343
 حرف الزاي في اباء من اسمه الحسن,179,104,2,58.10055865921788
 حرف السين في اباء من اسمه الحسن,4554,1411,26,30.983750548967944
 حرف الشين في اباء من اسمه الحسن,926,431,9,46.54427645788337
 حرف الصاد في اباء من اسمه الحسن,234,60,1,25.64102564102564
 حرف الضاد فارغ,3,0,0,0
 حرف الطاء,538,237,4,44.05204460966542
 حرف الظاء فارغ,3,0,0,0
 حرف العين في اباء من اسمه الحسن,60003,26962,536,44.93441994566938
 حرف الغين في اباء من اسمه الحسن,1015,390,9,38.42364532019704
 حرف القاف في اباء من اسمه الحسن,910,269,6,29.560439560439562
 حرف الكاف وحرف اللام فارغان,5,0,0,0
 حرف الميم في اباء من اسمه الحسن,11739,4645,99,39.56895817360934
 حرف النون في اباء من اسمه الحسن,590,201,4,34.067796610169495
 حرف الواو في اباء من اسمه الحسن,1072,472,11,44.02985074626866
 حرف الهاء في اباء من اسمه الحسن,13772,4862,106,35.3035143769968
 حرف اللام الف فارغ,4,0,0,0
 حرف الياء في اباء من اسمه الحسن,2329,1102,27,47.316444826105624
 ذكر من اسمه الحسين,4,0,0,0
 حرف الالف في اسماء اباءهم,7750,2434,49,31.406451612903226
 حرف الباء وحرف التاء وحرف الثاء فارغة,7,0,0,0
 حرف الجيم في اباء من اسمه الحسين,776,183,3,23.582474226804123
 حرف الحاء في اباء من اسمه الحسين,2529,722,14,28.548833531039936
 حرف الخاء في اباء من اسمه الحسين,356,74,1,20.786516853932586
 حرف الدال فارغ,3,0,0,0
 حرف الذال في اباء من اسمه الحسين,414,161,4,38.88888888888889
 حرف الراء في اباء من اسمه الحسين,275,203,4,73.81818181818181
 حرف الزاي فارغ,3,0,0,0
 حرف السين في اباء من اسمه الحسين,832,376,7,45.19230769230769
 حرف السين وحرف الصاد فارغان,5,0,0,0
 حرف الضاد في اباء من اسمه الحسين,1651,426,10,25.802543912780134
 حرف الطاء في اباء من @Auto_ISB@ اسمه الحسين,89,44,1,49.43820224719101
 حرف الظاء فارغ,3,0,0,0
 حرف العين في اباء من اسمه الحسين,53087,23474,456,44.217981803454705
 حرف الغين فارغ,3,0,0,0
 حرف الفاء في اباء من اسمه الحسين,491,257,4,52.342158859470466
 حرف القاف في اباء من اسمه الحسين,31,0,0,0
 حرف الكاف فارغ,3,0,0,0
 حرف اللام في اباء من اسمه الحسين,53,0,0,0
 حرف الميم,2,0,0,0
 ذكر من اسم ابيه محمد ممن يسمي الحسين,10665,3821,75,35.827473042662916
 حرف النون في اباء من اسمه الحسين,730,342,7,46.849315068493155
 حرف الواو في اباء من اسمه الحسين,1656,1026,19,61.95652173913043
 حرف الهاء في اباء من اسمه الحسين,824,418,9,50.728155339805824
 حرف الياء في اباء من اسمه الحسين,2608,941,22,36.081288343558285
 ذكر من اسمه حصين,10239,4915,98,48.00273464205489
