section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
,105,90,1,85.71428571428571
 اجعلوا حجكم عمرة، قال فقال الناس يا رسول الله، قد احرمنا بالحج فكيف نجعلها عمرة؟ قال ,189,127,1,67.1957671957672
 رايت عمود الكتاب انتزع من تحت وسادتي، فنظرت فاذا هو نور عمد به الي الشام! الا ان الايمان ,129,107,1,82.94573643410853
 يدعي نوح يوم القيامة، فيقال له هل بلغت؟ فيقول نعم، فيدعي قومه فيقال لهم هل بلغكم؟ ,327,217,2,66.36085626911316
 انصر اخاك ظالما او مظلوما، قال قلت يا رسول الله، انصره مظلوما، فكيف انصره ظالما؟ قال ,403,304,4,75.43424317617865
 عن بيعتين وعن لبستين ان يلبس الرجل الثوب الواحد ويشمل به ويطرح احد جانبيه علي منكبه، ,169,137,1,81.06508875739645
 من اعتق رقبة اعتق الله عز وجل بكل عضو منها عضوا منه من النار، حتي فرجه ,181,164,1,90.60773480662984
 دخلت الجنة فاذا انا بقصر من ذهب فقلت لمن هذا القصر؟ ، فقالوا لشاب من قريش فظننت اني انا ,1023,823,7,80.4496578690127
 يخطب يوم الجمعة الي جانب خشبة مسندا ظهره اليها، فلما كثر الناس قال ابنوا لي منبرا له ,150,100,1,66.66666666666666
 الصوم لي وانا اجزي به، يدع شهوته واكله وشربه من اجلي، والصوم جنة، وللصاءم فرحتان فرحة ,288,187,2,64.93055555555556
 اذا كنا سفرا، او مسافرين، ان لا ننزع خفافنا ثلاثة ايام ولياليهن الا من جنابة، ولكن من ,58,0,0,0
 المرء مع من احب,9,0,0,0
 من قبل المغرب بابا يفتح الله عز وجل للتوبة مسيرة عرضه اربعون سنة ولا يغلق حتي تطلع الشمس ,678,505,5,74.48377581120944
 ، اجلسي في ادني نواحي السكك حتي اجلس اليك، ففعلت، فجلس اليها حتي قضت ,840,751,8,89.40476190476191
 اكفلوا لي بست اكفل لكم بالجنة اذا حدث احدكم فلا يكذب، واذا اءتمن فلا يخن، واذا وعد فلا ,156,131,1,83.97435897435898
 من احتبس فرسا في سبيل الله عز وجل، ايمانا بالله، وتصديق موعود الله، كان شبعه وريه وروثه ,128,105,1,82.03125
 الله لا يقبض العلم انتزاعا ينتزعه من الناس، ولكن يقبض العلماء، فاذا لم يبق عالما اتخذ ,203,177,2,87.192118226601
 لا حسد الا في اثنتين رجل اتاه الله القران فهو يقوم به اناء الليل واناء النهار، ورجل اتاه ,249,204,2,81.92771084337349
 يغتسل من جنابة، فياخذ حفنة لشق راسه الايمن، ثم ياخذ حفنة لشق راسه ,242,199,2,82.23140495867769
 لما مات ابراهيم ابن رسول الله صلي الله عليه وسلم، قال رسول الله صلي الله عليه وسلم له ,107,79,1,73.83177570093457
 يصبح جنبا من غير احتلام ثم يتم صومه ,14,0,0,0
