section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
,6,0,0,0
 ترجمة ابن كثير,143,0,0,0
 شيوخه:,90,0,0,0
 وفاته:,29,0,0,0
 مصنفاته,23,0,0,0
 ا- المءلفات المطبوعة:,275,0,0,0
 ب- المءلفات المخطوطة:,25,0,0,0
 ج- المءلفات المفقودة:,145,0,0,0
 [مقدمة المءلف],3439,407,18,11.834835708054667
 مقدمة مفيدة تذكر في اول التفسير قبل الفاتحة,804,20,1,2.4875621890547266
 سورة الفاتحة,807,61,2,7.558859975216853
 ذكر ما ورد في فضل الفاتحة,1622,295,11,18.18742293464858
 الكلام علي ما يتعلق بهذا الحديث مما يختص بالفاتحة من وجوه,753,70,3,9.296148738379815
 الكلام علي تفسير الاستعاذة,1191,191,8,16.036943744752307
 [مسالة],103,0,0,0
 [مسالة],270,0,0,0
 [فصل],617,11,1,1.7828200972447326
 [سورة الفاتحة (1) : اية 1],865,10,1,1.1560693641618496
 فصل في فضلها,1300,182,7,14.000000000000002
 [القول في تاويل الله],821,0,0,0
 القول في تاويل الرحمن الرحيم,1063,51,2,4.797742238946378
 [سورة الفاتحة (1) : اية 2],455,0,0,0
 ذكر اقوال السلف في الحمد,636,89,4,13.9937106918239
 [القول في تاويل رب العالمين],624,35,2,5.6089743589743595
 [سورة الفاتحة (1) : اية ,108,0,0,0
 [سورة الفاتحة (1) : اية 4],614,0,0,0
 [سورة الفاتحة (1) : اية ,846,13,1,1.5366430260047281
 [سورة الفاتحة (1) : اية ,1186,171,7,14.418212478920742
 [سورة الفاتحة (1) : اية 7],1335,85,4,6.367041198501873
 [فصل في معاني هذه السورة],317,0,0,0
 [فصل في التامين],702,0,0,0
 88- 89 ,180,40,1,22.22222222222222
 تفسير سورة البقرة,3,0,0,0
 [ذكر ما ورد في فضلها],1001,184,7,18.38161838161838
 (ذكر ما ورد في فضلها مع ال عمران),816,155,7,18.995098039215684
 ذكر ما ورد في فضل السبع الطوال,355,103,4,29.014084507042252
 فصل-[البقرة نزلت بالمدينة],356,39,2,10.955056179775282
 [سورة البقرة (2) : اية ,2082,113,5,5.427473583093179
 [سورة البقرة (2) : اية ,1058,40,2,3.780718336483932
 [سورة البقرة (2) : اية ,1667,236,8,14.157168566286742
 [سورة البقرة (2) : اية ,707,0,0,0
 [سورة البقرة (2) : اية ,453,49,2,10.816777041942604
 [سورة البقرة (2) : اية ,464,44,3,9.482758620689655
