section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 ومن الغرباء في هذا الباب,446,0,0,0
 باب عبد الرحمن,3,0,0,0
 من اسمه عبد الرحمن,2639,75,3,2.8419856006062902
 ومن الغرباء في هذا الباب,59,0,0,0
 باب عبد الملك,3,0,0,0
 من اسمه عبد الملك,1349,130,5,9.636767976278724
 ومن الغرباء في هذا الباب,119,0,0,0
 باب عبد العزيز,3,0,0,0
 من اسمه عبد العزيز,735,10,1,1.3605442176870748
 باب عبد الاعلي,3,0,0,0
 من اسمه عبد الاعلي,542,0,0,0
 وممن شهر بكنيته في هذا الاسم,35,0,0,0
 باب عبد الجبار,3,0,0,0
 من اسمه عبد الجبار,120,0,0,0
 باب عبد الوهاب,3,0,0,0
 من اسمه عبد الوهاب,144,0,0,0
 باب عبد السلام,3,0,0,0
 من اسمه عبد السلام,756,0,0,0
 باب عبد الواحد,3,0,0,0
 من اسمه عبد الواحد,151,0,0,0
 باب عبد الحميد,3,0,0,0
 من اسمه عبد الحميد,141,0,0,0
 باب عبد الكريم,3,0,0,0
 من اسمه عبد الكريم,97,0,0,0
 باب عبد المجيد,3,0,0,0
 من اسمه عبد المجيد,80,0,0,0
 باب عبد القادر,3,0,0,0
 من اسمه عبد القادر,99,0,0,0
 باب عبد البر,3,0,0,0
 من اسمه عبد البر,93,0,0,0
 باب الافراد من المعبدين,283,19,1,6.713780918727916
 باب عباس,2,0,0,0
 من اسمه عباس,593,0,0,0
 ومن الغرباء في هذا الاسم,140,0,0,0
 باب عتاب,2,0,0,0
 من اسمه عتاب,255,0,0,0
 باب عثمان,2,0,0,0
 من اسمه عثمان,1315,25,1,1.9011406844106464
 باب عجنس,2,0,0,0
 من اسمه عجنس,24,0,0,0
 وممن كان يعرف بهذه الكنية,195,24,1,12.307692307692308
 باب عفان,2,0,0,0
 من اسمه عفان,87,0,0,0
 باب علي,2,0,0,0
 من اسمه علي,1393,139,5,9.978463747307968
 ومن الغرباء في هذا الاسم,203,0,0,0
 باب عمرو,2,0,0,0
 من اسمه عمرو,316,84,3,26.582278481012654
 باب عمر,2,0,0,0
 من اسمه عمر,1290,23,2,1.7829457364341086
 باب عمران,2,0,0,0
 من اسمه عمران,156,0,0,0
 باب عميرة,2,0,0,0
 من اسمه عميرة,129,0,0,0
 باب علاء,2,0,0,0
 من اسمه علاء,189,14,1,7.4074074074074066
 باب عيسي,2,0,0,0
 من اسمه عيسي,1443,97,3,6.722106722106721
 ومن الغرباء,67,0,0,0
 باب عيشون,2,0,0,0
 من اسمه عيشون,88,15,1,17.045454545454543
 الافراد في حرف العين,1037,13,1,1.253616200578592
 حرف الغين,2,0,0,0
 باب الغازي,2,0,0,0
 من اسمه الغازي,163,12,1,7.361963190184049
 باب غالب,2,0,0,0
 من اسمه غالب,92,0,0,0
 باب غانم,2,0,0,0
 من اسمه غانم,118,0,0,0
 وممن شهر بالكنية في هذا الباب,30,0,0,0
 حرف الفاء,2,0,0,0
 باب فتح,2,0,0,0
 من اسمه فتح,190,0,0,0
 باب فرج,2,0,0,0
 من اسمه Milestone300 فرج,385,0,0,0
 وممن عرف بالسكنية في هذا الباب,29,0,0,0
 باب فضل,2,0,0,0
 من اسمه فضل,290,36,2,12.413793103448276
 باب الافراد من الفاء,318,0,0,0
 حرف القاف,2,0,0,0
 باب قاسم,2,0,0,0
 من اسمه قاسم,3527,105,8,2.977034306776297
 الافراد من حرف القاف,295,24,1,8.135593220338983
 حرف الكاف,2,0,0,0
 افراد,151,0,0,0
 حرف اللام,2,0,0,0
 باب لب - من اسمه لب:,65,0,0,0
 الافراد,39,0,0,0
 حرف الميم,2,0,0,0
 باب مالك,2,0,0,0
 من اسمه مالك,240,15,1,6.25
 من اسمه محمد,23859,610,28,2.5566872039901085
 ومن الغرباء في هذا الباب,1938,274,5,14.138286893704851
 باب محارب,2,0,0,0
 من اسمه محارب,156,0,0,0
 باب محبوب,2,0,0,0
 من اسمه محبوب,106,0,0,0
 باب محفوظ,2,0,0,0
 من اسمه محفوظ,104,0,0,0
 باب محمود,2,0,0,0
 من اسمه محمود,168,0,0,0
 باب مروان,2,0,0,0
 من اسمه مروان,518,22,1,4.247104247104247
 باب مسلم,2,0,0,0
 من اسمه مسلم,373,0,0,0
 باب مسلمة,2,0,0,0
 من اسمه مسلمة,689,55,1,7.982583454281568
 باب مسعود,2,0,0,0
 من اسمه مسعود,303,0,0,0
 باب مسرور,2,0,0,0
 من اسمه مسرور,67,0,0,0
 باب مصعب,2,0,0,0
 من اسمه مصعب,162,0,0,0
 باب مطرف,2,0,0,0
 من اسمه مطرف,571,0,0,0
 باب معاوية ,2,0,0,0
 من اسمه معاوية,772,263,10,34.067357512953365
 باب مفرج,2,0,0,0
 من اسمه مفرج,113,17,1,15.04424778761062
 باب منذر,2,0,0,0
 من اسمه منذر,529,0,0,0
 باب موسي,2,0,0,0
 من اسمه موسي,1037,146,6,14.07907425265188
 ومن الغرباء,67,0,0,0
 باب الافراد من حرف الميم,1143,9,1,0.7874015748031495
 حرف النون,2,0,0,0
 باب نصر,2,0,0,0
 من اسمه نصر,61,0,0,0
 الافراد من حرف النون,637,60,2,9.419152276295135
 حرف الواو,2,0,0,0
 باب وليد,2,0,0,0
 من اسمه وليد,442,0,0,0
 باب وهب,2,0,0,0
 من اسمه وهب,684,0,0,0
 وممن شهر بكنيته في هذا الباب,62,0,0,0
 الافراد,182,0,0,0
 ومن الغرباء,57,17,1,29.82456140350877
 حرف الهاء,2,0,0,0
 باب هارون,2,0,0,0
 من اسمه هارون,386,18,1,4.66321243523316
 باب هاشم,2,0,0,0
 من اسمه هاشم,638,0,0,0
 باب هشام,2,0,0,0
 من اسمه هشام,262,0,0,0
 باب الافراد في الهاء,202,18,1,8.91089108910891
 حرف الياء,2,0,0,0
 باب يحيي,2,0,0,0
 من اسمه يحيي,4481,164,8,3.659897344342781
 ومن الغرباء,42,0,0,0
 باب يزيد,2,0,0,0
 من اسمه يزيد,400,49,1,12.25
 باب يعيش,2,0,0,0
 من اسمه يعيش,81,0,0,0
 باب يمن,2,0,0,0
 من اسمه يمن,265,16,1,6.037735849056604
 باب يوسف,2,0,0,0
 من اسمه يوسف,1605,38,2,2.3676012461059193
 باب يونس,2,0,0,0
 من اسمه يونس,163,0,0,0
 ومن الافراد,334,0,0,0
